first_word	n_prompts_HP	mean_log_prob_HP	n_prompts_LP	mean_log_prob_LP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(;_;)	20	-17.109022331237792	20	-15.23728985786438	20	-14.671042442321777	20	-14.159597730636596	20	-13.627925062179566	20	-15.385600566864014	0.013133110068573286	0.08535926539639821	0.15037263044815985	0.25077625524940445	0.4267651221627659	0.07359361667469833	LN	0.4267651221627659	3	False	3.0	LN	0.0	0.0	0.0	1.0	2.0	0.0	True
(;`ﾉωﾉ´)	20	-34.703680229187015	20	-33.24923210144043	20	-31.80999174118042	20	-31.29188585281372	20	-30.962744808197023	20	-32.891649436950686	0.009811445873895082	0.042013784979063835	0.17719275272300897	0.2974791167867153	0.41342870096714407	0.06007419867017288	LN	0.41342870096714407	7	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(;´д`)	20	-24.214554405212404	20	-23.07685966491699	20	-22.007823276519776	20	-21.319560241699218	20	-20.989152336120604	20	-22.969863414764404	0.0166876700603193	0.0520583324261121	0.15162361846259934	0.3017697443067444	0.41992335061251534	0.057937284131709635	LN	0.41992335061251534	4	True	40.0	LN	0.0	0.0	5.0	8.0	27.0	0.0	True
(;´༎ຶд༎ຶ`)	20	-24.371173191070557	20	-23.427413845062254	20	-21.91179485321045	20	-21.263132762908935	20	-20.688329124450682	20	-23.324041652679444	0.012460579418387489	0.03201899628466801	0.1457580933120432	0.27883227682447326	0.4954240592497544	0.03550599491067353	LN	0.4954240592497544	12	False	12.0	LN	0.0	0.0	0.0	5.0	7.0	0.0	True
(;´∀`)	20	-21.359979915618897	20	-19.913701248168945	20	-20.131308937072752	20	-19.136579322814942	20	-18.3510781288147	20	-19.945529556274415	0.023650716842679467	0.1004512055217772	0.08080706529689051	0.21850174871048106	0.479284904966948	0.0973043586612239	LN	0.479284904966948	4	False	2.0	LN	0.0	0.0	0.0	0.0	2.0	0.0	True
(;´ヮ`)	20	-23.602177238464357	20	-21.572581577301026	20	-22.92410478591919	20	-22.444590091705322	20	-20.77750186920166	20	-21.482060050964357	0.025673336640414716	0.1953999785230326	0.05057844114012009	0.08169886547474813	0.43273621442258464	0.2139131637991	LN	0.43273621442258464	5	True	1.0	LN	0.0	0.0	0.0	0.0	1.0	0.0	True
(;´꒳`)	20	-22.27839183807373	20	-20.635482788085938	20	-20.486511611938475	20	-19.81151638031006	20	-19.063137149810792	20	-20.382802963256836	0.018010690517544482	0.09311865584512098	0.10807719338490737	0.2122661595918913	0.4486397322046258	0.11988756845591017	LN	0.4486397322046258	6	False	1.0	LN	0.0	0.0	0.0	0.0	1.0	0.0	True
(;ω;)	20	-18.82631368637085	20	-17.47689199447632	20	-17.203369903564454	20	-16.370661878585814	20	-15.231276941299438	20	-17.630637836456298	0.016313203209387957	0.06289058589316152	0.08267510885938381	0.19011451489173378	0.5940785429718052	0.0539280441745277	LN	0.5940785429718052	3	False	47.0	LN	2.0	0.0	0.0	8.0	37.0	0.0	True
(;д;)	20	-25.64375925064087	20	-23.963303661346437	20	-23.828195762634277	20	-23.015289497375488	20	-22.41189603805542	20	-24.00901927947998	0.01759943029600509	0.09447375974354517	0.10814036075864474	0.243797091042868	0.44573729087571556	0.09025206728322135	LN	0.44573729087571556	3	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(;′⌒`)	20	-20.75820951461792	20	-20.005953884124757	20	-18.349387073516844	20	-18.044532299041748	20	-17.15350251197815	20	-19.168722534179686	0.014084621299425368	0.029884475892943574	0.15663307298193588	0.21246148603359885	0.5179043210529969	0.06903202273909946	LN	0.5179043210529969	6	False	25.0	HN-S	0.0	0.0	6.0	14.0	5.0	0.0	False
(;⁎_⁎)	20	-29.382772827148436	20	-28.48603286743164	20	-27.22326726913452	20	-26.755560874938965	20	-25.822136688232423	20	-27.910290145874022	0.015267359385459412	0.03742942409958223	0.1323199342045023	0.21122610094698543	0.5371907872510131	0.0665663941124576	LN	0.5371907872510131	7	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(;╹⌓╹)	20	-26.585496425628662	20	-25.248753547668457	20	-24.227210426330565	20	-24.13985757827759	20	-23.33280897140503	20	-25.633577632904053	0.018061046811420293	0.06875162600503573	0.19095609043128034	0.20838688095793884	0.46705403775526855	0.04679031803905641	LN	0.46705403775526855	8	True	1.0	LN	0.0	0.0	0.0	0.0	1.0	0.0	True
(;へ:)	20	-26.123514556884764	20	-25.221688652038573	20	-23.860286521911622	20	-23.384648609161378	20	-22.535779762268067	20	-24.96435785293579	0.014730373883230334	0.03629708799142563	0.1416189000890888	0.2278705171297346	0.53253381994552	0.04694930096100058	LN	0.53253381994552	3	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	False
(;゚д゚)	20	-18.892015647888183	20	-20.075391960144042	20	-17.55479860305786	20	-15.71740369796753	20	-15.993165874481202	20	-17.054088401794434	0.018702438456459698	0.005727491216880626	0.07122692869561412	0.4473162612529719	0.33951009705286733	0.11751678332520618	HN-S	0.4473162612529719	7	True	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	True
(;・`O・´)	20	-33.82552490234375	20	-32.635396575927736	20	-31.442470264434814	20	-30.480453395843504	20	-29.623420333862306	20	-32.441416358947755	0.00874843519540531	0.028760507420866832	0.09481517662936077	0.2481284004832904	0.5846301458926249	0.034917334378451736	LN	0.5846301458926249	7	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(;・∀・)	20	-19.811681270599365	20	-18.774837017059326	20	-18.52019500732422	20	-17.52361717224121	20	-16.448479223251343	20	-18.551695537567138	0.020112134773968348	0.05672230993009434	0.07317176454337486	0.19822196761619224	0.5808690826217635	0.07090274051460657	LN	0.5808690826217635	5	True	2.0	HN-D	0.0	0.0	1.0	1.0	0.0	0.0	False
(;一_一)	20	-26.16339054107666	20	-25.36327381134033	20	-24.724898910522462	20	-23.97104969024658	20	-23.13204345703125	20	-25.336141681671144	0.025375275552330538	0.05648030686003278	0.10693989279716803	0.22726486588148717	0.5259059426816164	0.05803371622736512	LN	0.5259059426816164	5	False	2.0	HN-S	0.0	0.0	0.0	1.0	1.0	0.0	False
(;︵;)	20	-22.341556072235107	20	-20.478376865386963	20	-20.195498085021974	20	-20.045617008209227	20	-18.686925601959228	20	-20.629820251464842	0.014261096135240276	0.09190123673854621	0.12194782228659821	0.1416663073481034	0.5512374996525908	0.07898603783892101	LN	0.5512374996525908	4	True	1.0	HN-D	0.0	0.0	1.0	0.0	0.0	0.0	False
(;﹏;)	20	-17.965591144561767	20	-16.72021951675415	20	-16.237320995330812	20	-15.600623655319215	20	-14.789448261260986	20	-16.83248062133789	0.020916867906263212	0.0726699195901912	0.11778089301471394	0.22263271585911268	0.5010464411098615	0.0649531625198575	LN	0.5010464411098615	5	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(;ﾟдﾟ)	20	-14.00119776725769	20	-16.038572359085084	20	-15.453085136413574	20	-12.918558359146118	20	-14.479579782485962	20	-15.343143272399903	0.19237862537963066	0.0250805048596516	0.04504121989665062	0.5679905864720569	0.11923346026140186	0.05027560313060836	HN-S	0.5679905864720569	5	True	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	True
(;￣д￣)	20	-24.06272554397583	20	-23.055221557617188	20	-22.681169414520262	20	-22.081192874908446	20	-21.005093383789063	20	-23.157913494110108	0.025824922488777442	0.07072817440511703	0.10281138984633022	0.1873301714431829	0.54947988863599	0.06382545318060234	LN	0.54947988863599	5	True	1.0	HN-D	0.0	0.0	1.0	0.0	0.0	0.0	False
(=^-^=)	20	-22.660871601104738	20	-22.637761211395265	20	-22.903049087524415	20	-22.610300922393797	20	-23.04985456466675	20	-22.91320037841797	0.18815020175759042	0.19254906012925976	0.14768226427484457	0.197909779562031	0.12751801207536181	0.1461906822009124	HN-S	0.197909779562031	6	False	6.0	LP	0.0	2.0	0.0	1.0	2.0	1.0	False
(=^-ω-^=)	20	-20.728810501098632	20	-20.842378997802733	20	-21.150308990478514	20	-20.83289842605591	20	-21.067270374298097	20	-20.910582542419434	0.20013966290004434	0.17865327935926448	0.131304223549271	0.18035506881398725	0.14267303790664318	0.16687472747078977	HP	0.20013966290004434	8	False	22.0	NB	2.0	4.0	3.0	4.0	3.0	6.0	False
(=^-ω^-=)	20	-35.04158267974854	20	-34.659607315063475	20	-35.47205696105957	20	-34.696095657348636	20	-35.24436912536621	20	-35.12931594848633	0.15973134102746267	0.23403452566266805	0.10385742073421508	0.22564891270419346	0.1304130654625303	0.14631473440893053	LP	0.23403452566266805	7	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	True
(=^_^=)	20	-21.504454708099367	20	-21.745840740203857	20	-22.11132469177246	20	-21.78046932220459	20	-22.058381175994874	20	-21.738857650756835	0.2244605286135237	0.17632234763917334	0.12234316071226879	0.1703210624493293	0.12899496914630926	0.1775579314393957	HP	0.2244605286135237	6	False	2.0	LP	0.0	1.0	0.0	0.0	1.0	0.0	False
(=^・^=)	20	-24.65578203201294	20	-24.869815158843995	20	-24.76933174133301	20	-24.645538997650146	20	-24.90448760986328	20	-24.615605449676515	0.18079647633585896	0.14596090788512242	0.16138975034721936	0.18265789788311312	0.1409868157412414	0.18820815180744482	NB	0.18820815180744482	7	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(=^・ω・^=)	20	-19.9488205909729	20	-20.026345252990723	20	-20.28696985244751	20	-19.974320030212404	20	-20.221954154968262	20	-20.147812843322754	0.1925349074388017	0.17817261233324727	0.13729449443312328	0.187687441751115	0.14651735866771814	0.1577931853759946	HP	0.1925349074388017	9	False	19.0	LP	0.0	13.0	1.0	0.0	1.0	4.0	False
(=^・ｪ・^=)	20	-25.215435123443605	20	-25.565881633758544	20	-25.409355640411377	20	-25.203578758239747	20	-25.619254302978515	20	-25.30456714630127	0.19521666575247218	0.13750544796012035	0.16080453051572982	0.19754500135904096	0.13035882867640902	0.17856952573622784	HN-S	0.19754500135904096	10	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(=`ω´=)	20	-27.204213523864745	20	-27.236682415008545	20	-27.556886768341066	20	-27.291498756408693	20	-27.429295158386232	20	-27.55735788345337	0.19653308388388896	0.19025435583752148	0.13812478814546858	0.1801059971115807	0.15692204422519757	0.13805973079634282	HP	0.19653308388388896	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(=ↀωↀ=)	20	-23.22022399902344	20	-23.416720485687257	20	-23.675429916381837	20	-23.28893585205078	20	-23.521210384368896	20	-23.414950466156007	0.2019115034974831	0.1658913429083918	0.12807596731896276	0.18850370217516585	0.14943225025497198	0.16618523384502465	HP	0.2019115034974831	9	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(=⌒‿‿⌒=)	20	-26.387446117401122	20	-26.164394855499268	20	-26.93080606460571	20	-26.372224712371825	20	-26.5253945350647	20	-26.447227954864502	0.17670561734404386	0.2208616375487084	0.10262948010308759	0.17941589994233212	0.15393597226485123	0.16645139279697677	LP	0.2208616375487084	14	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(>^_^)	20	-25.478911209106446	20	-25.582568359375	20	-25.601126861572265	20	-25.524714374542235	20	-25.927604103088377	20	-25.742211437225343	0.19422397008907033	0.17509957776311605	0.17187995991425248	0.18552855633706264	0.12400465238948806	0.1492632835070104	HP	0.19422397008907033	5	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(>_<)	20	-20.266748428344727	20	-20.19858064651489	20	-20.3168044090271	20	-20.235699272155763	20	-20.361793041229248	20	-20.329418087005614	0.16943858711317977	0.1813916172280501	0.1611659472756417	0.17478203781397475	0.15407599124752655	0.1591458193216272	LP	0.1813916172280501	4	True	45.0	HN-S	0.0	2.0	8.0	32.0	2.0	1.0	False
(>_<;)	20	-25.697998237609863	20	-25.6329553604126	20	-25.616804218292238	20	-25.638824367523192	20	-25.705543041229248	20	-25.77316780090332	0.163057243554773	0.17401547008636772	0.176848838147705	0.1729971632032306	0.1618316379640475	0.15124964704387617	HN-D	0.176848838147705	4	True	14.0	HN-S	0.0	0.0	0.0	14.0	0.0	0.0	False
(>ω<)	20	-20.284045600891112	20	-20.1226526260376	20	-20.42599973678589	20	-20.31993341445923	20	-20.52657880783081	20	-20.403310012817382	0.17606355951955194	0.20690050764651707	0.15276349293198227	0.16985705831507333	0.13814610493911722	0.15626927664775825	LP	0.20690050764651707	5	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(>ω<*	20	-27.669776916503906	20	-27.62048625946045	20	-28.106120586395264	20	-27.986713218688966	20	-28.1928768157959	20	-28.071656036376954	0.21335425208444633	0.22413411414828208	0.1379112372163783	0.15540236200558155	0.12645089364000692	0.1427471409053049	LP	0.22413411414828208	4	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	False
(>‿◠)	20	-15.922339248657227	20	-15.934922647476196	20	-16.08425579071045	20	-15.927818012237548	20	-16.2549476146698	20	-16.193462085723876	0.18824884351841958	0.18589487476792863	0.16010793495704606	0.18722029277650584	0.13498401409558022	0.14354403988451978	HP	0.18824884351841958	7	False	3.0	HN-S	0.0	0.0	0.0	2.0	1.0	0.0	False
(>‿◼︵◼<)	20	-42.65694446563721	20	-42.84846210479736	20	-42.896155738830565	20	-42.8845796585083	20	-43.54330043792724	20	-43.20289421081543	0.22723065801985987	0.18762550416735216	0.17888700383491277	0.18096984647744346	0.09365423448340066	0.13163275301703117	HP	0.22723065801985987	12	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(>∀<☆)	20	-28.710547256469727	20	-28.786268138885497	20	-28.981065464019775	20	-28.908139801025392	20	-29.069224548339843	20	-28.954526805877684	0.20028574596778947	0.18567989459722875	0.15281482116376502	0.16437534999352596	0.13991957382435793	0.15692461445333294	HP	0.20028574596778947	6	True	14.0	HP	14.0	0.0	0.0	0.0	0.0	0.0	True
(>﹏<)	20	-21.294779682159422	20	-21.27648334503174	20	-21.442587280273436	20	-21.26835765838623	20	-21.546794986724855	20	-21.45497045516968	0.1806015817154324	0.18393634307222076	0.15578639419188753	0.18543704100213163	0.14036948076490607	0.1538691592534215	HN-S	0.18543704100213163	7	True	29.0	HN-S	1.0	0.0	4.0	17.0	7.0	0.0	True
(>﹏<｡)	20	-27.98902244567871	20	-27.827339363098144	20	-28.35210762023926	20	-28.12037115097046	20	-28.277457618713377	20	-28.095649909973144	0.1853148152251486	0.21783527661679417	0.12889149265321145	0.1625047736179338	0.13888148030116187	0.1665721615857502	LP	0.21783527661679417	8	False	7.0	HN-S	0.0	0.0	0.0	7.0	0.0	0.0	False
(O_O)	20	-14.117033767700196	20	-15.649207592010498	20	-16.541973209381105	20	-15.276267051696777	20	-16.318983364105225	20	-14.652348899841309	0.43208719678986923	0.09335912242093283	0.0382325776646698	0.1355572592162286	0.0477833769227893	0.2529804669855102	HP	0.43208719678986923	3	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(OwO)	20	-18.58373079299927	20	-20.270412921905518	20	-21.283444213867188	20	-20.035014724731447	20	-21.08574733734131	20	-19.43541202545166	0.5011919783100095	0.09278705059187103	0.033692518072549936	0.11741389849370043	0.04105746511568053	0.21385708941618864	HP	0.5011919783100095	4	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(T-T)	20	-14.673060035705566	20	-15.799257802963258	20	-14.372866535186768	20	-14.093498086929321	20	-12.748101568222046	20	-16.053629875183105	0.08646076852030114	0.028036100987041748	0.1167324154946444	0.1543546252853152	0.5926768061041675	0.021739283608530016	LN	0.5926768061041675	3	False	8.0	LN	0.0	0.0	0.0	1.0	7.0	0.0	True
(T^T)	20	-16.25523509979248	20	-17.26173620223999	20	-15.631789445877075	20	-15.287330055236817	20	-14.146465539932251	20	-17.033919191360475	0.06867956421921452	0.025102076918502546	0.1281110344880894	0.18079372409194044	0.5657890190102814	0.03152458127197163	LN	0.5657890190102814	4	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	False
(T_T)	20	-14.955824184417725	20	-15.882819414138794	20	-14.428904390335083	20	-14.107774829864502	20	-12.667027521133424	20	-15.826790857315064	0.06366934918851151	0.02519657424508076	0.10783724140833872	0.1486735000704575	0.6279747355394224	0.02664859954818915	LN	0.6279747355394224	3	False	22.0	LN	0.0	0.0	2.0	2.0	18.0	0.0	True
(T▽T)	20	-19.817597484588624	20	-20.635414600372314	20	-19.717338466644286	20	-19.328189659118653	20	-17.68505725860596	20	-20.744637966156006	0.07686280468053533	0.03392678971769013	0.0849685419416874	0.1253901279615435	0.6484353461301455	0.030416389568398195	LN	0.6484353461301455	4	False	2.0	HP	2.0	0.0	0.0	0.0	0.0	0.0	False
(^	20	-5.03910094499588	20	-4.375523829460144	20	-6.3943678855896	20	-5.864101099967956	20	-6.227257132530212	20	-3.3934012413024903	0.1095619282011845	0.2127392121086364	0.02825365989894348	0.04801386333888273	0.033392581221886285	0.5680387552304667	NB	0.5680387552304667	1	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(^-^)	20	-12.279149341583253	20	-11.558334398269654	20	-13.32953429222107	20	-12.905825996398926	20	-13.301902055740356	20	-10.253415822982788	0.08416410437515957	0.17305050007174191	0.02944086178082295	0.044974329061848055	0.030265722525445765	0.6381044821849817	NB	0.6381044821849817	3	False	37.0	LP	0.0	17.0	1.0	0.0	4.0	15.0	False
(^.^)	20	-14.468582487106323	20	-13.265692853927613	20	-15.70403413772583	20	-15.319447946548461	20	-15.587880182266236	20	-12.439136505126953	0.07701874875611389	0.25645123144951837	0.022389614924948877	0.032890485555718996	0.025147316408016752	0.5861026029056831	NB	0.5861026029056831	3	False	2.0	LP	0.0	1.0	0.0	0.0	0.0	1.0	False
(^^)	20	-11.685975885391235	20	-11.328648567199707	20	-14.832649183273315	20	-13.978163623809815	20	-14.025694656372071	20	-11.043401145935059	0.2187576540488468	0.31271487495835226	0.009405467947334814	0.02210440204277928	0.021078335165430732	0.4159392658372561	NB	0.4159392658372561	1	False	2.0	LP	0.0	2.0	0.0	0.0	0.0	0.0	False
(^_^)	20	-10.227104377746581	20	-8.758919525146485	20	-11.468190002441407	20	-10.842797803878785	20	-10.77265100479126	20	-8.411170959472656	0.07753729087363546	0.33661634705257604	0.02241372217730673	0.041890772127985865	0.04493479172859673	0.47660707603989916	NB	0.47660707603989916	3	False	44.0	NB	7.0	8.0	0.0	0.0	0.0	29.0	True
(^_^;)	20	-15.320854425430298	20	-13.762044620513915	20	-16.49319009780884	20	-15.917797946929932	20	-15.766401052474976	20	-13.467421007156371	0.07333818113335731	0.34858815954672984	0.022708645011195096	0.04037205510729433	0.04697120408103582	0.4680217551203877	NB	0.4680217551203877	3	False	2.0	NB	0.0	0.0	0.0	0.0	0.0	2.0	True
(^_~)	20	-16.247943687438966	20	-14.746780014038086	20	-17.28663730621338	20	-16.621031045913696	20	-16.648502779006957	20	-14.384998464584351	0.073302720354497	0.32890251314184543	0.025943059106974475	0.050476625227423765	0.04910881887928365	0.47226626328997573	NB	0.47226626328997573	4	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	False
(^_−)	20	-13.461046171188354	20	-12.433611631393433	20	-14.517686939239502	20	-14.082552719116212	20	-14.33071346282959	20	-11.984514665603637	0.1055356470299121	0.2948548856263044	0.036686469710060496	0.0566868484705862	0.04422903574623471	0.46200711341690204	NB	0.46200711341690204	4	False	3.0	NB	0.0	1.0	0.0	0.0	0.0	2.0	True
(^o^)	20	-17.292364501953124	20	-16.221670961380006	20	-17.949580192565918	20	-17.669066619873046	20	-17.969134712219237	20	-15.345314502716064	0.07912610358709565	0.23084266355940167	0.041010459221829824	0.05429003593554276	0.04021630930642457	0.5545144283897055	NB	0.5545144283897055	3	True	9.0	HP	7.0	1.0	0.0	0.0	0.0	1.0	False
