first_word	n_prompts_HP	mean_log_prob_HP	n_prompts_LP	mean_log_prob_LP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(;ω;)	5	-12.893766021728515	5	-13.930785942077637	5	-14.135137367248536	5	-13.15459976196289	5	-11.915701103210449	5	-13.010833740234375	0.1677082337894091	0.059454174872115254	0.04846560739074567	0.12920393218016024	0.44598739285031247	0.14918065891725724	LN	0.44598739285031247	5	False	47	LN	2	0	0	8	37	0	True
(;д;)	5	-10.947267150878906	5	-11.863981819152832	5	-11.355468559265137	5	-10.63932113647461	5	-9.929402732849121	5	-10.634111785888672	0.13226960940429036	0.05288541895459402	0.08793878317178325	0.17996967229052063	0.36602687257613253	0.18090964360267922	LN	0.36602687257613253	5	False	1	HN-S	0	0	0	1	0	0	False
(;′⌒`)	5	-63.83007125854492	5	-64.79940338134766	5	-63.12474060058594	5	-65.05512390136718	5	-63.86837310791016	5	-64.5823745727539	0.1948825129240101	0.07392601208616868	0.39454276486972967	0.057245225200290475	0.18755929394611004	0.09184419097369105	HN-D	0.39454276486972967	6	False	25	HN-S	0	0	6	14	5	0	False
(;⁎_⁎)	5	-69.44663543701172	5	-70.29009552001953	5	-67.40036849975586	5	-67.99376525878907	5	-66.68858184814454	5	-68.72874145507812	0.031985900205036194	0.013760953210137263	0.24753750957452242	0.13675149386882093	0.5043894944070058	0.06557464873447755	LN	0.5043894944070058	6	False	1	HN-S	0	0	0	1	0	0	False
(;╹⌓╹)	5	-44.18919296264649	5	-44.14782791137695	5	-43.64704208374023	5	-43.979635620117186	5	-42.94158706665039	5	-43.27160797119141	0.09107218631029033	0.09491839282004925	0.15661699884435984	0.112304034898894	0.3171130529494957	0.22797533417691074	LN	0.3171130529494957	4	True	1	LN	0	0	0	0	1	0	True
(;へ:)	5	-23.52442169189453	5	-24.294018936157226	5	-25.29941520690918	5	-24.982921600341797	5	-22.680109786987305	5	-25.355221557617188	0.22978306270250018	0.10643541975239158	0.03894467865822442	0.05344407337917737	0.5345619161243079	0.03683084938339853	LN	0.5345619161243079	5	False	1	HP	1	0	0	0	0	0	False
(;・`O・´)	5	-37.09043960571289	5	-37.26577987670898	5	-39.24874420166016	5	-38.4891845703125	5	-38.65019836425781	5	-37.634046173095705	0.3341759055226984	0.28043087133441696	0.03860427113953335	0.08251025205721656	0.07023935447686448	0.19403934546927026	HP	0.3341759055226984	9	False	1	HN-S	0	0	0	1	0	0	False
(;・∀・)	5	-16.241314697265626	5	-16.30174617767334	5	-18.31111831665039	5	-17.647734451293946	5	-17.652934646606447	5	-15.933194541931153	0.2552843624689401	0.24031404537614254	0.03221958351561007	0.06254950459593646	0.0622250792240795	0.3474074248192914	NB	0.3474074248192914	6	False	0		0	0	0	0	0	0	
(;一_一)	5	-21.31519660949707	5	-22.451551818847655	5	-21.6642276763916	5	-22.478091049194337	5	-21.123830032348632	5	-23.160573196411132	0.2697011828222941	0.08657052559006372	0.19023945134775105	0.08430322968989751	0.3265820415581071	0.04260356899188656	LN	0.3265820415581071	6	False	2	HN-S	0	0	0	1	1	0	False
(;︵;)	5	-18.841955947875977	5	-19.67391929626465	5	-19.187550354003907	5	-18.254808044433595	5	-17.925411987304688	5	-18.360065078735353	0.12404469545113168	0.05398350837501813	0.08779877441512338	0.22313787440603067	0.31019027776312963	0.20084486958956652	LN	0.31019027776312963	5	True	1	HN-D	0	0	1	0	0	0	False
(;﹏;)	5	-10.813785552978516	5	-12.23633861541748	5	-11.905250358581544	5	-11.349918365478516	5	-9.602764320373534	5	-11.456546974182128	0.1654375288703897	0.0398866065480884	0.05554140890188105	0.09678198213581195	0.5553590753197912	0.08699339822403766	LN	0.5553590753197912	5	False	1	HN-S	0	0	0	1	0	0	False
(;￣д￣)	5	-74.64780731201172	5	-75.94919128417969	5	-72.4705825805664	5	-73.83030395507812	5	-73.3941421508789	5	-73.93727111816406	0.055875211928890445	0.015206711457683866	0.4929193533942427	0.12654831889309945	0.19573975708142255	0.11371064724466091	HN-D	0.4929193533942427	8	False	0		0	0	0	0	0	0	
(=^-^=)	5	-20.377769470214844	5	-19.202849197387696	5	-22.34120750427246	5	-21.90019073486328	5	-20.63531074523926	5	-18.352188110351562	0.07722061910697313	0.25003146778331947	0.010839842584594158	0.016848223881202634	0.05968765608193657	0.585372190561974	NB	0.585372190561974	7	False	6	LP	0	2	0	1	2	1	False
(=^-ω-^=)	5	-30.901966094970703	5	-29.87183723449707	5	-32.40806846618652	5	-32.35478477478027	5	-31.245613479614256	5	-28.72983512878418	0.07276296082973405	0.20384010885237516	0.01613683706140088	0.017019987115254435	0.05160196025868722	0.6386381458825483	NB	0.6386381458825483	9	False	22	NB	2	4	3	4	3	6	True
(=^-ω^-=)	5	-60.591583251953125	5	-58.41728210449219	5	-60.73819427490234	5	-60.21835708618164	5	-59.242941284179686	5	-57.4196174621582	0.02511389153007197	0.220902690023985	0.02168910623137159	0.03647573723351427	0.09674349632746383	0.5990750786535933	NB	0.5990750786535933	9	False	1	LP	0	1	0	0	0	0	False
(=^_^=)	5	-20.420632553100585	5	-19.383639526367187	5	-21.76855812072754	5	-21.516255187988282	5	-20.766411209106444	5	-17.879987716674805	0.056147123480538776	0.15837544959026717	0.014585820862926783	0.01877174503769501	0.03973358479468665	0.7123862762338856	NB	0.7123862762338856	7	False	2	LP	0	1	0	0	1	0	False
(=^・^=)	5	-18.982428359985352	5	-18.46285972595215	5	-21.257593154907227	5	-20.596615600585938	5	-19.108533096313476	5	-17.705485534667968	0.13422245748085213	0.2256685179760596	0.013795380075703087	0.02671730047162826	0.11832011822315851	0.4812762257725984	NB	0.4812762257725984	7	False	1	LP	0	1	0	0	0	0	False
(=^・ω・^=)	5	-21.12522315979004	5	-20.77833709716797	5	-23.354846954345703	5	-22.699888610839842	5	-20.98717269897461	5	-20.58310890197754	0.17866798893085603	0.2527536592978192	0.01921911734195846	0.03699799870243242	0.20511683301079264	0.3072444027161413	NB	0.3072444027161413	9	False	19	LP	0	13	1	0	1	4	False
(=^・ｪ・^=)	5	-24.007548141479493	5	-23.066168212890624	5	-25.86211738586426	5	-25.510395050048828	5	-23.458358383178712	5	-22.91717872619629	0.11561021250898859	0.29636868136506556	0.018095350945778865	0.02572279046017212	0.20021945783481163	0.34398350688518314	NB	0.34398350688518314	9	False	0		0	0	0	0	0	0	
(=`ω´=)	5	-23.940869522094726	5	-24.112084197998048	5	-24.773004150390626	5	-25.54035873413086	5	-25.18997116088867	5	-23.981975555419922	0.26836635857527724	0.22613640535296595	0.11677142930035614	0.05420991604529441	0.07695735350359827	0.25755853722250804	HP	0.26836635857527724	8	False	0		0	0	0	0	0	0	
(=ↀωↀ=)	5	-74.54212646484375	5	-74.62857818603516	5	-72.67520904541016	5	-73.14496612548828	5	-72.52704162597657	5	-74.07518615722657	0.04645614591095693	0.04260863991918258	0.3004935195966096	0.18785475947341415	0.34848444943129864	0.07410248566853803	LN	0.34848444943129864	7	False	1	LP	0	1	0	0	0	0	False
(=⌒‿‿⌒=)	5	-44.83824005126953	5	-45.04446105957031	5	-43.025115203857425	5	-43.66439514160156	5	-42.49762496948242	5	-44.56317825317383	0.04370273068602535	0.035558868082664855	0.267879013028487	0.14135231996437192	0.45396752699061316	0.05753954124783775	LN	0.45396752699061316	5	False	0		0	0	0	0	0	0	
(>^_^)	5	-27.149401473999024	5	-27.30687026977539	5	-28.10990180969238	5	-29.701720809936525	5	-27.754834747314455	5	-26.632393646240235	0.2203737399234601	0.18826605094909682	0.08433732973798455	0.01716728584324941	0.12028833465734663	0.36956725888886255	NB	0.36956725888886255	6	False	1	LP	0	1	0	0	0	0	False
(>_<)	5	-14.740190696716308	5	-16.12816047668457	5	-14.362314414978027	5	-15.887953948974609	5	-13.04710693359375	5	-15.164821434020997	0.10969314636873098	0.02737737956842686	0.1600623090423113	0.03481065913775269	0.5963159549323562	0.07174055095042198	LN	0.5963159549323562	5	False	44	HN-S	0	2	8	31	2	1	False
(>_<;)	5	-18.567839050292967	5	-20.80462532043457	5	-17.689065551757814	5	-19.614744186401367	5	-16.923455810546876	5	-19.540983200073242	0.1061404744521951	0.01133592829912018	0.25558037667525874	0.03725768794596256	0.549575788613168	0.040109744014295456	LN	0.549575788613168	6	False	13	HN-S	0	0	0	13	0	0	False
(>ω<)	5	-15.271857643127442	5	-16.23401985168457	5	-17.027603530883788	5	-17.29518070220947	5	-15.481840133666992	5	-15.36963939666748	0.2937284724619235	0.1122236291027587	0.050749912296901095	0.03883542006428154	0.2380958412637413	0.2663667248103939	HP	0.2937284724619235	5	False	0		0	0	0	0	0	0	
(>ω<*	5	-17.496857833862304	5	-18.80901985168457	5	-19.80260314941406	5	-20.14518051147461	5	-18.13184013366699	5	-18.29463996887207	0.41322943898548936	0.1112567911490893	0.04119256032815164	0.029244171925948834	0.218988820646563	0.18608821696475772	HP	0.41322943898548936	5	False	1	HP	1	0	0	0	0	0	True
(>‿◠)	5	-47.32130432128906	5	-46.942202758789065	5	-46.084024047851564	5	-47.54663848876953	5	-45.521942138671875	5	-46.341453552246094	0.06487062599442277	0.09477412980452919	0.2235589618339903	0.05178293991149044	0.3921941899987997	0.1728191524567675	LN	0.3921941899987997	4	False	3	HN-S	0	0	0	2	1	0	False
(>‿◼︵◼<)	5	-81.32446594238282	5	-83.28333435058593	5	-79.8113525390625	5	-81.15826110839843	5	-79.62545928955078	5	-81.02619171142578	0.07310623961894464	0.010309288780782997	0.3319641973312255	0.08632494053294086	0.3997823896708432	0.09851294406526274	LN	0.3997823896708432	7	False	1	LP	0	1	0	0	0	0	False
(>∀<☆)	5	-32.1579345703125	5	-33.58137664794922	5	-36.35546875	5	-36.72569732666015	5	-34.914432525634766	5	-34.27677764892578	0.6896639287262593	0.16612862562665154	0.010367441178043005	0.007159510858410567	0.04380318202866486	0.0828773115819709	HP	0.6896639287262593	6	True	1	HP	1	0	0	0	0	0	True
(>﹏<)	5	-14.740190696716308	5	-16.12816047668457	5	-14.362314414978027	5	-15.887953948974609	5	-13.04710693359375	5	-15.164821434020997	0.10969314636873098	0.02737737956842686	0.1600623090423113	0.03481065913775269	0.5963159549323562	0.07174055095042198	LN	0.5963159549323562	5	True	25	HN-S	1	0	4	13	7	0	False
(>﹏<｡)	5	-23.542585372924805	5	-26.02935676574707	5	-22.688656616210938	5	-25.514056777954103	5	-21.623072814941406	5	-26.066231536865235	0.09551930445734502	0.007945112622465271	0.22436117117286913	0.013301235996058557	0.6512157014474278	0.007657474303834279	LN	0.6512157014474278	6	False	7	HN-S	0	0	0	7	0	0	False
(O_O)	5	-21.653088760375976	5	-22.496918869018554	5	-23.15414695739746	5	-23.167630767822267	5	-21.955818557739256	5	-21.086693954467773	0.2286463977571117	0.09833171274143447	0.05096394890567397	0.050281372884707014	0.16892366022420788	0.40285290748686486	NB	0.40285290748686486	5	False	1	HN-S	0	0	0	1	0	0	False
(OwO)	5	-23.277200317382814	5	-23.455445098876954	5	-26.26725616455078	5	-25.96463737487793	5	-24.494087600708006	5	-22.540546798706053	0.23040619171123553	0.1927895193947566	0.011585889729204804	0.015680325046475423	0.06823492420406202	0.4813031499142657	NB	0.4813031499142657	5	False	1	HP	1	0	0	0	0	0	False
(T-T)	5	-11.070476531982422	5	-12.526212882995605	5	-12.435303688049316	5	-12.130355644226075	5	-10.774240303039551	5	-12.0243896484375	0.2804915732101534	0.06541864643210672	0.07164450982410266	0.09718968361994011	0.37720164484586205	0.10805394206783507	LN	0.37720164484586205	5	False	8	LN	0	0	0	1	7	0	True
(T^T)	5	-14.752181243896484	5	-16.388149070739747	5	-17.03955078125	5	-16.90381774902344	5	-14.957311248779297	5	-16.078476905822754	0.40118898520735213	0.0781370842308385	0.04073399752304895	0.046655746172454056	0.32678504376000833	0.10649914310629816	HP	0.40118898520735213	5	False	1	HP	1	0	0	0	0	0	True
(T_T)	5	-11.065001106262207	5	-12.898609924316407	5	-12.775818824768066	5	-11.889263534545899	5	-10.255399322509765	5	-12.83788833618164	0.23832409028314241	0.03809269963682123	0.04306944240531429	0.10451901775794988	0.5355173317967266	0.040477418120045586	LN	0.5355173317967266	5	False	22	LN	0	0	2	2	18	0	True
(T▽T)	5	-45.79332504272461	5	-48.86379623413086	5	-47.839865112304686	5	-47.550917053222655	5	-45.463522338867186	5	-47.213723754882814	0.33553090355330506	0.015568394611022602	0.04334424745937108	0.057865540594944	0.46662072140654043	0.08107019237481689	LN	0.46662072140654043	5	False	2	HP	2	0	0	0	0	0	False
(^	5	-9.680974769592286	5	-9.974969863891602	5	-12.327883338928222	5	-12.29648952484131	5	-11.658774948120117	5	-9.279726600646972	0.28398268461750564	0.21164665709498437	0.020125842731999757	0.0207676920310177	0.03929562101522195	0.42418150250927067	NB	0.42418150250927067	2	False	0		0	0	0	0	0	0	
(^-^)	5	-12.3978120803833	5	-12.317458724975586	5	-15.972388076782227	5	-15.518002700805663	5	-14.94092960357666	5	-11.934877014160156	0.26156119639706754	0.2834460009463066	0.007330855933519413	0.011547600383088394	0.020564180539935757	0.4155501658000823	NB	0.4155501658000823	5	False	37	LP	0	17	1	0	4	15	False
(^.^)	5	-15.509031105041505	5	-15.08940830230713	5	-17.742599868774413	5	-17.7349796295166	5	-17.285463714599608	5	-14.765732383728027	0.19965660761619666	0.3037550839184959	0.021392281196865596	0.021555918182507856	0.033790047937104474	0.4198500611488296	NB	0.4198500611488296	5	False	2	LP	0	1	0	0	0	1	False
(^^)	5	-12.888294410705566	5	-12.777555847167969	5	-15.931475830078124	5	-15.493670463562012	5	-15.283213043212891	5	-11.739468002319336	0.18233768278113813	0.20368993912856376	0.008694398332609337	0.013470260304421446	0.016625567733421272	0.575182151719846	NB	0.575182151719846	4	False	2	LP	0	2	0	0	0	0	False
(^_^)	5	-12.924866676330566	5	-12.39821891784668	5	-15.786299705505371	5	-15.498812484741212	5	-15.17437686920166	5	-11.466797256469727	0.1383169307120173	0.23420467437099346	0.00790989590834167	0.010544473069231319	0.014585639641757684	0.5944383862976585	NB	0.5944383862976585	5	False	44	NB	7	8	0	0	0	29	True
(^_^;)	5	-13.667250061035157	5	-13.777695846557616	5	-13.988996124267578	5	-14.496784210205078	5	-13.517683219909667	5	-12.472284126281739	0.13295492744268309	0.1190524787564921	0.0963766657850277	0.05800191517191898	0.15440469119280115	0.4392093216510771	NB	0.4392093216510771	6	False	2	NB	0	0	0	0	0	2	True
(^_~)	5	-22.794345474243165	5	-22.397308349609375	5	-24.70344772338867	5	-24.91187438964844	5	-24.42789497375488	5	-20.94689483642578	0.10758686218877725	0.16002589826468508	0.015945813088938963	0.012945776892204433	0.021004759232043542	0.6824908903333508	NB	0.6824908903333508	5	False	1	HP	1	0	0	0	0	0	False
(^_−)	5	-22.993299102783205	5	-22.100274658203126	5	-25.025980377197264	5	-25.080906677246094	5	-24.119020462036133	5	-21.226408767700196	0.1012707796197648	0.24735445794228786	0.01326483622785107	0.01255589581450579	0.032854100315579074	0.5926999300800114	NB	0.5926999300800114	5	False	3	NB	0	1	0	0	0	2	True
(^o^)	5	-10.104767417907714	5	-10.683698081970215	5	-13.045034217834473	5	-12.974905967712402	5	-12.491164779663086	5	-9.902997398376465	0.33494474457821477	0.18773566056992969	0.017702374386915038	0.018988376463036166	0.030801648611910436	0.40982719538999385	NB	0.40982719538999385	5	False	6	HP	4	1	0	0	0	1	False
(^‿^)	5	-46.613548278808594	5	-46.89103469848633	5	-48.13340454101562	5	-49.13859405517578	5	-47.57074966430664	5	-46.357286071777345	0.26791398386860327	0.20299463570652837	0.0586043960139583	0.021447759697493837	0.10286984905262263	0.3461693756607936	NB	0.3461693756607936	5	False	13	LP	1	10	0	0	0	2	False
(^▽^)	5	-46.613548278808594	5	-46.89103469848633	5	-48.13340454101562	5	-49.13859405517578	5	-47.57074966430664	5	-46.357286071777345	0.26791398386860327	0.20299463570652837	0.0586043960139583	0.021447759697493837	0.10286984905262263	0.3461693756607936	NB	0.3461693756607936	5	False	15	NB	4	2	0	0	0	9	True
(^・ω・^)	5	-19.45643844604492	5	-19.063318252563477	5	-21.573759460449217	5	-21.280224227905272	5	-20.803257751464844	5	-18.373589706420898	0.16732173489470675	0.2479032895763379	0.020137776939564443	0.027007989601089934	0.04351471730927543	0.49411449167902555	NB	0.49411449167902555	7	False	2	LP	0	2	0	0	0	0	False
(__)	5	-15.6302885055542	5	-14.90780200958252	5	-15.824610137939453	5	-15.564257621765137	5	-14.302414894104004	5	-14.225815582275391	0.07813970124415466	0.1609324581312084	0.06433968551217224	0.08347349447836216	0.29482202751652425	0.31829263311757827	NB	0.31829263311757827	4	False	1	LN	0	0	0	0	1	0	False
(`_´)	5	-21.82112846374512	5	-22.563312530517578	5	-21.81891632080078	5	-23.05030937194824	5	-22.72198486328125	5	-21.836770629882814	0.24029676579734913	0.1143988031435183	0.24082892498143352	0.0702945151697641	0.097613742137344	0.2365672487705911	HN-D	0.24082892498143352	6	False	0		0	0	0	0	0	0	
(`⇧´)	5	-50.03489761352539	5	-49.835009765625	5	-49.663055419921875	5	-50.40925827026367	5	-50.24700088500977	5	-49.190947723388675	0.13344339174347797	0.16296984829810815	0.19354683985930107	0.09177286808308029	0.10793984536034743	0.3103272066556851	NB	0.3103272066556851	6	False	2	HP	2	0	0	0	0	0	False
(`⌒´)	5	-50.03489761352539	5	-49.835009765625	5	-49.663055419921875	5	-50.40925827026367	5	-50.24700088500977	5	-49.190947723388675	0.13344339174347797	0.16296984829810815	0.19354683985930107	0.09177286808308029	0.10793984536034743	0.3103272066556851	NB	0.3103272066556851	6	False	7	HP	7	0	0	0	0	0	False
(`⌒´メ)	5	-60.600869750976564	5	-61.281314849853516	5	-60.51800765991211	5	-61.785962677001955	5	-61.06888198852539	5	-60.70787811279297	0.22607732739393469	0.11448364776128526	0.2456085942228613	0.06911585616174494	0.14157999029688897	0.20313458416328498	HN-D	0.2456085942228613	7	False	5	HP	5	0	0	0	0	0	False
(`◇´)	5	-27.198473358154295	5	-28.428676986694335	5	-27.708855056762694	5	-28.816654205322266	5	-28.862627029418945	5	-27.893928909301756	0.3598473020535228	0.10515927987775311	0.21600424967190934	0.07134297875026262	0.06813739008414617	0.17950879956240592	HP	0.3598473020535228	6	False	1	NB	0	0	0	0	0	1	False
(`へ´)	5	-24.34576835632324	5	-25.488389587402345	5	-25.0414794921875	5	-26.300923919677736	5	-26.13169136047363	5	-25.778373336791994	0.4227306472504073	0.134843382780133	0.2108240865329056	0.05983433410681714	0.07086751899255805	0.10090003033717898	HP	0.4227306472504073	6	False	0		0	0	0	0	0	0	
(`・ω・´)	5	-17.56889953613281	5	-17.575459671020507	5	-18.432235336303712	5	-18.729563522338868	5	-18.812580871582032	5	-17.542938232421875	0.24733408636613147	0.2457168518354308	0.10431385581143539	0.07748435251141228	0.07131157551289054	0.2538392779626995	NB	0.2538392779626995	8	False	1	LN	0	0	0	0	1	0	False
(o>ω<o)	5	-15.207439804077149	5	-15.496428298950196	5	-17.356150245666505	5	-16.853878021240234	5	-15.935777854919433	5	-15.239658546447753	0.28494933717340415	0.2134329870237661	0.0332349142897029	0.05491975846786328	0.13754805532496828	0.2759149477202954	HP	0.28494933717340415	7	False	1	HP	1	0	0	0	0	0	True
(o^^o)	5	-14.355274772644043	5	-15.089295578002929	5	-18.24659996032715	5	-17.969005584716797	5	-17.159271240234375	5	-14.919258499145508	0.4636390668683598	0.22253526224259604	0.009466707678393449	0.012495587279272817	0.02808146945500539	0.26378190647637234	HP	0.4636390668683598	6	False	12	NB	1	3	0	0	0	8	False
(o^_^o)	5	-17.75421028137207	5	-18.197229385375977	5	-20.766560363769532	5	-20.88009376525879	5	-19.705246353149413	5	-17.875281524658202	0.36189052105635555	0.23236807254407485	0.017796319311559977	0.015886318294551203	0.05143432063576862	0.3206244481576898	HP	0.36189052105635555	7	False	6	NB	0	1	0	0	0	5	False
(o^▽^o)	5	-52.458927154541016	5	-52.97137680053711	5	-55.05878372192383	5	-55.12819213867188	5	-53.72905960083008	5	-52.08659210205078	0.28780893569099053	0.1724051441499656	0.021379665817341176	0.019946064547890906	0.08081514579738776	0.41764504399642416	NB	0.41764504399642416	7	False	2	HP	1	0	0	0	0	1	False
