first_word	n_prompts_HP	mean_log_prob_HP	n_prompts_LP	mean_log_prob_LP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(/▽＼)	20	-30.79589424133301	20	-32.714168071746826	20	-31.68723773956299	20	-31.05380563735962	20	-31.23087453842163	20	-31.364956188201905	0.2822497149834207	0.04145126346633331	0.11575185224991548	0.2180841063220562	0.182693867367231	0.1597691956110432	HP	0.2822497149834207	6	False	0		0	0	0	0	0	0	
(;'ω';)	20	-33.97302303314209	20	-37.568410873413086	20	-36.426802730560304	20	-36.71277723312378	20	-35.43766822814941	20	-37.316111373901364	0.692284913391988	0.019003245021074807	0.05951437607176965	0.04471206588265214	0.16002857618294491	0.02445682344957062	HP	0.692284913391988	7	False	1	HN-S	0	0	0	1	0	0	False
(;;)	20	-22.10216178894043	20	-24.572761631011964	20	-23.24072685241699	20	-22.651243591308592	20	-22.422911357879638	20	-24.551267051696776	0.3578754807967132	0.03025269480048131	0.11461974030506016	0.20666586380022953	0.2596762175776312	0.03091000271988458	HP	0.3578754807967132	5	False	6	LN	0	0	0	0	6	0	False
(;;_;;)	20	-36.87644491195679	20	-39.449190330505374	20	-37.78495540618896	20	-35.57515907287598	20	-36.726867008209226	20	-39.615017318725585	0.15675272791884143	0.011964263486507988	0.06319082320266543	0.5759123168593975	0.18204383069923835	0.010136037833349243	HN-S	0.5759123168593975	8	False	2	HN-S	0	0	0	2	0	0	True
(;_;)	20	-18.107092094421386	20	-20.73292484283447	20	-19.588506412506103	20	-19.30979380607605	20	-19.06482400894165	20	-20.823164463043213	0.48781123328723824	0.03530751269698972	0.11088728067077085	0.14652950424313382	0.18720356346492129	0.03226090563694603	HP	0.48781123328723824	6	False	3	LN	0	0	0	1	2	0	False
(;`ﾉωﾉ´)	20	-59.46651420593262	20	-63.6745267868042	20	-60.4230541229248	20	-60.226653289794925	20	-61.647688674926755	20	-63.91671276092529	0.5021889398207054	0.007470514274981173	0.1929510454155346	0.23482424463557358	0.0567015730668026	0.005863682786402483	HP	0.5021889398207054	10	False	1	LP	0	1	0	0	0	0	False
(;´д`)	20	-24.34740266799927	20	-28.806345176696777	20	-25.799224758148192	20	-26.15087995529175	20	-25.83468704223633	20	-28.235247707366945	0.6035301948345114	0.0069856186940549835	0.14131253277951186	0.09941656849766696	0.13638908195871846	0.01236600323553629	HP	0.6035301948345114	8	False	38	LN	0	0	5	6	27	0	False
(;´༎ຶд༎ຶ`)	20	-63.83777408599853	20	-69.54050025939941	20	-65.28231315612793	20	-65.10597534179688	20	-65.22851028442383	20	-67.82889251708984	0.5593154357681289	0.0018663551783643225	0.13191721011088514	0.15735625014599539	0.13920913926591652	0.010335609530709574	HP	0.5593154357681289	10	False	12	LN	0	0	0	5	7	0	False
(;´∀`)	20	-28.12085380554199	20	-31.5588397026062	20	-29.303334426879882	20	-30.548692417144775	20	-29.4801908493042	20	-31.35346031188965	0.5803292948582763	0.01864559257533858	0.17788105042128904	0.05120089849307795	0.14904654629826455	0.022896617353753423	HP	0.5803292948582763	8	False	2	LN	0	0	0	0	2	0	False
(;´꒳`)	20	-49.64122371673584	20	-54.72482490539551	20	-50.99959011077881	20	-50.9975040435791	20	-51.05813484191894	20	-52.914767265319824	0.5551764981037719	0.0034407342353960577	0.14272499741647812	0.1430230421147194	0.13460909057155754	0.021025637558077046	HP	0.5551764981037719	8	False	1	LN	0	0	0	0	1	0	False
(;ω;)	20	-24.86779079437256	20	-28.510470867156982	20	-26.512342929840088	20	-26.64240789413452	20	-26.216497707366944	20	-28.338180923461913	0.5954117379129921	0.015589117737987018	0.11497342644283927	0.10095108200789392	0.15455441727929667	0.018520218618991193	HP	0.5954117379129921	6	False	47	LN	2	0	0	8	37	0	False
(;д;)	20	-23.459722995758057	20	-27.001547813415527	20	-23.741552352905273	20	-23.472828960418703	20	-23.72806282043457	20	-25.775233364105226	0.2752011259571252	0.007969943309633038	0.20761239181158847	0.2716178819503261	0.21043196048817037	0.027166696483156873	HP	0.2752011259571252	6	False	1	HN-S	0	0	0	1	0	0	False
(;′⌒`)	20	-60.83824005126953	20	-64.44583415985107	20	-61.400600624084475	20	-61.589766120910646	20	-61.4836389541626	20	-63.258847045898435	0.3728635189625853	0.010110943409804816	0.21248085261556054	0.17585967609944686	0.19554950089574272	0.033135508016859744	HP	0.3728635189625853	7	False	25	HN-S	0	0	6	14	5	0	False
(;⁎_⁎)	20	-42.22939586639404	20	-47.48913974761963	20	-44.34312210083008	20	-44.034091758728025	20	-43.56048698425293	20	-46.72537670135498	0.6386304731124431	0.0033187297906368297	0.07713828832472087	0.10507034785899778	0.16871904567774493	0.0071231152354564314	HP	0.6386304731124431	7	False	1	HN-S	0	0	0	1	0	0	False
(;╹⌓╹)	20	-32.68973979949951	20	-35.38720731735229	20	-33.03520498275757	20	-33.11734504699707	20	-33.692786884307864	20	-35.084957122802734	0.3465905696528705	0.023351860293575454	0.24534833725902683	0.22600088637029422	0.1271156222809472	0.03159272414328584	HP	0.3465905696528705	5	True	1	LN	0	0	0	0	1	0	False
(;へ:)	20	-24.93602705001831	20	-28.65112648010254	20	-26.31622180938721	20	-26.369805145263673	20	-25.545153903961182	20	-27.659089374542237	0.47085680973490157	0.011466785103013518	0.11843440643486046	0.11225532219339049	0.2560639404179264	0.03092273611590757	HP	0.47085680973490157	6	False	1	HP	1	0	0	0	0	0	True
(;・`O・´)	20	-50.59504871368408	20	-54.30400123596191	20	-52.77169551849365	20	-51.95872573852539	20	-52.167618942260745	20	-53.25152416229248	0.5983189056983124	0.014660713668929265	0.06786205854795868	0.15300136976781925	0.12415784136219567	0.04199911095478479	HP	0.5983189056983124	10	False	1	HN-S	0	0	0	1	0	0	False
(;・∀・)	20	-23.21296606063843	20	-25.303657627105714	20	-24.068492031097414	20	-24.64687156677246	20	-23.824894905090332	20	-25.74015121459961	0.4150712852849777	0.051303486394984485	0.1764300193458485	0.0989430835445188	0.22509475182903274	0.03315737360063782	HP	0.4150712852849777	7	False	0		0	0	0	0	0	0	
(;一_一)	20	-26.331591987609862	20	-29.453492641448975	20	-28.742445850372313	20	-28.005688285827638	20	-27.397916793823242	20	-29.06486873626709	0.5778453370353784	0.025467562817211888	0.051855053155433456	0.10833301461740467	0.19893565757398077	0.03756337480059089	HP	0.5778453370353784	7	False	2	HN-S	0	0	0	1	1	0	False
(;︵;)	20	-25.868673229217528	20	-28.275796318054198	20	-26.551595401763915	20	-25.737735748291016	20	-25.734586238861084	20	-27.438630390167237	0.24469886308844027	0.02204101939940373	0.12360687318210216	0.2789313809678592	0.27981126285334346	0.05091060050885118	LN	0.27981126285334346	6	True	1	HN-D	0	0	1	0	0	0	False
(;﹏;)	20	-18.107092094421386	20	-20.73292484283447	20	-19.588506412506103	20	-19.30979380607605	20	-19.06482400894165	20	-20.823164463043213	0.48781123328723824	0.03530751269698972	0.11088728067077085	0.14652950424313382	0.18720356346492129	0.03226090563694603	HP	0.48781123328723824	6	False	1	HN-S	0	0	0	1	0	0	False
(;￣д￣)	20	-28.638317489624022	20	-34.35283718109131	20	-30.146586608886718	20	-29.921658515930176	20	-30.437072372436525	20	-34.26255569458008	0.5985104951596892	0.001973728451823428	0.13244599022115205	0.1658531957807252	0.09905637948695177	0.002160210899658406	HP	0.5985104951596892	9	False	0		0	0	0	0	0	0	
(=^-^=)	20	-31.573418045043944	20	-33.24015741348266	20	-32.5693097114563	20	-33.10831203460693	20	-32.596329307556154	20	-32.8231201171875	0.41324513917777894	0.07804625047491998	0.1526502425020429	0.08904545633148601	0.14858091792574707	0.118431993588025	HP	0.41324513917777894	8	False	6	LP	0	2	0	1	2	1	False
(=^-ω-^=)	20	-40.97234840393067	20	-43.12344379425049	20	-42.18975563049317	20	-42.15562686920166	20	-42.106954956054686	20	-43.3532211303711	0.46890136142460526	0.054559783161514455	0.13879322046562698	0.143611819864908	0.1507745805556373	0.043359234527707964	HP	0.46890136142460526	10	False	22	NB	2	4	3	4	3	6	False
(=^-ω^-=)	20	-51.012991714477536	20	-54.92544059753418	20	-52.78196067810059	20	-52.439981651306155	20	-52.689513969421384	20	-54.77353687286377	0.6094495735262625	0.012183801556956524	0.10391645382666952	0.1462863898289432	0.1139812494536348	0.014182531807533556	HP	0.6094495735262625	10	False	1	LP	0	1	0	0	0	0	False
(=^_^=)	20	-26.442471504211426	20	-28.50482044219971	20	-27.96188383102417	20	-28.36201753616333	20	-27.770810890197755	20	-27.701473045349122	0.4898303544381419	0.06228434921232217	0.10719469804875442	0.07184514822305774	0.12976430023622587	0.1390811498414978	HP	0.4898303544381419	8	False	2	LP	0	1	0	0	1	0	False
(=^・^=)	20	-26.636703300476075	20	-28.482923316955567	20	-28.583092594146727	20	-28.986896228790282	20	-28.154111671447755	20	-27.732712745666504	0.5129642376009519	0.08096250238623871	0.07324550177461332	0.048911532256742524	0.11248251186705407	0.1714337141143994	HP	0.5129642376009519	8	False	1	LP	0	1	0	0	0	0	False
(=^・ω・^=)	20	-28.439601039886476	20	-31.380583190917967	20	-30.25543041229248	20	-31.107074069976807	20	-30.141371154785155	20	-30.956381034851074	0.6459849286013422	0.034116939556783576	0.10510362841764061	0.04484908303214472	0.11780209533380816	0.052143325058280794	HP	0.6459849286013422	10	False	19	LP	0	13	1	0	1	4	False
(=^・ｪ・^=)	20	-27.179010105133056	20	-29.765386867523194	20	-28.902626609802248	20	-29.68637990951538	20	-28.523227405548095	20	-29.001642417907714	0.5689777839019138	0.04283967361550509	0.10151685913954571	0.04636160252605158	0.14835737942452817	0.0919467013924557	HP	0.5689777839019138	10	False	0		0	0	0	0	0	0	
(=`ω´=)	20	-36.695016860961914	20	-41.440561294555664	20	-38.966760063171385	20	-38.94001731872559	20	-37.903517723083496	20	-39.50739345550537	0.6343339073973839	0.005512570611436853	0.06542027864373216	0.06719339982744062	0.18944042999109711	0.038099413528909144	HP	0.6343339073973839	9	False	0		0	0	0	0	0	0	
(=ↀωↀ=)	20	-56.71791725158691	20	-60.98883399963379	20	-59.56305828094482	20	-59.588993835449216	20	-58.45173721313476	20	-60.27149715423584	0.7496457366531055	0.010471779746350347	0.0435739595740735	0.04245837396899839	0.13239379571686002	0.02145635434061212	HP	0.7496457366531055	8	False	1	LP	0	1	0	0	0	0	False
(=⌒‿‿⌒=)	20	-58.50583724975586	20	-61.26652717590332	20	-59.78878288269043	20	-60.021393394470216	20	-58.464846229553224	20	-61.50981464385986	0.37713281017285327	0.02385294001698626	0.10454857271695905	0.08285078860734243	0.3929130840531513	0.018701804432707757	LN	0.3929130840531513	9	False	0		0	0	0	0	0	0	
(>^_^)	20	-31.37738742828369	20	-34.827215385437015	20	-34.176391410827634	20	-33.19401798248291	20	-33.04807004928589	20	-34.51482915878296	0.6726276522640735	0.021356666812315593	0.040943289586598215	0.10935083211664187	0.1265337777047702	0.02918778151560052	HP	0.6726276522640735	7	False	1	LP	0	1	0	0	0	0	False
(>_<)	20	-23.037043571472168	20	-25.623823833465575	20	-24.97004680633545	20	-23.61061429977417	20	-23.81296033859253	20	-25.22202138900757	0.424403820703585	0.03194146941814845	0.061416723909177996	0.23915567052210693	0.19534527662659185	0.047737038820389696	HP	0.424403820703585	6	False	44	HN-S	0	2	8	31	2	1	False
(>_<;)	20	-27.55619831085205	20	-30.461941528320313	20	-29.03227777481079	20	-27.63670196533203	20	-28.001739406585692	20	-30.211088848114013	0.34285608029397974	0.01875701002724907	0.07835355210696003	0.3163366876585423	0.21959164718191018	0.0241050227313587	HP	0.34285608029397974	7	False	13	HN-S	0	0	0	13	0	0	False
(>ω<)	20	-29.586027717590333	20	-32.9854658126831	20	-31.834509086608886	20	-30.87736177444458	20	-31.018265438079833	20	-32.4668065071106	0.5852332832774083	0.019542126084620016	0.061776879328007295	0.160882854077836	0.13973850045275052	0.03282635677937778	HP	0.5852332832774083	6	False	0		0	0	0	0	0	0	
(>ω<*	20	-36.907902526855466	20	-41.301091003417966	20	-39.97825889587402	20	-38.98673648834229	20	-38.7932653427124	20	-40.41368179321289	0.7322578376840556	0.00905162421293275	0.03398014285056497	0.09158785977845381	0.11113768892384521	0.021984846550147666	HP	0.7322578376840556	6	False	1	HP	1	0	0	0	0	0	True
(>‿◠)	20	-38.58333759307861	20	-40.30490951538086	20	-39.37588024139404	20	-38.858870124816896	20	-38.8386209487915	20	-41.007795333862305	0.30732654360382	0.05494534258577656	0.13912435784749547	0.23331239590437935	0.23808493661413543	0.02720642344439319	HP	0.30732654360382	6	False	3	HN-S	0	0	0	2	1	0	False
(>‿◼︵◼<)	20	-76.26694412231446	20	-77.15229568481445	20	-76.50442276000976	20	-75.2148006439209	20	-76.30736351013184	20	-76.99914245605468	0.15369947301386422	0.06341165385960437	0.1212095158511162	0.44016193806785575	0.14761091127392587	0.07390650793363363	HN-S	0.44016193806785575	9	False	1	LP	0	1	0	0	0	0	False
(>∀<☆)	20	-46.149203300476074	20	-48.76215991973877	20	-47.934668922424315	20	-47.412359619140624	20	-47.312353897094724	20	-47.80422954559326	0.4932465561970125	0.036163580314855136	0.0827267940981484	0.139470463038672	0.15413958167212274	0.09425302467918908	HP	0.4932465561970125	7	True	1	HP	1	0	0	0	0	0	True
(>﹏<)	20	-23.037043571472168	20	-25.623823833465575	20	-24.97004680633545	20	-23.61061429977417	20	-23.81296033859253	20	-25.22202138900757	0.424403820703585	0.03194146941814845	0.061416723909177996	0.23915567052210693	0.19534527662659185	0.047737038820389696	HP	0.424403820703585	6	True	25	HN-S	1	0	4	13	7	0	False
(>﹏<｡)	20	-30.35307149887085	20	-32.010661888122556	20	-31.34504814147949	20	-30.078771114349365	20	-30.304006481170653	20	-31.781738471984863	0.23998268226986735	0.04574014571338662	0.08899588395099114	0.3157236002422826	0.25205108399407	0.05750660382940232	HN-S	0.3157236002422826	7	False	7	HN-S	0	0	0	7	0	0	True
(O_O)	20	-25.067752838134766	20	-29.305520439147948	20	-24.983507537841795	20	-26.86521759033203	20	-26.447616386413575	20	-29.541997623443603	0.39509049204561264	0.005705024235589129	0.4298172561863458	0.0654738011544588	0.09940985803731742	0.004503568340676226	HN-D	0.4298172561863458	6	False	1	HN-S	0	0	0	1	0	0	False
(OwO)	20	-38.5450963973999	20	-42.68481884002686	20	-40.39717044830322	20	-40.20648422241211	20	-40.90064334869385	20	-41.19942646026611	0.6544924481236006	0.010424278996294365	0.10269731741401887	0.12427193913204528	0.06207312314139909	0.04604089319264165	HP	0.6544924481236006	6	False	1	HP	1	0	0	0	0	0	True
(T-T)	20	-20.241068363189697	20	-25.97102060317993	20	-23.33201160430908	20	-22.345676517486574	20	-22.239312744140626	20	-25.572765731811522	0.7627714679383799	0.0024768961617504404	0.03467487036171081	0.092976829258162	0.10341128420486874	0.003688652075128202	HP	0.7627714679383799	6	False	8	LN	0	0	0	1	7	0	False
(T^T)	20	-22.88409776687622	20	-27.68768701553345	20	-25.629991722106933	20	-25.22934045791626	20	-25.103511333465576	20	-27.0603967666626	0.7738481734451659	0.006345757296733196	0.049674004142471404	0.07415318380126845	0.08409626288426619	0.011882618430095167	HP	0.7738481734451659	6	False	1	HP	1	0	0	0	0	0	True
(T_T)	20	-19.449960708618164	20	-24.94677801132202	20	-21.828352165222167	20	-21.641200733184814	20	-21.024473857879638	20	-24.306857299804687	0.7025134177835157	0.002880163888820845	0.06512269099470198	0.07852558352787012	0.14549640113113582	0.005461742673955471	HP	0.7025134177835157	6	False	22	LN	0	0	2	2	18	0	False
(T▽T)	20	-26.822519493103027	20	-29.505623149871827	20	-28.84546813964844	20	-28.2745153427124	20	-28.055118370056153	20	-29.667471599578857	0.5604158726874955	0.03830481020599986	0.07412334214263892	0.13119480613042617	0.16338024262738432	0.03258092620605513	HP	0.5604158726874955	6	False	2	HP	2	0	0	0	0	0	True
(^	20	-14.760784578323364	20	-17.009931325912476	20	-16.154907941818237	20	-16.049117231369017	20	-15.771435165405274	20	-16.473683023452757	0.4600674884931099	0.048532149044834896	0.11411992045804088	0.12685447201653133	0.1674563308206108	0.082969639166872	HP	0.4600674884931099	3	False	0		0	0	0	0	0	0	
(^-^)	20	-17.310078811645507	20	-19.762912368774415	20	-18.903087615966797	20	-18.732737445831297	20	-18.287372016906737	20	-19.351109313964844	0.49100050869103995	0.0422503064358204	0.09982676757240584	0.11836659308498539	0.18477741870070488	0.0637784055150435	HP	0.49100050869103995	6	False	37	LP	0	17	1	0	4	15	False
(^.^)	20	-18.420426654815675	20	-20.687296199798585	20	-20.197206497192383	20	-20.113639926910402	20	-20.008513927459717	20	-20.50507173538208	0.5600944943870603	0.05804600956794599	0.09475794257462443	0.1030168160346782	0.11443628861593366	0.06964844881975733	HP	0.5600944943870603	6	False	2	LP	0	1	0	0	0	1	False
(^^)	20	-19.03073921203613	20	-21.041934871673583	20	-20.60791759490967	20	-20.62692003250122	20	-20.358885097503663	20	-20.427323722839354	0.48650827908855965	0.0651087051213962	0.10049174012006716	0.09860018113441574	0.12890916817384554	0.12038192636171578	HP	0.48650827908855965	5	False	2	LP	0	2	0	0	0	0	False
(^_^)	20	-15.969873571395874	20	-18.265236186981202	20	-17.321767854690552	20	-17.190294599533082	20	-17.020389366149903	20	-17.580960178375243	0.45371881218636734	0.045700764853379545	0.11739958429374162	0.13389509518673678	0.15869146652683652	0.09059427695293823	HP	0.45371881218636734	6	False	44	NB	7	8	0	0	0	29	False
(^_^;)	20	-20.747643756866456	20	-23.02998685836792	20	-21.42432632446289	20	-20.935476779937744	20	-20.991662311553956	20	-22.608012008666993	0.2960167893174579	0.030206981461351756	0.1504654674627701	0.24532482538232603	0.23192119069928246	0.04606474567681176	HP	0.2960167893174579	7	False	2	NB	0	0	0	0	0	2	False
(^_~)	20	-24.316408824920654	20	-27.12525634765625	20	-25.788295841217042	20	-25.34858274459839	20	-25.468202304840087	20	-26.883807277679445	0.4904840094621413	0.029563637852999102	0.11256216667552382	0.17472595207005967	0.1550269849270273	0.0376372490122488	HP	0.4904840094621413	6	False	1	HP	1	0	0	0	0	0	True
(^_−)	20	-26.13439245223999	20	-29.0898738861084	20	-28.794614601135255	20	-28.219581890106202	20	-27.44905252456665	20	-29.20737771987915	0.6405664718166181	0.033343787168829575	0.04479653300706185	0.07961189045103108	0.17203411923038123	0.0296471983260781	HP	0.6405664718166181	6	False	3	NB	0	1	0	0	0	2	False
(^o^)	20	-16.243103742599487	20	-18.50966420173645	20	-17.68118281364441	20	-17.900963735580444	20	-17.36671209335327	20	-18.0500328540802	0.4948388732331488	0.05129902477809273	0.11746649334713861	0.09428972358934713	0.1608743861487097	0.08123149890356322	HP	0.4948388732331488	6	False	6	HP	4	1	0	0	0	1	True
(^‿^)	20	-23.067445373535158	20	-25.34542875289917	20	-24.55464687347412	20	-24.699335765838622	20	-24.229493808746337	20	-25.24142713546753	0.5126567143932791	0.052542536946253014	0.1158625933054069	0.10025491136399062	0.1603819267947704	0.05830131719630009	HP	0.5126567143932791	6	False	13	LP	1	10	0	0	0	2	False
(^▽^)	20	-21.36320629119873	20	-22.884999465942382	20	-23.209425354003905	20	-22.882127952575683	20	-22.82127799987793	20	-22.65113592147827	0.475369554492878	0.10378270478256793	0.07502890566827308	0.10408114649119209	0.11061113944455198	0.1311265491205371	HP	0.475369554492878	6	False	15	NB	4	2	0	0	0	9	False
(^・ω・^)	20	-20.81429100036621	20	-23.545841121673583	20	-22.399767208099366	20	-22.824405002593995	20	-22.362202644348145	20	-23.57748670578003	0.5953361113042804	0.03876725774026529	0.12195473255754487	0.079759203290964	0.12662304143678776	0.03755965367015761	HP	0.5953361113042804	8	False	2	LP	0	2	0	0	0	0	False
(__)	20	-16.79772095680237	20	-16.8086895942688	20	-15.95098524093628	20	-15.930692052841186	20	-15.127796030044555	20	-16.463024806976318	0.07456994953029572	0.07375648822476404	0.17389876518423025	0.17746377590977502	0.39609834702889424	0.10421267412204077	LN	0.39609834702889424	3	False	1	LN	0	0	0	0	1	0	True
(`_´)	20	-32.642614936828615	20	-36.133850765228274	20	-33.42461538314819	20	-33.05098848342895	20	-33.36084299087524	20	-34.66170930862427	0.3606105379434107	0.010985351519751834	0.16497568301648832	0.23970883206764695	0.17583929470712448	0.04788030074557754	HP	0.3606105379434107	7	False	0		0	0	0	0	0	0	
(`⇧´)	20	-43.18488883972168	20	-46.53727226257324	20	-42.60425453186035	20	-43.08929862976074	20	-43.6506534576416	20	-45.13220710754395	0.2130927725059691	0.007458424506132282	0.380833370013917	0.23446769859066766	0.13374874527834435	0.030398989104969555	HN-D	0.380833370013917	7	False	2	HP	2	0	0	0	0	0	False
(`⌒´)	20	-43.18488883972168	20	-46.53727226257324	20	-42.60425453186035	20	-43.08929862976074	20	-43.6506534576416	20	-45.13220710754395	0.2130927725059691	0.007458424506132282	0.380833370013917	0.23446769859066766	0.13374874527834435	0.030398989104969555	HN-D	0.380833370013917	7	False	7	HP	7	0	0	0	0	0	False
(`⌒´メ)	20	-52.018309593200684	20	-56.82841053009033	20	-51.75937557220459	20	-52.68808860778809	20	-53.06900978088379	20	-54.628184127807614	0.30876075157633964	0.0025154853659108173	0.4000144739191871	0.15803044362983204	0.10797141569173585	0.022707429816994567	HN-D	0.4000144739191871	8	False	5	HP	5	0	0	0	0	0	False
(`◇´)	20	-31.28687162399292	20	-33.05031995773315	20	-31.38326530456543	20	-31.605744075775146	20	-31.244169425964355	20	-32.48476457595825	0.24084871858062368	0.04129414320597605	0.21871627284821385	0.17508937553165424	0.25135623872210183	0.07269525111143023	LN	0.25135623872210183	7	False	1	NB	0	0	0	0	0	1	False
(`へ´)	20	-29.49383544921875	20	-34.71801748275757	20	-31.74652214050293	20	-31.39840316772461	20	-31.243457794189453	20	-32.323037719726564	0.6701120643048011	0.0036083944582807194	0.07043978752812115	0.09977096808535182	0.11649200145199234	0.03957678417145275	HP	0.6701120643048011	7	False	0		0	0	0	0	0	0	
(`・ω・´)	20	-22.17534484863281	20	-26.860175037384032	20	-25.656852436065673	20	-23.971550750732423	20	-23.109108543395998	20	-24.962000465393068	0.6021843494595941	0.005560752484353291	0.018523793471839002	0.09991878686383192	0.23670151855030439	0.03711079917007725	HP	0.6021843494595941	9	False	1	LN	0	0	0	0	1	0	False
(o>ω<o)	20	-42.552358627319336	20	-47.57172164916992	20	-47.75928363800049	20	-46.9595983505249	20	-45.391672897338864	20	-47.26269683837891	0.915966082252449	0.00605337709621176	0.005018114799376266	0.011164505707164252	0.05355263841815732	0.008245281726641322	HP	0.915966082252449	8	False	1	HP	1	0	0	0	0	0	True
(o^^o)	20	-31.486018562316893	20	-33.744854640960696	20	-34.361432266235354	20	-34.719081020355226	20	-32.9983416557312	20	-33.53016662597656	0.6450825500470513	0.06739307140789424	0.03637801429435259	0.02543982437977049	0.142174503322222	0.08353203654870944	HP	0.6450825500470513	7	False	12	NB	1	3	0	0	0	8	False
(o^_^o)	20	-32.65723152160645	20	-35.0714750289917	20	-34.37650279998779	20	-35.09632768630981	20	-33.513128185272215	20	-35.27740716934204	0.5395013665672141	0.04825028865890845	0.09667685635625559	0.047065919095134266	0.22923522369018923	0.039270345632298365	HP	0.5395013665672141	8	False	6	NB	0	1	0	0	0	5	False
(o^▽^o)	20	-35.222633361816406	20	-37.13124122619629	20	-37.786739921569826	20	-37.810237121582034	20	-36.94968433380127	20	-37.71108264923096	0.6404831727913644	0.09497512209515188	0.0493094767750424	0.04816434847779813	0.11388303091194554	0.053184848948697704	HP	0.6404831727913644	8	False	2	HP	1	0	0	0	0	1	True
