model	kind	n_prompts	rep	r2_face	r2_quad	face_gain
gemma	bootstrap	120	0	0.59507	0.58894	0.00613
gemma	bootstrap	120	1	0.60352	0.61701	-0.01349
gemma	bootstrap	120	2	0.63427	0.62634	0.00793
gemma	bootstrap	120	3	0.59139	0.56660	0.02479
gemma	bootstrap	120	4	0.60863	0.60363	0.00500
gemma	bootstrap	120	5	0.60212	0.60151	0.00061
gemma	bootstrap	120	6	0.61155	0.61987	-0.00832
gemma	bootstrap	120	7	0.59069	0.57107	0.01962
gemma	bootstrap	120	8	0.56299	0.55550	0.00749
gemma	bootstrap	120	9	0.61861	0.59986	0.01875
gemma	bootstrap	120	10	0.61722	0.62459	-0.00737
gemma	bootstrap	120	11	0.61285	0.63113	-0.01829
gemma	bootstrap	120	12	0.60084	0.61966	-0.01883
gemma	bootstrap	120	13	0.61551	0.61908	-0.00357
gemma	bootstrap	120	14	0.56012	0.57406	-0.01394
gemma	bootstrap	120	15	0.58960	0.60008	-0.01048
gemma	bootstrap	120	16	0.62829	0.61736	0.01093
gemma	bootstrap	120	17	0.57147	0.60044	-0.02896
gemma	bootstrap	120	18	0.61522	0.60955	0.00568
gemma	bootstrap	120	19	0.61025	0.63153	-0.02128
gemma	bootstrap	120	20	0.63225	0.59114	0.04111
gemma	bootstrap	120	21	0.61357	0.60129	0.01229
gemma	bootstrap	120	22	0.59830	0.60911	-0.01081
gemma	bootstrap	120	23	0.58293	0.62202	-0.03909
gemma	bootstrap	120	24	0.60807	0.62046	-0.01239
gemma	bootstrap	120	25	0.60459	0.62015	-0.01556
gemma	bootstrap	120	26	0.62684	0.63087	-0.00403
gemma	bootstrap	120	27	0.60054	0.60062	-0.00008
gemma	bootstrap	120	28	0.55513	0.58529	-0.03015
gemma	bootstrap	120	29	0.57761	0.59949	-0.02188
gemma	bootstrap	120	30	0.62239	0.60687	0.01551
gemma	bootstrap	120	31	0.61968	0.61008	0.00960
gemma	bootstrap	120	32	0.60522	0.59014	0.01508
gemma	bootstrap	120	33	0.60018	0.61183	-0.01166
gemma	bootstrap	120	34	0.64577	0.62764	0.01813
gemma	bootstrap	120	35	0.61797	0.60509	0.01288
gemma	bootstrap	120	36	0.60300	0.62959	-0.02659
gemma	bootstrap	120	37	0.59122	0.61390	-0.02268
gemma	bootstrap	120	38	0.60714	0.59203	0.01512
gemma	bootstrap	120	39	0.61753	0.64103	-0.02350
gemma	bootstrap	120	40	0.60315	0.61184	-0.00869
gemma	bootstrap	120	41	0.62729	0.61143	0.01586
gemma	bootstrap	120	42	0.59295	0.60968	-0.01674
gemma	bootstrap	120	43	0.58667	0.57600	0.01067
gemma	bootstrap	120	44	0.61892	0.62007	-0.00114
gemma	bootstrap	120	45	0.61200	0.59538	0.01662
gemma	bootstrap	120	46	0.60275	0.60740	-0.00465
gemma	bootstrap	120	47	0.58582	0.58298	0.00285
gemma	bootstrap	120	48	0.59300	0.57622	0.01679
gemma	bootstrap	120	49	0.62215	0.60061	0.02154
gemma	bootstrap	120	50	0.60518	0.58603	0.01915
gemma	bootstrap	120	51	0.60259	0.60354	-0.00095
gemma	bootstrap	120	52	0.60869	0.61790	-0.00921
gemma	bootstrap	120	53	0.58398	0.57879	0.00519
gemma	bootstrap	120	54	0.59175	0.59784	-0.00609
gemma	bootstrap	120	55	0.61797	0.60975	0.00822
gemma	bootstrap	120	56	0.60157	0.61421	-0.01264
gemma	bootstrap	120	57	0.60938	0.62256	-0.01319
gemma	bootstrap	120	58	0.58337	0.60689	-0.02352
gemma	bootstrap	120	59	0.61006	0.58158	0.02848
gemma	bootstrap	120	60	0.60964	0.60977	-0.00014
gemma	bootstrap	120	61	0.63193	0.61470	0.01723
gemma	bootstrap	120	62	0.61058	0.59376	0.01681
gemma	bootstrap	120	63	0.59299	0.59271	0.00029
gemma	bootstrap	120	64	0.60565	0.60438	0.00126
gemma	bootstrap	120	65	0.59917	0.59847	0.00071
gemma	bootstrap	120	66	0.59110	0.58984	0.00126
gemma	bootstrap	120	67	0.57233	0.58247	-0.01014
gemma	bootstrap	120	68	0.57995	0.57588	0.00406
gemma	bootstrap	120	69	0.60559	0.60786	-0.00228
gemma	bootstrap	120	70	0.57347	0.59087	-0.01740
gemma	bootstrap	120	71	0.59762	0.58783	0.00979
gemma	bootstrap	120	72	0.60636	0.60731	-0.00095
gemma	bootstrap	120	73	0.62538	0.59433	0.03105
gemma	bootstrap	120	74	0.58943	0.60466	-0.01522
gemma	bootstrap	120	75	0.61186	0.60138	0.01048
gemma	bootstrap	120	76	0.61010	0.60021	0.00989
gemma	bootstrap	120	77	0.57695	0.57872	-0.00177
gemma	bootstrap	120	78	0.59071	0.58404	0.00666
gemma	bootstrap	120	79	0.56766	0.59823	-0.03057
gemma	bootstrap	120	80	0.57883	0.59205	-0.01322
gemma	bootstrap	120	81	0.60565	0.60860	-0.00295
gemma	bootstrap	120	82	0.61799	0.60708	0.01092
gemma	bootstrap	120	83	0.57256	0.57708	-0.00452
gemma	bootstrap	120	84	0.63214	0.61777	0.01437
gemma	bootstrap	120	85	0.60179	0.60880	-0.00702
gemma	bootstrap	120	86	0.61284	0.58786	0.02497
gemma	bootstrap	120	87	0.63005	0.63590	-0.00585
gemma	bootstrap	120	88	0.59433	0.58261	0.01172
gemma	bootstrap	120	89	0.60697	0.61281	-0.00584
gemma	bootstrap	120	90	0.59340	0.63063	-0.03723
gemma	bootstrap	120	91	0.56257	0.58277	-0.02020
gemma	bootstrap	120	92	0.61575	0.60114	0.01461
gemma	bootstrap	120	93	0.61028	0.61927	-0.00899
gemma	bootstrap	120	94	0.59331	0.60111	-0.00781
gemma	bootstrap	120	95	0.59303	0.58424	0.00879
gemma	bootstrap	120	96	0.62435	0.59315	0.03120
gemma	bootstrap	120	97	0.58758	0.59983	-0.01224
gemma	bootstrap	120	98	0.58958	0.57643	0.01315
gemma	bootstrap	120	99	0.60862	0.59983	0.00879
gemma	bootstrap	120	100	0.62623	0.63074	-0.00451
gemma	bootstrap	120	101	0.59084	0.61734	-0.02649
gemma	bootstrap	120	102	0.60287	0.59741	0.00546
gemma	bootstrap	120	103	0.58969	0.61389	-0.02420
gemma	bootstrap	120	104	0.60536	0.59624	0.00912
gemma	bootstrap	120	105	0.61401	0.61970	-0.00569
gemma	bootstrap	120	106	0.60952	0.58822	0.02130
gemma	bootstrap	120	107	0.60185	0.59592	0.00593
gemma	bootstrap	120	108	0.62204	0.59255	0.02949
gemma	bootstrap	120	109	0.61811	0.60338	0.01473
gemma	bootstrap	120	110	0.60968	0.60111	0.00857
gemma	bootstrap	120	111	0.57491	0.55778	0.01713
gemma	bootstrap	120	112	0.60796	0.60094	0.00702
gemma	bootstrap	120	113	0.59237	0.59663	-0.00426
gemma	bootstrap	120	114	0.58997	0.59508	-0.00511
gemma	bootstrap	120	115	0.58673	0.61498	-0.02824
gemma	bootstrap	120	116	0.62473	0.61729	0.00744
gemma	bootstrap	120	117	0.59661	0.59904	-0.00244
gemma	bootstrap	120	118	0.60107	0.60208	-0.00101
gemma	bootstrap	120	119	0.61244	0.59207	0.02038
gemma	bootstrap	120	120	0.62860	0.60670	0.02190
gemma	bootstrap	120	121	0.63027	0.63047	-0.00020
gemma	bootstrap	120	122	0.61007	0.61520	-0.00513
gemma	bootstrap	120	123	0.60730	0.59554	0.01175
gemma	bootstrap	120	124	0.58306	0.57613	0.00693
gemma	bootstrap	120	125	0.59850	0.57994	0.01857
gemma	bootstrap	120	126	0.57002	0.59560	-0.02558
gemma	bootstrap	120	127	0.59005	0.59574	-0.00569
gemma	bootstrap	120	128	0.60219	0.62492	-0.02273
gemma	bootstrap	120	129	0.63958	0.61969	0.01990
gemma	bootstrap	120	130	0.61779	0.57559	0.04219
gemma	bootstrap	120	131	0.61965	0.59706	0.02259
gemma	bootstrap	120	132	0.59160	0.61251	-0.02091
gemma	bootstrap	120	133	0.61882	0.60725	0.01157
gemma	bootstrap	120	134	0.62769	0.62489	0.00280
gemma	bootstrap	120	135	0.61144	0.60169	0.00976
gemma	bootstrap	120	136	0.62190	0.63170	-0.00981
gemma	bootstrap	120	137	0.59235	0.59132	0.00102
gemma	bootstrap	120	138	0.58369	0.59076	-0.00707
gemma	bootstrap	120	139	0.61003	0.59319	0.01685
gemma	bootstrap	120	140	0.60012	0.59613	0.00399
gemma	bootstrap	120	141	0.61909	0.61358	0.00551
gemma	bootstrap	120	142	0.61624	0.61205	0.00419
gemma	bootstrap	120	143	0.59430	0.60360	-0.00929
gemma	bootstrap	120	144	0.58595	0.57950	0.00645
gemma	bootstrap	120	145	0.62192	0.59434	0.02759
gemma	bootstrap	120	146	0.61512	0.62326	-0.00814
gemma	bootstrap	120	147	0.59181	0.60267	-0.01085
gemma	bootstrap	120	148	0.59987	0.60090	-0.00103
gemma	bootstrap	120	149	0.60990	0.62253	-0.01263
gemma	bootstrap	120	150	0.60930	0.59968	0.00962
gemma	bootstrap	120	151	0.58280	0.59037	-0.00757
gemma	bootstrap	120	152	0.62377	0.61620	0.00757
gemma	bootstrap	120	153	0.58874	0.59148	-0.00274
gemma	bootstrap	120	154	0.59931	0.61618	-0.01687
gemma	bootstrap	120	155	0.59607	0.59745	-0.00138
gemma	bootstrap	120	156	0.61077	0.60255	0.00822
gemma	bootstrap	120	157	0.57420	0.60096	-0.02676
gemma	bootstrap	120	158	0.57083	0.58805	-0.01721
gemma	bootstrap	120	159	0.58135	0.59402	-0.01268
gemma	bootstrap	120	160	0.61673	0.63364	-0.01691
gemma	bootstrap	120	161	0.62199	0.62008	0.00190
gemma	bootstrap	120	162	0.60323	0.59943	0.00380
gemma	bootstrap	120	163	0.56235	0.58224	-0.01989
gemma	bootstrap	120	164	0.58428	0.57537	0.00891
gemma	bootstrap	120	165	0.59796	0.61167	-0.01371
gemma	bootstrap	120	166	0.58892	0.58047	0.00845
gemma	bootstrap	120	167	0.60329	0.59002	0.01328
gemma	bootstrap	120	168	0.59771	0.62191	-0.02420
gemma	bootstrap	120	169	0.59141	0.58536	0.00605
gemma	bootstrap	120	170	0.62213	0.60431	0.01782
gemma	bootstrap	120	171	0.58504	0.57065	0.01439
gemma	bootstrap	120	172	0.60350	0.59827	0.00524
gemma	bootstrap	120	173	0.61588	0.60146	0.01443
gemma	bootstrap	120	174	0.58687	0.59573	-0.00886
gemma	bootstrap	120	175	0.57900	0.58393	-0.00492
gemma	bootstrap	120	176	0.58464	0.59219	-0.00755
gemma	bootstrap	120	177	0.60310	0.59206	0.01104
gemma	bootstrap	120	178	0.62383	0.63369	-0.00985
gemma	bootstrap	120	179	0.63776	0.59448	0.04328
gemma	bootstrap	120	180	0.60028	0.63028	-0.03000
gemma	bootstrap	120	181	0.60672	0.61249	-0.00577
gemma	bootstrap	120	182	0.60211	0.59663	0.00548
gemma	bootstrap	120	183	0.58866	0.61619	-0.02753
gemma	bootstrap	120	184	0.61680	0.60952	0.00728
gemma	bootstrap	120	185	0.59861	0.61362	-0.01501
gemma	bootstrap	120	186	0.60836	0.59722	0.01114
gemma	bootstrap	120	187	0.58259	0.58989	-0.00730
gemma	bootstrap	120	188	0.61528	0.61373	0.00155
gemma	bootstrap	120	189	0.59982	0.60010	-0.00028
gemma	bootstrap	120	190	0.60555	0.60387	0.00168
gemma	bootstrap	120	191	0.61774	0.59962	0.01812
gemma	bootstrap	120	192	0.60563	0.62926	-0.02364
gemma	bootstrap	120	193	0.61241	0.60727	0.00515
gemma	bootstrap	120	194	0.60934	0.59952	0.00982
gemma	bootstrap	120	195	0.56707	0.61170	-0.04462
gemma	bootstrap	120	196	0.60190	0.60011	0.00180
gemma	bootstrap	120	197	0.58739	0.58778	-0.00039
gemma	bootstrap	120	198	0.64929	0.63660	0.01269
gemma	bootstrap	120	199	0.61635	0.60182	0.01453
gemma	subsample	30	0			-0.03394
gemma	subsample	30	1			0.03589
gemma	subsample	30	2			0.03545
gemma	subsample	30	3			0.03549
gemma	subsample	30	4			0.02633
gemma	subsample	30	5			0.02894
gemma	subsample	30	6			0.02590
gemma	subsample	30	7			0.01223
gemma	subsample	30	8			0.01901
gemma	subsample	30	9			0.00522
gemma	subsample	30	10			0.06026
gemma	subsample	30	11			0.01729
gemma	subsample	30	12			0.02781
gemma	subsample	30	13			0.00489
gemma	subsample	30	14			0.05149
gemma	subsample	30	15			0.04722
gemma	subsample	30	16			-0.02068
gemma	subsample	30	17			0.01776
gemma	subsample	30	18			0.01629
gemma	subsample	30	19			0.02583
gemma	subsample	30	20			0.04798
gemma	subsample	30	21			0.00519
gemma	subsample	30	22			-0.02539
gemma	subsample	30	23			-0.07546
gemma	subsample	30	24			-0.02856
gemma	subsample	30	25			-0.01143
gemma	subsample	30	26			0.01836
gemma	subsample	30	27			0.05699
gemma	subsample	30	28			0.04256
gemma	subsample	30	29			0.01068
gemma	subsample	30	30			0.04815
gemma	subsample	30	31			-0.00465
gemma	subsample	30	32			-0.02835
gemma	subsample	30	33			-0.05243
gemma	subsample	30	34			-0.01028
gemma	subsample	30	35			0.00098
gemma	subsample	30	36			0.00165
gemma	subsample	30	37			-0.01376
gemma	subsample	30	38			0.00570
gemma	subsample	30	39			-0.00396
gemma	subsample	30	40			-0.01122
gemma	subsample	30	41			0.02148
gemma	subsample	30	42			0.02557
gemma	subsample	30	43			0.04061
gemma	subsample	30	44			0.01123
gemma	subsample	30	45			0.03932
gemma	subsample	30	46			0.03334
gemma	subsample	30	47			0.00608
gemma	subsample	30	48			0.00617
gemma	subsample	30	49			0.01357
gemma	subsample	60	0			0.02152
gemma	subsample	60	1			0.00965
gemma	subsample	60	2			0.00274
gemma	subsample	60	3			-0.02030
gemma	subsample	60	4			0.01309
gemma	subsample	60	5			-0.01747
gemma	subsample	60	6			0.02538
gemma	subsample	60	7			0.00281
gemma	subsample	60	8			0.00349
gemma	subsample	60	9			0.00245
gemma	subsample	60	10			0.00909
gemma	subsample	60	11			0.01579
gemma	subsample	60	12			0.00880
gemma	subsample	60	13			-0.00678
gemma	subsample	60	14			0.02055
gemma	subsample	60	15			-0.02069
gemma	subsample	60	16			0.01119
gemma	subsample	60	17			0.00225
gemma	subsample	60	18			0.03143
gemma	subsample	60	19			0.00271
gemma	subsample	60	20			-0.01142
gemma	subsample	60	21			0.00967
gemma	subsample	60	22			-0.01521
gemma	subsample	60	23			-0.00521
gemma	subsample	60	24			0.01538
gemma	subsample	60	25			0.01616
gemma	subsample	60	26			-0.00076
gemma	subsample	60	27			0.01614
gemma	subsample	60	28			-0.01813
gemma	subsample	60	29			0.03008
gemma	subsample	60	30			0.02110
gemma	subsample	60	31			0.02351
gemma	subsample	60	32			0.00617
gemma	subsample	60	33			0.00933
gemma	subsample	60	34			-0.01073
gemma	subsample	60	35			0.01716
gemma	subsample	60	36			0.00449
gemma	subsample	60	37			0.00332
gemma	subsample	60	38			-0.00704
gemma	subsample	60	39			0.01727
gemma	subsample	60	40			0.00457
gemma	subsample	60	41			0.00265
gemma	subsample	60	42			0.00934
gemma	subsample	60	43			0.01745
gemma	subsample	60	44			-0.01283
gemma	subsample	60	45			-0.00286
gemma	subsample	60	46			-0.00009
gemma	subsample	60	47			-0.00206
gemma	subsample	60	48			-0.00200
gemma	subsample	60	49			-0.01234
gemma	subsample	90	0			-0.01156
gemma	subsample	90	1			-0.01337
gemma	subsample	90	2			0.00990
gemma	subsample	90	3			-0.01395
gemma	subsample	90	4			0.00340
gemma	subsample	90	5			-0.02537
gemma	subsample	90	6			0.00221
gemma	subsample	90	7			-0.01234
gemma	subsample	90	8			-0.01179
gemma	subsample	90	9			-0.00345
gemma	subsample	90	10			-0.00140
gemma	subsample	90	11			-0.01247
gemma	subsample	90	12			-0.00745
gemma	subsample	90	13			-0.00018
gemma	subsample	90	14			-0.00872
gemma	subsample	90	15			0.00318
gemma	subsample	90	16			-0.00769
gemma	subsample	90	17			-0.02352
gemma	subsample	90	18			-0.01997
gemma	subsample	90	19			-0.00850
gemma	subsample	90	20			-0.01242
gemma	subsample	90	21			-0.01091
gemma	subsample	90	22			-0.00063
gemma	subsample	90	23			-0.00711
gemma	subsample	90	24			0.00074
gemma	subsample	90	25			-0.01437
gemma	subsample	90	26			-0.00160
gemma	subsample	90	27			0.00437
gemma	subsample	90	28			-0.00521
gemma	subsample	90	29			-0.00742
gemma	subsample	90	30			-0.01782
gemma	subsample	90	31			0.00916
gemma	subsample	90	32			-0.00392
gemma	subsample	90	33			-0.00511
gemma	subsample	90	34			-0.01064
gemma	subsample	90	35			-0.00710
gemma	subsample	90	36			-0.00941
gemma	subsample	90	37			-0.01428
gemma	subsample	90	38			-0.01471
gemma	subsample	90	39			-0.00303
gemma	subsample	90	40			-0.01221
gemma	subsample	90	41			-0.00333
gemma	subsample	90	42			-0.01181
gemma	subsample	90	43			-0.01210
gemma	subsample	90	44			-0.00543
gemma	subsample	90	45			-0.01048
gemma	subsample	90	46			-0.01086
gemma	subsample	90	47			-0.00626
gemma	subsample	90	48			-0.01086
gemma	subsample	90	49			-0.01224
gemma	subsample	120	0			0.01582
gemma	subsample	120	1			0.00884
gemma	subsample	120	2			-0.00839
gemma	subsample	120	3			0.00906
gemma	subsample	120	4			0.00724
gemma	subsample	120	5			0.00319
gemma	subsample	120	6			-0.00614
gemma	subsample	120	7			-0.00404
gemma	subsample	120	8			-0.01170
gemma	subsample	120	9			-0.02375
gemma	subsample	120	10			0.01403
gemma	subsample	120	11			-0.04304
gemma	subsample	120	12			-0.01554
gemma	subsample	120	13			0.00711
gemma	subsample	120	14			-0.00578
gemma	subsample	120	15			0.01849
gemma	subsample	120	16			0.00726
gemma	subsample	120	17			0.00402
gemma	subsample	120	18			-0.03273
gemma	subsample	120	19			0.00682
gemma	subsample	120	20			0.00381
gemma	subsample	120	21			0.00212
gemma	subsample	120	22			-0.02753
gemma	subsample	120	23			-0.01405
gemma	subsample	120	24			0.00376
gemma	subsample	120	25			0.00242
gemma	subsample	120	26			0.01381
gemma	subsample	120	27			-0.00389
gemma	subsample	120	28			-0.00456
gemma	subsample	120	29			0.00261
gemma	subsample	120	30			0.00359
gemma	subsample	120	31			-0.00753
gemma	subsample	120	32			-0.00990
gemma	subsample	120	33			0.00883
gemma	subsample	120	34			-0.01500
gemma	subsample	120	35			0.00808
gemma	subsample	120	36			0.02061
gemma	subsample	120	37			-0.01208
gemma	subsample	120	38			0.01120
gemma	subsample	120	39			0.02096
gemma	subsample	120	40			-0.00162
gemma	subsample	120	41			-0.01911
gemma	subsample	120	42			-0.00491
gemma	subsample	120	43			-0.01513
gemma	subsample	120	44			0.00059
gemma	subsample	120	45			0.00294
gemma	subsample	120	46			-0.00081
gemma	subsample	120	47			-0.00160
gemma	subsample	120	48			-0.00399
gemma	subsample	120	49			-0.00515
qwen	bootstrap	120	0	0.58535	0.60977	-0.02442
qwen	bootstrap	120	1	0.61386	0.63387	-0.02001
qwen	bootstrap	120	2	0.59501	0.63841	-0.04340
qwen	bootstrap	120	3	0.57555	0.59528	-0.01973
qwen	bootstrap	120	4	0.62366	0.63624	-0.01258
qwen	bootstrap	120	5	0.59812	0.61519	-0.01707
qwen	bootstrap	120	6	0.61363	0.62444	-0.01081
qwen	bootstrap	120	7	0.58044	0.59548	-0.01504
qwen	bootstrap	120	8	0.57800	0.59617	-0.01816
qwen	bootstrap	120	9	0.60907	0.63392	-0.02484
qwen	bootstrap	120	10	0.62284	0.64467	-0.02183
qwen	bootstrap	120	11	0.61924	0.64765	-0.02841
qwen	bootstrap	120	12	0.58752	0.61327	-0.02575
qwen	bootstrap	120	13	0.62601	0.66457	-0.03856
qwen	bootstrap	120	14	0.59055	0.59898	-0.00843
qwen	bootstrap	120	15	0.61570	0.63327	-0.01757
qwen	bootstrap	120	16	0.60891	0.63933	-0.03042
qwen	bootstrap	120	17	0.61755	0.63672	-0.01918
qwen	bootstrap	120	18	0.61268	0.62396	-0.01129
qwen	bootstrap	120	19	0.61581	0.64501	-0.02920
qwen	bootstrap	120	20	0.61768	0.64298	-0.02531
qwen	bootstrap	120	21	0.59481	0.62137	-0.02656
qwen	bootstrap	120	22	0.60930	0.62247	-0.01317
qwen	bootstrap	120	23	0.59192	0.62251	-0.03058
qwen	bootstrap	120	24	0.62132	0.62664	-0.00531
qwen	bootstrap	120	25	0.61007	0.63052	-0.02046
qwen	bootstrap	120	26	0.62104	0.63047	-0.00942
qwen	bootstrap	120	27	0.58507	0.61339	-0.02832
qwen	bootstrap	120	28	0.57622	0.60280	-0.02658
qwen	bootstrap	120	29	0.60642	0.62435	-0.01793
qwen	bootstrap	120	30	0.60610	0.62470	-0.01860
qwen	bootstrap	120	31	0.61289	0.62474	-0.01186
qwen	bootstrap	120	32	0.60108	0.62601	-0.02493
qwen	bootstrap	120	33	0.61649	0.60897	0.00753
qwen	bootstrap	120	34	0.61842	0.64859	-0.03016
qwen	bootstrap	120	35	0.62817	0.63600	-0.00783
qwen	bootstrap	120	36	0.61975	0.65263	-0.03288
qwen	bootstrap	120	37	0.59020	0.61037	-0.02017
qwen	bootstrap	120	38	0.61345	0.64145	-0.02800
qwen	bootstrap	120	39	0.63625	0.64374	-0.00750
qwen	bootstrap	120	40	0.62841	0.64764	-0.01923
qwen	bootstrap	120	41	0.60309	0.60446	-0.00137
qwen	bootstrap	120	42	0.61727	0.65669	-0.03942
qwen	bootstrap	120	43	0.61146	0.63831	-0.02685
qwen	bootstrap	120	44	0.60293	0.64483	-0.04190
qwen	bootstrap	120	45	0.58863	0.61650	-0.02787
qwen	bootstrap	120	46	0.61182	0.62602	-0.01419
qwen	bootstrap	120	47	0.60235	0.61298	-0.01063
qwen	bootstrap	120	48	0.59981	0.60313	-0.00333
qwen	bootstrap	120	49	0.60045	0.60435	-0.00390
qwen	bootstrap	120	50	0.62569	0.62765	-0.00195
qwen	bootstrap	120	51	0.61324	0.63439	-0.02114
qwen	bootstrap	120	52	0.60452	0.62838	-0.02386
qwen	bootstrap	120	53	0.60618	0.63480	-0.02861
qwen	bootstrap	120	54	0.60240	0.59861	0.00379
qwen	bootstrap	120	55	0.63046	0.65819	-0.02773
qwen	bootstrap	120	56	0.59650	0.62344	-0.02694
qwen	bootstrap	120	57	0.60564	0.64235	-0.03671
qwen	bootstrap	120	58	0.61482	0.63043	-0.01561
qwen	bootstrap	120	59	0.60454	0.60679	-0.00225
qwen	bootstrap	120	60	0.59601	0.62529	-0.02929
qwen	bootstrap	120	61	0.63557	0.64271	-0.00715
qwen	bootstrap	120	62	0.60877	0.62782	-0.01906
qwen	bootstrap	120	63	0.59971	0.63005	-0.03034
qwen	bootstrap	120	64	0.62458	0.64891	-0.02432
qwen	bootstrap	120	65	0.58667	0.60152	-0.01485
qwen	bootstrap	120	66	0.60134	0.61840	-0.01706
qwen	bootstrap	120	67	0.60577	0.63051	-0.02473
qwen	bootstrap	120	68	0.59518	0.60845	-0.01327
qwen	bootstrap	120	69	0.60677	0.62170	-0.01492
qwen	bootstrap	120	70	0.57552	0.59354	-0.01802
qwen	bootstrap	120	71	0.58319	0.58808	-0.00488
qwen	bootstrap	120	72	0.61745	0.63697	-0.01952
qwen	bootstrap	120	73	0.57781	0.60127	-0.02346
qwen	bootstrap	120	74	0.61446	0.64096	-0.02651
qwen	bootstrap	120	75	0.60005	0.62298	-0.02293
qwen	bootstrap	120	76	0.59538	0.59338	0.00200
qwen	bootstrap	120	77	0.60334	0.61967	-0.01633
qwen	bootstrap	120	78	0.59662	0.61719	-0.02057
qwen	bootstrap	120	79	0.60341	0.60989	-0.00647
qwen	bootstrap	120	80	0.57916	0.59078	-0.01162
qwen	bootstrap	120	81	0.59851	0.63923	-0.04072
qwen	bootstrap	120	82	0.61956	0.64253	-0.02297
qwen	bootstrap	120	83	0.57942	0.58782	-0.00840
qwen	bootstrap	120	84	0.63827	0.65976	-0.02149
qwen	bootstrap	120	85	0.60854	0.62341	-0.01487
qwen	bootstrap	120	86	0.61489	0.63824	-0.02335
qwen	bootstrap	120	87	0.64643	0.65028	-0.00385
qwen	bootstrap	120	88	0.57547	0.61713	-0.04166
qwen	bootstrap	120	89	0.59652	0.63025	-0.03374
qwen	bootstrap	120	90	0.60085	0.61967	-0.01882
qwen	bootstrap	120	91	0.58377	0.60776	-0.02399
qwen	bootstrap	120	92	0.60638	0.62247	-0.01609
qwen	bootstrap	120	93	0.60059	0.64115	-0.04056
qwen	bootstrap	120	94	0.59584	0.63928	-0.04344
qwen	bootstrap	120	95	0.59421	0.61351	-0.01930
qwen	bootstrap	120	96	0.60470	0.64254	-0.03784
qwen	bootstrap	120	97	0.62594	0.63827	-0.01233
qwen	bootstrap	120	98	0.59200	0.60456	-0.01256
qwen	bootstrap	120	99	0.60968	0.64495	-0.03527
qwen	bootstrap	120	100	0.62934	0.65841	-0.02908
qwen	bootstrap	120	101	0.59885	0.63507	-0.03622
qwen	bootstrap	120	102	0.59528	0.60171	-0.00644
qwen	bootstrap	120	103	0.60413	0.63633	-0.03220
qwen	bootstrap	120	104	0.60092	0.60056	0.00037
qwen	bootstrap	120	105	0.60783	0.64509	-0.03725
qwen	bootstrap	120	106	0.60667	0.61526	-0.00859
qwen	bootstrap	120	107	0.59909	0.62427	-0.02519
qwen	bootstrap	120	108	0.59652	0.62593	-0.02941
qwen	bootstrap	120	109	0.61427	0.63440	-0.02013
qwen	bootstrap	120	110	0.58409	0.61539	-0.03130
qwen	bootstrap	120	111	0.57960	0.58801	-0.00841
qwen	bootstrap	120	112	0.58369	0.61029	-0.02659
qwen	bootstrap	120	113	0.60064	0.62022	-0.01958
qwen	bootstrap	120	114	0.59479	0.60676	-0.01197
qwen	bootstrap	120	115	0.61244	0.62973	-0.01728
qwen	bootstrap	120	116	0.61255	0.62555	-0.01300
qwen	bootstrap	120	117	0.59016	0.60765	-0.01749
qwen	bootstrap	120	118	0.59634	0.62376	-0.02742
qwen	bootstrap	120	119	0.57570	0.60481	-0.02911
qwen	bootstrap	120	120	0.59279	0.61417	-0.02139
qwen	bootstrap	120	121	0.60758	0.63831	-0.03073
qwen	bootstrap	120	122	0.59755	0.62321	-0.02566
qwen	bootstrap	120	123	0.58302	0.62071	-0.03768
qwen	bootstrap	120	124	0.59984	0.62413	-0.02429
qwen	bootstrap	120	125	0.58437	0.61607	-0.03169
qwen	bootstrap	120	126	0.60659	0.61299	-0.00641
qwen	bootstrap	120	127	0.59195	0.63473	-0.04278
qwen	bootstrap	120	128	0.61275	0.64889	-0.03614
qwen	bootstrap	120	129	0.62554	0.63384	-0.00831
qwen	bootstrap	120	130	0.60139	0.62071	-0.01932
qwen	bootstrap	120	131	0.60638	0.63133	-0.02495
qwen	bootstrap	120	132	0.62548	0.63745	-0.01198
qwen	bootstrap	120	133	0.61298	0.62756	-0.01458
qwen	bootstrap	120	134	0.61415	0.64982	-0.03566
qwen	bootstrap	120	135	0.62040	0.64089	-0.02049
qwen	bootstrap	120	136	0.60352	0.62674	-0.02322
qwen	bootstrap	120	137	0.57644	0.61111	-0.03467
qwen	bootstrap	120	138	0.58192	0.59837	-0.01646
qwen	bootstrap	120	139	0.60181	0.60921	-0.00739
qwen	bootstrap	120	140	0.60274	0.62846	-0.02571
qwen	bootstrap	120	141	0.60198	0.62683	-0.02484
qwen	bootstrap	120	142	0.61421	0.63742	-0.02320
qwen	bootstrap	120	143	0.59524	0.62542	-0.03018
qwen	bootstrap	120	144	0.57244	0.57953	-0.00709
qwen	bootstrap	120	145	0.60126	0.62123	-0.01997
qwen	bootstrap	120	146	0.62083	0.65378	-0.03294
qwen	bootstrap	120	147	0.59501	0.62756	-0.03255
qwen	bootstrap	120	148	0.60580	0.62007	-0.01427
qwen	bootstrap	120	149	0.62156	0.63207	-0.01051
qwen	bootstrap	120	150	0.60113	0.62842	-0.02728
qwen	bootstrap	120	151	0.58155	0.58691	-0.00535
