first_word	n_prompts_HP	mean_log_prob_HP	n_prompts_LP	mean_log_prob_LP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(/▽＼)	20	-30.038253784179688	20	-22.08587579727173	20	-18.72630305290222	20	-22.817786407470702	20	-18.83182649612427	20	-19.324827861785888	4.8885140494782334e-06	0.013894750262912014	0.39984774383771127	0.006683223825056045	0.35980434263296596	0.21976505092730517	HN-D	0.39984774383771127	6	False	0		0	0	0	0	0	0	
(;'ω';)	20	-27.179031753540038	20	-23.167995929718018	20	-26.84474697113037	20	-23.76038818359375	20	-19.303317642211915	20	-22.313114070892333	0.0003508175668714428	0.019366540890158268	0.0004900714115065227	0.010709750913456457	0.9235502107221397	0.04553260849586758	LN	0.9235502107221397	5	False	1	HN-S	0	0	0	1	0	0	False
(;;)	20	-28.71618995666504	20	-21.835291051864623	20	-25.927663040161132	20	-21.416675901412965	20	-17.286047649383544	20	-19.989822912216187	9.931600149694862e-06	0.009668423187504912	0.00016145856149182058	0.014694604481231568	0.914254186648411	0.06121139552121099	LN	0.914254186648411	3	False	6	LN	0	0	0	0	6	0	True
(;;_;;)	20	-32.515027809143064	20	-31.939458465576173	20	-27.57431802749634	20	-24.204382801055907	20	-23.867802619934082	20	-30.876601791381837	0.00010091780546814294	0.00017944625029639777	0.01411532209715445	0.41042618990535323	0.5746586937653698	0.0005194301763580418	LN	0.5746586937653698	5	False	2	HN-S	0	0	0	2	0	0	False
(;_;)	20	-28.746885967254638	20	-19.783044004440306	20	-15.263150119781494	20	-18.454797744750977	20	-12.16239857673645	20	-20.319861698150635	5.987361933383742e-08	0.00046793185678447967	0.04296824204923683	0.0017661705308622928	0.9545240400636278	0.00027355562586927495	LN	0.9545240400636278	3	False	3	LN	0	0	0	1	2	0	True
(;`ﾉωﾉ´)	20	-39.9499324798584	20	-30.385476207733156	20	-29.019143772125243	20	-30.11331787109375	20	-25.183181381225587	20	-30.00910863876343	3.7057528749618e-07	0.005280402592398086	0.020704162747766285	0.006932085320674158	0.9593895241875021	0.007693454576371971	LN	0.9593895241875021	9	False	1	LP	0	1	0	0	0	0	False
(;´д`)	20	-39.99706449508667	20	-32.691042518615724	20	-26.25826930999756	20	-30.626201152801514	20	-25.559863567352295	20	-31.005636596679686	3.559362575974001e-07	0.0005300749229524695	0.32965158387091614	0.004179135669186158	0.6627792860641875	0.002859563536500086	LN	0.6627792860641875	4	False	38	LN	0	0	5	6	27	0	True
(;´༎ຶд༎ຶ`)	20	-35.91624908447265	20	-26.96167907714844	20	-24.001831245422363	20	-25.948053550720214	20	-20.084610652923583	20	-26.434794425964355	1.2985676147203495e-07	0.0010055065632097015	0.019401284772146244	0.0027707470693054776	0.9751193577823188	0.001702973956258118	LN	0.9751193577823188	12	False	12	LN	0	0	0	5	7	0	True
(;´∀`)	20	-35.389085388183595	20	-30.713197898864745	20	-28.037707614898682	20	-32.3591212272644	20	-26.471568870544434	20	-31.01332311630249	0.00010836111801979725	0.01163015792033931	0.1688636912976739	0.0022426948857384725	0.8085403406664121	0.008614754111816529	LN	0.8085403406664121	5	False	2	LN	0	0	0	0	2	0	True
(;´꒳`)	20	-43.89908428192139	20	-38.145235252380374	20	-30.408771991729736	20	-33.976076984405516	20	-29.665965461730956	20	-36.23063640594482	4.417819178323005e-07	0.00013933904172087346	0.31913623927391316	0.009009802049577523	0.6707688715937253	0.0009453062591452613	LN	0.6707688715937253	6	False	1	LN	0	0	0	0	1	0	True
(;ω;)	20	-25.163197422027586	20	-14.831615877151489	20	-20.419991397857665	20	-21.40673656463623	20	-15.049490594863892	20	-15.703757524490356	1.4629962896789626e-05	0.44894390413155133	0.001679544161423769	0.000626114045812159	0.36105244583629165	0.18768336186202422	LP	0.44894390413155133	3	False	47	LN	2	0	0	8	37	0	False
(;д;)	20	-33.70848751068115	20	-23.031669521331786	20	-22.246443367004396	20	-24.519729232788087	20	-18.91025643348694	20	-23.75883264541626	3.520103118585453e-07	0.01525592422834517	0.03345475924862945	0.0034449458646096938	0.9404711653802942	0.007372853267809693	LN	0.9404711653802942	3	False	1	HN-S	0	0	0	1	0	0	False
(;′⌒`)	20	-26.688130855560303	20	-18.929789590835572	20	-19.852303504943848	20	-20.454204845428468	20	-14.627400827407836	20	-20.291142177581786	5.6392801010593525e-06	0.013201657652590163	0.005247902575455104	0.002874639131395964	0.9752863935863948	0.003383767774062978	LN	0.9752863935863948	6	False	25	HN-S	0	0	6	14	5	0	False
(;⁎_⁎)	20	-43.13948364257813	20	-34.88601837158203	20	-32.214219856262204	20	-35.75283584594727	20	-31.68224153518677	20	-34.9016752243042	6.274163359733264e-06	0.024098513040204	0.34860819960432937	0.010128291682998634	0.5934345769745188	0.023724144534589375	LN	0.5934345769745188	7	False	1	HN-S	0	0	0	1	0	0	False
(;╹⌓╹)	20	-39.957168388366696	20	-31.49161720275879	20	-29.93389310836792	20	-33.277072525024415	20	-28.57305850982666	20	-31.68014440536499	8.33771261032811e-06	0.039590326892553825	0.18797498818732977	0.006640116415343377	0.7329983940551914	0.032787836736971186	LN	0.7329983940551914	9	True	1	LN	0	0	0	0	1	0	True
(;へ:)	20	-33.20965261459351	20	-22.215764617919923	20	-23.769117069244384	20	-24.9357852935791	20	-19.762984800338746	20	-22.98668842315674	1.2577332706480416e-06	0.07484683511784834	0.015832920932305174	0.004930414942348935	0.8697655082383647	0.034623063035861955	LN	0.8697655082383647	4	False	1	HP	1	0	0	0	0	0	False
(;・`O・´)	20	-51.729319953918456	20	-40.2954719543457	20	-43.48079986572266	20	-46.3963701248169	20	-42.66602058410645	20	-41.28271999359131	7.169149711429433e-06	0.6624067401794944	0.02740024259081118	0.0014843568902886215	0.061888300084465823	0.24681319110522837	LP	0.6624067401794944	7	False	1	HN-S	0	0	0	1	0	0	False
(;・∀・)	20	-31.98893804550171	20	-22.78511323928833	20	-29.742816543579103	20	-32.048405456542966	20	-26.42027349472046	20	-24.034665012359618	7.659166674731926e-05	0.7609425093816724	0.000723868527142842	7.216974188471961e-05	0.020073440104534806	0.21811142057801802	LP	0.7609425093816724	6	False	0		0	0	0	0	0	0	
(;一_一)	20	-29.15365343093872	20	-19.886817455291748	20	-18.05730094909668	20	-20.303074455261232	20	-15.137212419509888	20	-17.19538836479187	6.839324709700019e-07	0.007236839686994785	0.0450918314821405	0.00477277360186692	0.8361346289735341	0.10676324232299272	LN	0.8361346289735341	5	False	2	HN-S	0	0	0	1	1	0	False
(;︵;)	20	-39.88298931121826	20	-34.44147653579712	20	-33.096071434021	20	-36.747818279266355	20	-30.146413707733153	20	-35.49133186340332	5.510486415471228e-05	0.012717709708937696	0.04883272044752254	0.0012670023345297471	0.9326764120378925	0.004451050606962774	LN	0.9326764120378925	4	True	1	HN-D	0	0	1	0	0	0	False
(;﹏;)	20	-26.144987297058105	20	-15.387639093399049	20	-12.72210626602173	20	-16.46235704421997	20	-11.19427149295807	20	-15.47920126914978	2.5687351587952464e-07	0.012066360456767346	0.17346125853520755	0.0041193834434292385	0.7993421315256617	0.011010609165418347	LN	0.7993421315256617	5	False	1	HN-S	0	0	0	1	0	0	False
(;￣д￣)	20	-29.53497705459595	20	-20.364695167541505	20	-22.827772998809813	20	-25.727798557281496	20	-19.555921363830567	20	-22.44869728088379	3.0086931647675787e-05	0.2890551559733074	0.024619521613348253	0.001354610733192226	0.6489731371662799	0.035967487582224594	LN	0.6489731371662799	7	False	0		0	0	0	0	0	0	
(=^-^=)	20	-24.3856840133667	20	-21.192594623565675	20	-35.5624282836914	20	-29.442777919769288	20	-22.63921422958374	20	-18.593200063705446	0.002786053910704547	0.06787824703394343	3.8993404380777044e-08	1.7730522656894375e-05	0.015976134413295807	0.913341795125995	NB	0.913341795125995	6	False	6	LP	0	2	0	1	2	1	False
(=^-ω-^=)	20	-19.073198986053466	20	-16.286390781402588	20	-30.218764877319337	20	-24.655350065231325	20	-16.676809740066528	20	-14.418247175216674	0.007500720986386823	0.12173022820373733	1.0830418697318918e-07	2.823615777505487e-05	0.08238376521609435	0.7883569411318194	NB	0.7883569411318194	8	False	22	NB	2	4	3	4	3	6	True
(=^-ω^-=)	20	-64.73882369995117	20	-60.67701435089111	20	-72.96251831054687	20	-67.85535526275635	20	-59.12368450164795	20	-57.77762145996094	0.0007201619717484492	0.04182650450062386	1.9316346819055115e-07	3.191080236714564e-05	0.19772161703082072	0.7596996125309716	NB	0.7596996125309716	7	False	1	LP	0	1	0	0	0	0	False
(=^_^=)	20	-18.87079267501831	20	-16.119439554214477	20	-32.81854867935181	20	-27.512742614746095	20	-21.116049671173094	20	-17.35231924057007	0.04687102832599097	0.7341790032055079	4.106492313025056e-08	8.274720058560628e-06	0.004963656940672156	0.213977995742847	LP	0.7341790032055079	6	False	2	LP	0	1	0	0	1	0	True
(=^・^=)	20	-18.929651832580568	20	-14.335527610778808	20	-35.43349056243896	20	-29.684482288360595	20	-20.356795454025267	20	-16.438423204421998	0.008911258066371266	0.88133662788444	6.059167108167266e-10	1.90184666829486e-07	0.0021386436232950948	0.10761327963531028	LP	0.88133662788444	7	False	1	LP	0	1	0	0	0	0	True
(=^・ω・^=)	20	-21.027513217926025	20	-15.69558801651001	20	-37.47477760314941	20	-31.449095916748046	20	-23.045194816589355	20	-18.935744428634642	0.004628172329398635	0.9572716876576968	3.330069952839352e-10	1.3783949162193394e-07	0.0006153773920508962	0.037484624448355416	LP	0.9572716876576968	9	False	19	LP	0	13	1	0	1	4	True
(=^・ｪ・^=)	20	-26.274218940734862	20	-19.474970149993897	20	-42.77062301635742	20	-36.12863245010376	20	-27.514177227020262	20	-22.830243015289305	0.0010755305011616641	0.9649370056098456	7.367590340887194e-11	5.6481382913737934e-08	0.0003112545362603638	0.03367615279767347	LP	0.9649370056098456	10	False	0		0	0	0	0	0	0	
(=`ω´=)	20	-25.102684497833252	20	-21.779890775680542	20	-32.89717254638672	20	-29.590060901641845	20	-23.685536575317382	20	-21.30050802230835	0.012874434351884385	0.3571076346306287	5.30426249771904e-06	0.00014483894296538432	0.053111391491306933	0.5767563963207168	NB	0.5767563963207168	6	False	0		0	0	0	0	0	0	
(=ↀωↀ=)	20	-30.397199726104738	20	-27.75884132385254	20	-34.40510969161987	20	-27.2813307762146	20	-21.581013679504395	20	-23.20790605545044	0.00012337715514992495	0.0017260733505124399	2.2419275301424843e-06	0.0027825273594237216	0.8318704615993922	0.16349531860799157	LN	0.8318704615993922	9	False	1	LP	0	1	0	0	0	0	False
(=⌒‿‿⌒=)	20	-33.96487340927124	20	-35.721910667419436	20	-44.61748294830322	20	-39.398572254180905	20	-35.790887641906735	20	-29.448066616058348	0.010766485974773934	0.0018578146929737163	2.545097581834828e-07	4.701631141870364e-05	0.0017339879450954615	0.98559444056598	NB	0.98559444056598	14	False	0		0	0	0	0	0	0	
(>^_^)	20	-23.135381555557252	20	-20.351008033752443	20	-28.716806411743164	20	-24.76047420501709	20	-19.35454716682434	20	-23.001933813095093	0.016029311584068107	0.25950930049749105	6.038552615462194e-05	0.003156066175016386	0.7029272553194055	0.018317680897864362	LN	0.7029272553194055	5	False	1	LP	0	1	0	0	0	0	False
(>_<)	20	-20.91587543487549	20	-19.253913140296937	20	-16.259069442749023	20	-13.66585533618927	20	-8.079926490783691	20	-17.73775134086609	2.65238361769923e-06	1.3977110239308059e-05	0.0002792939206163168	0.003734909297396648	0.9959055056083597	6.366167977035177e-05	LN	0.9959055056083597	4	False	44	HN-S	0	2	8	31	2	1	False
(>_<;)	20	-41.694000244140625	20	-37.62578763961792	20	-37.54031944274902	20	-31.509604835510252	20	-29.158051681518554	20	-39.2190016746521	3.2810471979367774e-06	0.00019178505575216656	0.00020889744557256993	0.08690388768720397	0.9126531643782109	3.898438606248883e-05	LN	0.9126531643782109	4	False	13	HN-S	0	0	0	13	0	0	False
(>ω<)	20	-25.28096399307251	20	-20.656824016571044	20	-24.476269054412843	20	-21.28475866317749	20	-13.810299158096313	20	-22.350954961776733	1.0412299948534046e-05	0.0010611704448460053	2.328205130232148e-05	0.0005663391618246274	0.998143796574932	0.000194999467146584	LN	0.998143796574932	5	False	0		0	0	0	0	0	0	
(>ω<*	20	-34.11822214126587	20	-29.931811332702637	20	-34.56916542053223	20	-31.487257289886475	20	-23.728753757476806	20	-32.70720357894898	3.067410592563718e-05	0.002017934317476302	1.9540232871539983e-05	0.0004259762931648544	0.9973801072434996	0.00012576780706214882	LN	0.9973801072434996	4	False	1	HP	1	0	0	0	0	0	False
(>‿◠)	20	-18.74375448226929	20	-14.109535121917725	20	-19.65894660949707	20	-16.849935293197632	20	-9.299548983573914	20	-16.47278776168823	7.839803254139543e-05	0.008070883156441272	3.13936833248382e-05	0.0005209312217161463	0.9905388139792431	0.0007595799267331593	LN	0.9905388139792431	7	False	3	HN-S	0	0	0	2	1	0	False
(>‿◼︵◼<)	20	-22.940087223052977	20	-14.807489657402039	20	-19.91208667755127	20	-17.16600227355957	20	-10.929039096832275	20	-16.474354553222657	5.918813997530035e-06	0.020145448404405908	0.0001222583753553115	0.0019049690487697878	0.9740171758296052	0.003804229527866265	LN	0.9740171758296052	12	False	1	LP	0	1	0	0	0	0	False
(>∀<☆)	20	-41.04950866699219	20	-47.985432624816895	20	-43.58010463714599	20	-38.92857055664062	20	-36.46576795578003	20	-52.462555503845216	0.009319716430804603	9.060855335700651e-06	0.0007419571641045634	0.07771671159628837	0.9122124509671717	1.0298629524123115e-07	LN	0.9122124509671717	7	True	1	HP	1	0	0	0	0	0	False
(>﹏<)	20	-24.428859281539918	20	-20.823018646240236	20	-12.19034185409546	20	-11.284654068946839	20	-5.84874119758606	20	-16.944077968597412	8.474250810830454e-09	3.1195934809611713e-07	0.001750740986083206	0.004330690092755029	0.9939031580950574	1.5090392505626176e-05	LN	0.9939031580950574	7	True	25	HN-S	1	0	4	13	7	0	False
(>﹏<｡)	20	-40.42710132598877	20	-37.49087505340576	20	-31.3299352645874	20	-29.565902996063233	20	-28.513981437683107	20	-37.60280227661133	4.7552788043164665e-06	8.961131547468691e-05	0.04246440139173343	0.2478189351096264	0.709542174591521	8.012231284011037e-05	LN	0.709542174591521	9	False	7	HN-S	0	0	0	7	0	0	False
(O_O)	20	-42.14466381072998	20	-40.2139310836792	20	-41.9727388381958	20	-39.1660234451294	20	-35.195881843566895	20	-38.907412910461424	0.000912336546352088	0.006290159261560185	0.0010834805986801224	0.017937509600594936	0.9505451197646562	0.023231394228156555	LN	0.9505451197646562	5	False	1	HN-S	0	0	0	1	0	0	False
(OwO)	20	-29.70289249420166	20	-26.844487571716307	20	-31.009942626953126	20	-28.676049423217773	20	-21.615079975128175	20	-24.222801208496094	0.0002844201219339887	0.004958494126732882	7.696896702010048e-05	0.0007941683914231232	0.92566249109385	0.06822345729903996	LN	0.92566249109385	5	False	1	HP	1	0	0	0	0	0	False
(T-T)	20	-42.227115631103516	20	-38.18109102249146	20	-36.71437644958496	20	-36.119492816925046	20	-29.294127559661867	20	-36.73024368286133	2.411165770152072e-06	0.00013784570242007696	0.0005975569147734192	0.0010832631140772193	0.9975907729362553	0.0005881501667036738	LN	0.9975907729362553	5	False	8	LN	0	0	0	1	7	0	True
(T^T)	20	-28.268185806274413	20	-22.671966648101808	20	-26.252287197113038	20	-26.427871990203858	20	-16.607266235351563	20	-25.19314365386963	8.601671885562807e-06	0.002317341141737157	6.457679907440146e-05	5.417775531908137e-05	0.9973690696014152	0.0001862330305686472	LN	0.9973690696014152	5	False	1	HP	1	0	0	0	0	0	False
(T_T)	20	-44.84446907043457	20	-37.29286127090454	20	-34.88959665298462	20	-34.73593578338623	20	-23.200473594665528	20	-37.09951629638672	3.982204714476699e-10	7.581326124640188e-07	8.38435659737756e-06	9.776959335910683e-06	0.9999801603099652	9.198432686235785e-07	LN	0.9999801603099652	5	False	22	LN	0	0	2	2	18	0	True
(T▽T)	20	-30.46564588546753	20	-25.74575490951538	20	-31.58082857131958	20	-30.49712781906128	20	-17.997409868240357	20	-25.884688663482667	3.84379089350464e-06	0.0004311043048462945	1.2602075197603286e-06	3.724665905024772e-06	0.9991848831279473	0.00037518390288812425	LN	0.9991848831279473	6	False	2	HP	2	0	0	0	0	0	False
(^	20	-10.613788890838624	20	-4.910361671447754	20	-15.819879293441772	20	-15.056722450256348	20	-12.151090049743653	20	-4.281302964687347	0.0011578376159986981	0.3472279083431301	6.348502877069885e-06	1.3617774131562334e-05	0.00024888931048257885	0.65134539845338	NB	0.65134539845338	1	False	0		0	0	0	0	0	0	
(^-^)	20	-17.64160704612732	20	-15.71654725074768	20	-19.8489821434021	20	-22.756384754180907	20	-22.719729137420654	20	-15.686257219314575	0.06647090063629177	0.4556951534680436	0.007311066580784617	0.0003993115097234508	0.000414220091757172	0.4697093477133995	NB	0.4697093477133995	4	False	37	LP	0	17	1	0	4	15	False
(^.^)	20	-23.019743061065675	20	-13.407167339324952	20	-30.151143264770507	20	-28.81201343536377	20	-25.974158096313477	20	-14.739379501342773	5.291476672433411e-05	0.7911621075608435	4.2310594653602886e-08	1.6144545549151565e-07	2.7573426522873546e-06	0.2087820165737298	LP	0.7911621075608435	3	False	2	LP	0	1	0	0	0	1	True
(^^)	20	-19.644726753234863	20	-11.759554767608643	20	-31.068284225463866	20	-26.79795985221863	20	-17.211885976791383	20	-11.614348006248473	0.00017412867993973883	0.4627612546628093	1.9040674716387206e-09	1.3622620086986568e-07	0.0019835339226273677	0.5350809446043553	NB	0.5350809446043553	3	False	2	LP	0	2	0	0	0	0	False
(^_^)	20	-12.063479495048522	20	-7.4321670770645145	20	-16.559814071655275	20	-15.322729873657227	20	-12.335064172744751	20	-4.464379358291626	0.0004759957639348489	0.04886034339258775	5.30725301429892e-06	1.8286417593818097e-05	0.0003627900445265845	0.9502772771283428	NB	0.9502772771283428	3	False	44	NB	7	8	0	0	0	29	True
(^_^;)	20	-34.76347980499268	20	-33.58841667175293	20	-24.341064071655275	20	-24.910229539871217	20	-22.17256364822388	20	-29.230004119873048	2.8838495877765503e-06	9.338906770577617e-06	0.09691036880538252	0.054851034670012865	0.8474966969297385	0.0007296768385077471	LN	0.8474966969297385	3	False	2	NB	0	0	0	0	0	2	False
(^_~)	20	-26.533742332458495	20	-15.864663696289062	20	-22.311972999572752	20	-21.06291608810425	20	-20.85357799530029	20	-12.669019985198975	9.140367557866586e-07	0.03930842462928886	6.229522881038859e-05	0.00021722675246997757	0.00026781055414522244	0.9601433287985297	NB	0.9601433287985297	4	False	1	HP	1	0	0	0	0	0	False
(^_−)	20	-25.952274131774903	20	-23.949991130828856	20	-26.157061290740966	20	-26.264801597595216	20	-28.437186813354494	20	-20.576728057861327	0.004422948573778666	0.03275611207014934	0.0036039101645950053	0.0032358094272229234	0.0003685768246295928	0.9556126429396244	NB	0.9556126429396244	4	False	3	NB	0	1	0	0	0	2	True
(^o^)	20	-11.758721017837525	20	-8.539610671997071	20	-19.85535011291504	20	-21.456456470489503	20	-22.192627334594725	20	-8.308143353462219	0.017383790518410335	0.43469669649891296	5.294477925397353e-06	1.0677546855318996e-06	5.113950757423682e-07	0.54791263935499	NB	0.54791263935499	4	False	6	HP	4	1	0	0	0	1	False
(^‿^)	20	-13.139603900909425	20	-5.575892478227615	20	-17.976887130737303	20	-18.15429468154907	20	-15.206597661972046	20	-7.195649492740631	0.00043298186229622366	0.8343491687963532	3.4329247987626915e-06	2.8748631066117657e-06	5.4800651227734706e-05	0.16515674090221752	LP	0.8343491687963532	5	False	13	LP	1	10	0	0	0	2	True
(^▽^)	20	-14.15130705833435	20	-11.26986300945282	20	-24.166587924957277	20	-26.21634693145752	20	-24.40903248786926	20	-10.158155035972595	0.013686323247416605	0.24416423178722446	6.1193540063967e-07	7.879643194323416e-08	4.801901443474433e-07	0.742148274043382	NB	0.742148274043382	5	False	15	NB	4	2	0	0	0	9	True
(^・ω・^)	20	-18.462991666793823	20	-16.63698296546936	20	-25.344612503051756	20	-27.94605760574341	20	-27.25245780944824	20	-15.634864616394044	0.04145238819145124	0.25738015581263884	4.25500035667726e-05	3.155777298940822e-06	6.314411953399612e-06	0.7011154358030908	NB	0.7011154358030908	6	False	2	LP	0	2	0	0	0	0	False
(__)	20	-23.048106575012206	20	-17.225564193725585	20	-19.864256191253663	20	-22.14850878715515	20	-16.944051790237427	20	-17.45145001411438	0.0009236842375763599	0.31204811208353633	0.022297295292736205	0.002270983023802528	0.4135050738173034	0.2489548515450452	LN	0.4135050738173034	2	False	1	LN	0	0	0	0	1	0	True
(`_´)	20	-35.374833011627196	20	-33.92570238113403	20	-30.130843067169188	20	-31.067878437042236	20	-30.12395830154419	20	-32.29524908065796	0.0020773595697082333	0.008848325925335647	0.3935025680897245	0.15416943490125587	0.3962210884936248	0.045181223020350846	LN	0.3962210884936248	4	False	0		0	0	0	0	0	0	
(`⇧´)	20	-30.272500610351564	20	-31.0957820892334	20	-35.25468215942383	20	-34.63287200927734	20	-36.20401906967163	20	-28.963543605804443	0.19366385567999903	0.08501625509642767	0.0013283564211243185	0.0024737928869268642	0.000514070683829946	0.7170036692316921	NB	0.7170036692316921	6	False	2	HP	2	0	0	0	0	0	False
(`⌒´)	20	-31.07251443862915	20	-29.927310371398924	20	-34.06912527084351	20	-34.55673990249634	20	-32.219997787475585	20	-28.308373355865477	0.04900385455643497	0.15402316707695982	0.0024480410351136847	0.0015033162416130685	0.01555552079381627	0.7774661002960621	NB	0.7774661002960621	6	False	7	HP	7	0	0	0	0	0	False
(`⌒´メ)	20	-34.54214649200439	20	-33.60104417800903	20	-35.28726463317871	20	-35.84532299041748	20	-35.232174682617185	20	-32.430677604675296	0.07650478162239262	0.19606682749837492	0.03631515337725557	0.02078386044434036	0.03837188588869206	0.6319574911689444	NB	0.6319574911689444	7	False	5	HP	5	0	0	0	0	0	False
(`◇´)	20	-38.33458499908447	20	-35.01685276031494	20	-36.43480243682861	20	-35.837679100036624	20	-35.635125160217285	20	-35.89340190887451	0.01355283273498003	0.37402693823155336	0.09059310855704523	0.16459723379072502	0.20155361437056382	0.15567627231513245	LP	0.37402693823155336	5	False	1	NB	0	0	0	0	0	1	False
(`へ´)	20	-33.318674850463864	20	-31.757354259490967	20	-30.853976249694824	20	-30.633452033996583	20	-29.980132007598876	20	-28.903591442108155	0.006990401999385738	0.03331003344329313	0.08220668838801763	0.10248955405238469	0.19697580581987678	0.578027516297042	NB	0.578027516297042	5	False	0		0	0	0	0	0	0	
(`・ω・´)	20	-27.746835231781006	20	-23.895592308044435	20	-28.510417938232422	20	-28.34525947570801	20	-27.30782871246338	20	-24.44004487991333	0.012834381434841214	0.6038770051099773	0.005980743630075184	0.007054765709501911	0.01990824841077637	0.3503448557048278	LP	0.6038770051099773	6	False	1	LN	0	0	0	0	1	0	False
(o>ω<o)	20	-38.28348608016968	20	-35.45396213531494	20	-35.252969646453856	20	-36.409777355194095	20	-27.809105110168456	20	-35.99610195159912	2.820718673161801e-05	0.0004777562852481873	0.0005841122818737558	0.00018369660651720014	0.9984484111121585	0.0002778165274705993	LN	0.9984484111121585	7	False	1	HP	1	0	0	0	0	0	False
(o^^o)	20	-28.88515100479126	20	-21.880967807769775	20	-27.3970139503479	20	-26.978359508514405	20	-18.436538410186767	20	-21.679393100738526	2.705844648606576e-05	0.02979757842068253	0.00011983745292298277	0.00018214274764932753	0.9334211820973726	0.036452200834886636	LN	0.9334211820973726	5	False	12	NB	1	3	0	0	0	8	False
