first_word	n_prompts_HP	mean_log_prob_HP	n_prompts_LP	mean_log_prob_LP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(/▽＼)	5	-28.164231491088866	5	-29.89185028076172	5	-30.793006896972656	5	-29.70401496887207	5	-29.437613677978515	5	-30.213039016723634	0.5338819413750034	0.09487459256602823	0.03852854230005969	0.11447898318386138	0.1494246935819745	0.06881124699307262	HP	0.5338819413750034	6	False	0		0	0	0	0	0	0	
(;'ω';)	5	-32.39019622802734	5	-33.89914512634277	5	-32.141243362426756	5	-32.348109817504884	5	-33.25249481201172	5	-35.42646942138672	0.24894122242039923	0.05505143421314429	0.3193123188133483	0.2596418612152635	0.10510062557762134	0.01195253776022316	HN-D	0.3193123188133483	7	False	1	HN-S	0	0	0	1	0	0	False
(;;)	5	-22.174372100830077	5	-24.32074737548828	5	-22.795833587646484	5	-22.508930206298828	5	-22.915130615234375	5	-24.23575630187988	0.33627574098969826	0.03931303748403105	0.1806334779113819	0.24065716663900813	0.16032018417803418	0.042800392797846545	HP	0.33627574098969826	5	False	6	LN	0	0	0	0	6	0	False
(;;_;;)	5	-33.1731632232666	5	-36.52828369140625	5	-33.529859161376955	5	-34.10003318786621	5	-35.09916763305664	5	-36.73703536987305	0.43388855094410034	0.015144951436792963	0.30371560933631053	0.17172901521161746	0.06323027974295366	0.012291593328224942	HP	0.43388855094410034	8	False	2	HN-S	0	0	0	2	0	0	False
(;_;)	5	-15.37957992553711	5	-16.256687927246094	5	-15.261999702453613	5	-15.339392852783202	5	-14.282286071777344	5	-17.726089859008788	0.1498461503781423	0.06233363089478084	0.16854273312350057	0.1559906666590478	0.44894615448589476	0.014340664458633742	LN	0.44894615448589476	6	False	3	LN	0	0	0	1	2	0	True
(;`ﾉωﾉ´)	5	-57.02128524780274	5	-57.409121704101565	5	-55.92884521484375	5	-58.24369888305664	5	-57.93573226928711	5	-61.01357192993164	0.18608883133876977	0.1262656083802465	0.5548313426832858	0.054806593841671386	0.07457289669116177	0.0034347270648647193	HN-D	0.5548313426832858	10	False	1	LP	0	1	0	0	0	0	False
(;´д`)	5	-19.931181716918946	5	-20.168930435180663	5	-19.380269241333007	5	-19.730946731567382	5	-19.47787971496582	5	-21.928124618530273	0.15493847400956304	0.1221536132843635	0.2687927326010616	0.18928675388919755	0.2437955826641779	0.021032843551636413	HN-D	0.2687927326010616	8	False	38	LN	0	0	5	6	27	0	False
(;´༎ຶд༎ຶ`)	5	-59.461524963378906	5	-59.496446228027345	5	-57.92369842529297	5	-58.788623046875	5	-59.099134826660155	5	-61.200025939941405	0.09811035453520839	0.09474334908738438	0.4566510122878137	0.19228811155999714	0.14096097070319918	0.01724620182639716	HN-D	0.4566510122878137	10	False	12	LN	0	0	0	5	7	0	False
(;´∀`)	5	-23.045569229125977	5	-23.567267227172852	5	-25.4000602722168	5	-25.935669708251954	5	-25.874742889404295	5	-25.449382781982422	0.5281340586153065	0.3134538537676794	0.050142006369731366	0.029348741644902525	0.031192462843224814	0.04772887675915543	HP	0.5281340586153065	8	False	2	LN	0	0	0	0	2	0	False
(;´꒳`)	5	-47.604226684570314	5	-46.75866012573242	5	-45.36086578369141	5	-46.32060089111328	5	-46.8083137512207	5	-47.00918197631836	0.04903515677504309	0.11421744968402764	0.462154119260322	0.17700240490282962	0.10868463800031194	0.08890623137746574	HN-D	0.462154119260322	8	False	1	LN	0	0	0	0	1	0	False
(;ω;)	5	-21.342698669433595	5	-23.0940731048584	5	-21.412046051025392	5	-21.748065948486328	5	-21.71667137145996	5	-24.20041847229004	0.2841987061983376	0.049318498204105374	0.2651581078923237	0.18948434029955294	0.19552748566742165	0.016312861738258706	HP	0.2841987061983376	6	False	47	LN	2	0	0	8	37	0	False
(;д;)	5	-21.165832138061525	5	-22.713008880615234	5	-20.218986129760744	5	-19.86186866760254	5	-19.967483139038087	5	-22.49020347595215	0.09045767448892018	0.019253739729888877	0.23316073474081933	0.3332341934948852	0.2998346197418363	0.02405903780365027	HN-S	0.3332341934948852	6	False	1	HN-S	0	0	0	1	0	0	True
(;′⌒`)	5	-59.96647262573242	5	-60.98364410400391	5	-58.340554809570314	5	-59.36960906982422	5	-61.12528610229492	5	-59.958377075195315	0.1043503873214754	0.037734804580808017	0.5304215996857531	0.18954337709003302	0.03275124146553249	0.1051985898563979	HN-D	0.5304215996857531	7	False	25	HN-S	0	0	6	14	5	0	False
(;⁎_⁎)	5	-45.85239715576172	5	-45.89087905883789	5	-43.56644744873047	5	-43.08267364501953	5	-44.082740783691406	5	-44.4995834350586	0.02667475845211831	0.025667762802249985	0.26234684101794853	0.42557502424609994	0.1565497911982752	0.1031858222833081	HN-S	0.42557502424609994	7	False	1	HN-S	0	0	0	1	0	0	True
(;╹⌓╹)	5	-36.65916137695312	5	-36.07182083129883	5	-34.00396499633789	5	-34.27980079650879	5	-35.92625350952149	5	-34.373161697387694	0.025162543528300354	0.04527237696640288	0.3580071296648677	0.27170504955452285	0.05236635936375177	0.24748654092215444	HN-D	0.3580071296648677	5	True	1	LN	0	0	0	0	1	0	False
(;へ:)	5	-23.32959747314453	5	-23.752853012084962	5	-23.230481719970705	5	-23.43761215209961	5	-22.92409553527832	5	-24.847827911376953	0.18601625475139488	0.12182413910978813	0.2053980521416177	0.16697087267355765	0.2790346587168165	0.04075602260682512	LN	0.2790346587168165	6	False	1	HP	1	0	0	0	0	0	False
(;・`O・´)	5	-44.29191665649414	5	-46.837686157226564	5	-45.66053237915039	5	-45.13782501220703	5	-44.86646194458008	5	-46.53364562988281	0.411306928252683	0.03225168271626488	0.10466073223126202	0.1765195021696964	0.2315496755636765	0.043711479066417064	HP	0.411306928252683	10	False	1	HN-S	0	0	0	1	0	0	False
(;・∀・)	5	-22.846224212646483	5	-24.108147811889648	5	-24.279773712158203	5	-24.316426467895507	5	-24.638425064086913	5	-24.209167861938475	0.45999252093388165	0.1302279831812174	0.10969027703084859	0.10574261439621759	0.07663158886969912	0.11771501558813574	HP	0.45999252093388165	7	False	0		0	0	0	0	0	0	
(;一_一)	5	-22.807733154296876	5	-23.53606719970703	5	-23.691038513183592	5	-23.42119026184082	5	-22.92377471923828	5	-23.88402442932129	0.2725614142842646	0.1315688010663169	0.11268075048914299	0.14758537984014453	0.2426990982636054	0.09290455605652567	HP	0.2725614142842646	7	False	2	HN-S	0	0	0	1	1	0	False
(;︵;)	5	-26.667079544067384	5	-27.953807830810547	5	-26.649593353271484	5	-26.60989646911621	5	-27.721279525756835	5	-27.493776321411133	0.24162610829888342	0.06673057459545108	0.2458883854206493	0.25584571814896623	0.08419971552534344	0.10570949801070652	HN-S	0.25584571814896623	6	True	1	HN-D	0	0	1	0	0	0	False
(;﹏;)	5	-15.37957992553711	5	-16.256687927246094	5	-15.261999702453613	5	-15.339392852783202	5	-14.282286071777344	5	-17.726089859008788	0.1498461503781423	0.06233363089478084	0.16854273312350057	0.1559906666590478	0.44894615448589476	0.014340664458633742	LN	0.44894615448589476	6	False	1	HN-S	0	0	0	1	0	0	False
(;￣д￣)	5	-25.856945419311522	5	-29.073818588256835	5	-24.17893867492676	5	-25.910408401489256	5	-26.583693313598634	5	-28.917387771606446	0.12701253529247253	0.005090686102754294	0.6801358305713703	0.1204003936635708	0.06140786309505084	0.005952691274781147	HN-D	0.6801358305713703	9	False	0		0	0	0	0	0	0	
(=^-^=)	5	-27.95755386352539	5	-29.537815856933594	5	-28.345683670043947	5	-29.747207260131837	5	-30.02875747680664	5	-28.97472801208496	0.39386936974855447	0.08110603008478208	0.26717115926205165	0.0657832935617109	0.04964092985745834	0.14242921748544246	HP	0.39386936974855447	8	False	6	LP	0	2	0	1	2	1	False
(=^-ω-^=)	5	-38.17673568725586	5	-40.43481521606445	5	-38.09349365234375	5	-39.18483200073242	5	-39.799181365966795	5	-38.35710144042969	0.27865640014554444	0.029133827420006378	0.3028451191997339	0.1016853425902914	0.05501103510851954	0.23266827553590436	HN-D	0.3028451191997339	10	False	22	NB	2	4	3	4	3	6	False
(=^-ω^-=)	5	-50.06212692260742	5	-54.444410705566405	5	-50.84797744750976	5	-52.65662689208985	5	-53.16572036743164	5	-51.32756805419922	0.5347838518920981	0.006683079385269032	0.24371807457629674	0.03993937504912499	0.02400516955506284	0.15087044954214823	HP	0.5347838518920981	10	False	1	LP	0	1	0	0	0	0	False
(=^_^=)	5	-24.171156692504884	5	-26.108713150024414	5	-25.01561164855957	5	-26.47978286743164	5	-26.780825042724608	5	-25.30132942199707	0.48314285872453966	0.0695993985762648	0.2076507179605642	0.04802329514735102	0.03553947439325645	0.15604425519802395	HP	0.48314285872453966	8	False	2	LP	0	1	0	0	1	0	False
(=^・^=)	5	-23.806455612182617	5	-25.15995635986328	5	-24.603306579589844	5	-26.275913619995116	5	-26.23785858154297	5	-24.94118003845215	0.4538985893367481	0.11725758005630439	0.2045930397615312	0.03841376249811606	0.0399037710605261	0.1459332572867741	HP	0.4538985893367481	8	False	1	LP	0	1	0	0	0	0	False
(=^・ω・^=)	5	-25.898070526123046	5	-28.11871337890625	5	-26.501583862304688	5	-28.7349609375	5	-28.710329055786133	5	-26.980364990234374	0.47327864066818826	0.05136933785033755	0.25882986945850966	0.02773773875797317	0.02842945562873521	0.16035495763625615	HP	0.47327864066818826	10	False	19	LP	0	13	1	0	1	4	False
(=^・ｪ・^=)	5	-23.901273345947267	5	-25.234947204589844	5	-24.553207778930663	5	-26.495421600341796	5	-26.14442596435547	5	-25.772429275512696	0.4718488415032426	0.1243356575955797	0.24585065307691556	0.0352515827460435	0.050074207984094635	0.07263905709412391	HP	0.4718488415032426	10	False	0		0	0	0	0	0	0	
(=`ω´=)	5	-33.26479797363281	5	-34.826847839355466	5	-31.486367797851564	5	-33.433345794677734	5	-33.5174201965332	5	-35.1792652130127	0.11236797020337252	0.023564210777729497	0.6652807353730987	0.09493867085675572	0.08728308713260526	0.01656532565643834	HN-D	0.6652807353730987	9	False	0		0	0	0	0	0	0	
(=ↀωↀ=)	5	-55.99899063110352	5	-57.095420837402344	5	-54.283712768554686	5	-56.333245849609376	5	-56.63694839477539	5	-56.25625915527344	0.11223743602607361	0.03749420491973685	0.6238403301201296	0.08034753177994343	0.059302936738234606	0.08677756041588175	HN-D	0.6238403301201296	8	False	1	LP	0	1	0	0	0	0	False
(=⌒‿‿⌒=)	5	-60.62287063598633	5	-60.998564910888675	5	-59.53921203613281	5	-60.77755966186523	5	-59.75869140625	5	-58.87030258178711	0.07330613068917624	0.050347550514591534	0.21665426704763302	0.06280000906621246	0.17395966699327925	0.42293237568910746	NB	0.42293237568910746	9	False	0		0	0	0	0	0	0	
(>^_^)	5	-29.311792373657227	5	-32.390553665161136	5	-31.090146636962892	5	-31.777699661254882	5	-32.91774406433105	5	-30.91310920715332	0.654169288521054	0.03010239923573895	0.11049960050424028	0.05555974239259562	0.017768273480848445	0.1319006958655226	HP	0.654169288521054	7	False	1	LP	0	1	0	0	0	0	False
(>_<)	5	-19.08315315246582	5	-21.907512283325197	5	-20.817581176757812	5	-20.248389053344727	5	-20.197156143188476	5	-21.60128517150879	0.5111039080978312	0.030332319109227544	0.09021041516803809	0.15938728755270604	0.16776596143625877	0.04120010863593829	HP	0.5111039080978312	6	False	44	HN-S	0	2	8	31	2	1	False
(>_<;)	5	-24.429953002929686	5	-27.31182975769043	5	-25.19873962402344	5	-25.047517013549804	5	-25.026892852783202	5	-27.105996322631835	0.37338652861210286	0.0209206644060491	0.17309274199102992	0.2013510983485076	0.20554691464100974	0.025702052001300775	HP	0.37338652861210286	7	False	13	HN-S	0	0	0	13	0	0	False
(>ω<)	5	-25.880194854736327	5	-29.127950286865236	5	-28.246067428588866	5	-28.12488670349121	5	-28.947604751586915	5	-28.341693115234374	0.7296407581898967	0.028354815334467806	0.0684894505675177	0.07731287125855697	0.033958609116985734	0.0622434955325751	HP	0.7296407581898967	6	False	0		0	0	0	0	0	0	
(>ω<*	5	-33.18019409179688	5	-36.57795104980469	5	-35.64606552124023	5	-35.612386322021486	5	-36.82260513305664	5	-34.804193115234376	0.6995330339815646	0.023398128958238586	0.05941469513882817	0.061449812693820674	0.01832015787546384	0.13788417135208403	HP	0.6995330339815646	6	False	1	HP	1	0	0	0	0	0	True
(>‿◠)	5	-38.69590835571289	5	-38.57080001831055	5	-40.0949348449707	5	-39.92583694458008	5	-38.820654296875	5	-37.57774276733399	0.1511857473452174	0.17133445665451075	0.03731825833398928	0.044193627604469876	0.1334548548258026	0.46251305523601016	NB	0.46251305523601016	6	False	3	HN-S	0	0	0	2	1	0	False
(>‿◼︵◼<)	5	-75.90986480712891	5	-75.6087860107422	5	-76.3703628540039	5	-74.84362335205078	5	-75.21260070800781	5	-71.05446166992188	0.007335280673612401	0.009912280790127521	0.004628337021538159	0.021304900803446682	0.014731083350133956	0.9420881173611413	NB	0.9420881173611413	9	False	1	LP	0	1	0	0	0	0	False
(>∀<☆)	5	-42.893246459960935	5	-46.351812744140624	5	-45.45829849243164	5	-46.368490600585936	5	-48.38663558959961	5	-44.749698638916016	0.7694177385793503	0.024217312282054756	0.05917990328165474	0.023816768811822375	0.003165290749933173	0.12020298629518475	HP	0.7694177385793503	7	True	1	HP	1	0	0	0	0	0	True
(>﹏<)	5	-19.08315315246582	5	-21.907512283325197	5	-20.817581176757812	5	-20.248389053344727	5	-20.197156143188476	5	-21.60128517150879	0.5111039080978312	0.030332319109227544	0.09021041516803809	0.15938728755270604	0.16776596143625877	0.04120010863593829	HP	0.5111039080978312	6	True	25	HN-S	1	0	4	13	7	0	False
(>﹏<｡)	5	-26.79137763977051	5	-29.14698905944824	5	-26.84129981994629	5	-26.90750045776367	5	-26.456666564941408	5	-28.11993408203125	0.21744326909961206	0.020621342127590463	0.20685453248420324	0.193604064083144	0.3038849146831991	0.05759187752225109	LN	0.3038849146831991	7	False	7	HN-S	0	0	0	7	0	0	False
(O_O)	5	-22.32090187072754	5	-25.28017921447754	5	-21.70018081665039	5	-23.860798263549803	5	-23.051437377929688	5	-25.53896560668945	0.2741068704221314	0.01421418947708503	0.5099124898454964	0.058769421408269996	0.13202384644780285	0.0109731823992144	HN-D	0.5099124898454964	6	False	1	HN-S	0	0	0	1	0	0	False
(OwO)	5	-32.75223617553711	5	-36.3701530456543	5	-33.80623893737793	5	-35.08120956420898	5	-34.115653610229494	5	-34.92190361022949	0.5426599095814415	0.014564192329889019	0.18913859332516875	0.052852732690333366	0.13880434775886005	0.0619802243143074	HP	0.5426599095814415	6	False	1	HP	1	0	0	0	0	0	True
(T-T)	5	-18.365921401977538	5	-21.287913513183593	5	-18.66652908325195	5	-19.338084411621093	5	-17.506868362426758	5	-22.740454483032227	0.21997474287053392	0.011840438016658145	0.16286229916205408	0.08320851821549802	0.5193436351475549	0.0027703665877009905	LN	0.5193436351475549	6	False	8	LN	0	0	0	1	7	0	True
(T^T)	5	-20.49542579650879	5	-23.336602020263673	5	-21.419540405273438	5	-22.50344123840332	5	-20.53174934387207	5	-24.86378402709961	0.3896364866175933	0.022738010491408524	0.15463996523711132	0.05231058689998432	0.3757374662672671	0.004937484486635504	HP	0.3896364866175933	6	False	1	HP	1	0	0	0	0	0	True
(T_T)	5	-16.79599094390869	5	-20.89932174682617	5	-17.83616771697998	5	-19.064350891113282	5	-16.046463584899904	5	-23.29572639465332	0.27848210243604365	0.004599846761585482	0.09841340457022547	0.028817817122806063	0.5892680374256196	0.0004187916837196764	LN	0.5892680374256196	6	False	22	LN	0	0	2	2	18	0	True
(T▽T)	5	-24.69515953063965	5	-26.73454818725586	5	-25.80878028869629	5	-26.41564598083496	5	-24.403700256347655	5	-27.04895935058594	0.32564361271035264	0.04236891320540586	0.1069308980023251	0.058283388457298725	0.4358346137482195	0.030938573876398073	LN	0.4358346137482195	6	False	2	HP	2	0	0	0	0	0	False
(^	5	-14.103522872924804	5	-15.936069869995118	5	-14.798331451416015	5	-16.40962944030762	5	-16.452099990844726	5	-16.174562072753908	0.5049526633822831	0.08079521083569098	0.2520572162911107	0.05031776127426592	0.048225482845271055	0.06365166537137829	HP	0.5049526633822831	3	False	0		0	0	0	0	0	0	
(^-^)	5	-17.004254150390626	5	-18.45900650024414	5	-17.669007301330566	5	-18.988314819335937	5	-19.361835861206053	5	-18.65599994659424	0.4604619424647976	0.10749860368265925	0.23686184943498612	0.06331799306516203	0.04358218637656387	0.08827742497583103	HP	0.4604619424647976	6	False	37	LP	0	17	1	0	4	15	False
(^.^)	5	-17.904759788513182	5	-19.443981552124022	5	-18.943996047973634	5	-20.574430465698242	5	-20.524392700195314	5	-20.17934799194336	0.5515060868589637	0.11832453097780066	0.19508134317840703	0.03820560369204841	0.0401659637402262	0.056716471552553854	HP	0.5515060868589637	6	False	2	LP	0	1	0	0	0	1	False
(^^)	5	-18.29546127319336	5	-19.675316619873048	5	-19.02871170043945	5	-20.738772201538087	5	-20.72049217224121	5	-20.215856552124023	0.4868887614998783	0.12250849009739768	0.23387464201717642	0.04229736338711418	0.04307767072066735	0.07135307227776591	HP	0.4868887614998783	5	False	2	LP	0	2	0	0	0	0	False
(^_^)	5	-16.10692195892334	5	-17.489120483398438	5	-16.059818840026857	5	-17.530912780761717	5	-17.731625366210938	5	-17.31580581665039	0.3294341682280692	0.08269656095413208	0.3453228097338264	0.07931170479574626	0.06488867659012679	0.09834607969809929	HN-D	0.3453228097338264	6	False	44	NB	7	8	0	0	0	29	False
(^_^;)	5	-19.946631240844727	5	-21.60806312561035	5	-18.276428604125975	5	-20.452378463745116	5	-19.625744247436522	5	-21.95713996887207	0.11603032782698205	0.02203032071814911	0.616497483349669	0.06997264506021926	0.15993038025399656	0.015538842790984084	HN-D	0.616497483349669	7	False	2	NB	0	0	0	0	0	2	False
(^_~)	5	-25.35499839782715	5	-26.284832382202147	5	-23.885086822509766	5	-25.713864135742188	5	-26.140344619750977	5	-26.111775970458986	0.13573907112633918	0.053565246084978924	0.5903089379695445	0.09480941420605388	0.061891832623541976	0.06368549798954148	HN-D	0.5903089379695445	6	False	1	HP	1	0	0	0	0	0	False
(^_−)	5	-25.569934844970703	5	-26.81501121520996	5	-25.534099197387697	5	-27.319856262207033	5	-27.17023162841797	5	-28.469389343261717	0.3629656225784075	0.10450466963408865	0.37620859884731134	0.06307892429383717	0.07325974984254484	0.01998243480381059	HN-D	0.37620859884731134	6	False	3	NB	0	1	0	0	0	2	False
(^o^)	5	-14.72098159790039	5	-17.100568771362305	5	-15.991281700134277	5	-17.668324661254882	5	-17.569409942626955	5	-17.553230857849123	0.6482433006269689	0.060020064601943805	0.18199259284230956	0.034019130442618534	0.03755617248349831	0.038168739002661004	HP	0.6482433006269689	6	False	6	HP	4	1	0	0	0	1	True
(^‿^)	5	-24.48529815673828	5	-24.897797775268554	5	-24.80292625427246	5	-26.092260360717773	5	-25.641966247558592	5	-25.08528861999512	0.2895435453676332	0.19167593029766794	0.21075105524122165	0.05805225176578783	0.0910708350318851	0.1589063822958044	HP	0.2895435453676332	6	False	13	LP	1	10	0	0	0	2	False
(^▽^)	5	-20.194437789916993	5	-22.03570213317871	5	-22.17307472229004	5	-23.018383407592772	5	-23.830826568603516	5	-22.2923583984375	0.6643175570531277	0.1053718940272691	0.09184692672211221	0.03944134635927518	0.017502986176675134	0.08151928966154079	HP	0.6643175570531277	6	False	15	NB	4	2	0	0	0	9	False
(^・ω・^)	5	-22.0275390625	5	-23.5492805480957	5	-23.40835838317871	5	-24.984274673461915	5	-24.751993942260743	5	-24.348651885986328	0.5933174321499874	0.12953978692775933	0.14914369449968193	0.030845594724729097	0.038910910028168724	0.05824258166967348	HP	0.5933174321499874	8	False	2	LP	0	2	0	0	0	0	False
(__)	5	-18.112374305725098	5	-16.730627059936523	5	-16.695616722106934	5	-16.976976013183595	5	-15.877440071105957	5	-15.29057331085205	0.02606137980039516	0.10377257887498907	0.10747003891710778	0.08111377590558096	0.24356619459731135	0.4380160319046158	NB	0.4380160319046158	3	False	1	LN	0	0	0	0	1	0	False
(`_´)	5	-30.511350250244142	5	-31.891284561157228	5	-26.80428123474121	5	-30.099830627441406	5	-29.895444869995117	5	-31.223966598510742	0.021816609786443987	0.005488951675124248	0.8886830182175841	0.032923649169831856	0.040389787838626005	0.010697983312389825	HN-D	0.8886830182175841	7	False	0		0	0	0	0	0	0	
(`⇧´)	5	-46.07178268432617	5	-45.39067840576172	5	-39.34983749389649	5	-42.467481994628905	5	-42.1675308227539	5	-43.856049346923825	0.0010764906957799762	0.0021272087478607185	0.893951555464012	0.03956746083723722	0.053407877634370014	0.009869406620740108	HN-D	0.893951555464012	7	False	2	HP	2	0	0	0	0	0	False
(`⌒´)	5	-46.07178268432617	5	-45.39067840576172	5	-39.34983749389649	5	-42.467481994628905	5	-42.1675308227539	5	-43.856049346923825	0.0010764906957799762	0.0021272087478607185	0.893951555464012	0.03956746083723722	0.053407877634370014	0.009869406620740108	HN-D	0.893951555464012	7	False	7	HP	7	0	0	0	0	0	False
(`⌒´メ)	5	-53.96373748779297	5	-53.579881286621095	5	-47.101078796386716	5	-50.1379508972168	5	-49.53703002929687	5	-52.928347778320315	0.0009168308984256269	0.0013458475590994974	0.8764033763958697	0.04205399380593346	0.07669796893454081	0.0025819824061308378	HN-D	0.8764033763958697	8	False	5	HP	5	0	0	0	0	0	False
(`◇´)	5	-32.0921989440918	5	-32.33612632751465	5	-28.004302978515625	5	-30.631120681762695	5	-31.429253387451173	5	-30.96179962158203	0.014135100496575466	0.011075480682426447	0.842654532241247	0.06093083468318652	0.02742915935414392	0.04377489254242059	HN-D	0.842654532241247	7	False	1	NB	0	0	0	0	0	1	False
(`へ´)	5	-28.92979965209961	5	-28.981713485717773	5	-24.893403625488283	5	-28.14274787902832	5	-26.817429733276366	5	-29.56019821166992	0.014374337614057396	0.013647149513605057	0.8139024619519127	0.031579124325376864	0.11884432286323857	0.007652603731809134	HN-D	0.8139024619519127	7	False	0		0	0	0	0	0	0	
(`・ω・´)	5	-21.68436965942383	5	-22.079086303710938	5	-19.728528594970705	5	-21.44124984741211	5	-20.969547271728516	5	-22.83431739807129	0.08077915010486666	0.05443472321785212	0.5710975030156922	0.10301130103354772	0.1650983367481826	0.025578985879858622	HN-D	0.5710975030156922	9	False	1	LN	0	0	0	0	1	0	False
(o>ω<o)	5	-33.64415855407715	5	-38.384253692626956	5	-40.40112228393555	5	-40.253744506835936	5	-38.06982345581055	5	-41.22185440063477	0.9768239241438542	0.00853530658327905	0.001135806174843155	0.001316162706086466	0.011688921502834257	0.0004998788891030449	HP	0.9768239241438542	8	False	1	HP	1	0	0	0	0	0	True
(o^^o)	5	-25.3689826965332	5	-28.106709671020507	5	-28.878446578979492	5	-30.28526611328125	5	-28.786088943481445	5	-29.63272819519043	0.8704483212446518	0.05633305110146615	0.026037674495140085	0.0063771734989465	0.02855700153668226	0.012246778123113254	HP	0.8704483212446518	7	False	12	NB	1	3	0	0	0	8	False
(o^_^o)	5	-26.856774139404298	5	-30.059277725219726	5	-29.948308181762695	5	-31.962298583984374	5	-29.529653549194336	5	-30.904499053955078	0.8484133086556598	0.03449672263790151	0.03854528820465809	0.005144064186317266	0.0585855746295329	0.014815041685930418	HP	0.8484133086556598	8	False	6	NB	0	1	0	0	0	5	False
(o^▽^o)	5	-29.08564147949219	5	-32.660261154174805	5	-34.295849609375	5	-35.22657852172851	5	-33.46300506591797	5	-34.23205490112305	0.9487502285081817	0.026589752438257397	0.00518068579144329	0.002042569404457634	0.011914807843401726	0.005521956014258029	HP	0.9487502285081817	8	False	2	HP	1	0	0	0	0	1	True
