first_word	n_prompts_HP	mean_log_prob_HP	n_prompts_LP	mean_log_prob_LP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(/▽＼)	20	-19.636721324920654	20	-19.89544324874878	20	-24.859205436706542	20	-24.08603525161743	20	-23.96027355194092	20	-20.49049892425537	0.4487979294722905	0.34648891157606476	0.002420777159580664	0.005244913836778818	0.005947794708943685	0.1910996732463415	HP	0.4487979294722905	4	False	0		0	0	0	0	0	0	
(;'ω';)	20	-27.12075843811035	20	-27.240258979797364	20	-29.442765998840333	20	-25.745301055908204	20	-27.299132823944092	20	-27.509128952026366	0.13410009424574335	0.11899553262046302	0.013152066997057624	0.5306188013948152	0.11219204689142344	0.09094145785049734	HN-S	0.5306188013948152	5	False	1	HN-S	0	0	0	1	0	0	True
(;;)	20	-22.843529796600343	20	-23.07833309173584	20	-22.394180297851562	20	-16.631053733825684	20	-21.125761795043946	20	-22.812307929992677	0.0019650344576544374	0.0015538045715967753	0.0030797834301233553	0.980424698538275	0.010949324692313493	0.002027354310037016	HN-S	0.980424698538275	2	False	6	LN	0	0	0	0	6	0	False
(;;_;;)	20	-49.2752140045166	20	-49.78890609741211	20	-38.30151233673096	20	-31.86392526626587	20	-34.963611698150636	20	-48.24427089691162	2.6215986796706673e-08	1.5684568248449923e-08	0.0015289183392630309	0.9554167073138252	0.04305425894436408	7.350199254935971e-08	HN-S	0.9554167073138252	4	False	2	HN-S	0	0	0	2	0	0	True
(;_;)	20	-38.04733467102051	20	-35.1427414894104	20	-23.84967851638794	20	-20.007621145248415	20	-18.65628933906555	20	-31.259251976013182	2.9969101834472393e-09	5.471703028181072e-08	0.004391748396232671	0.20474898938523128	0.7908565456132857	2.658891309826506e-06	LN	0.7908565456132857	3	False	3	LN	0	0	0	1	2	0	True
(;`ﾉωﾉ´)	20	-83.1998504638672	20	-84.17947883605957	20	-76.13593330383301	20	-72.991947555542	20	-82.81097450256348	20	-80.50548706054687	3.5331563948301575e-05	1.326525691201882e-05	0.041303143394070485	0.9580733651341163	5.212541744160393e-05	0.0005227692335112823	HN-S	0.9580733651341163	7	False	1	LP	0	1	0	0	0	0	False
(;´д`)	20	-40.26061410903931	20	-41.59155426025391	20	-23.122673892974852	20	-22.67665252685547	20	-23.393985080718995	20	-36.91338195800781	1.0848391532823906e-08	2.8664567121448087e-09	0.30080026747111427	0.46987553824659034	0.2293238722132927	3.0835415435608615e-07	HN-S	0.46987553824659034	4	False	38	LN	0	0	5	6	27	0	False
(;´༎ຶд༎ຶ`)	20	-42.9184832572937	20	-47.1064754486084	20	-31.513873481750487	20	-29.063501358032227	20	-28.5755464553833	20	-43.41037759780884	3.5403718816987275e-07	5.373125492620611e-09	0.03176932420340778	0.3682909682124189	0.599939131691813	2.1648204661288853e-07	LN	0.599939131691813	8	False	12	LN	0	0	0	5	7	0	True
(;´∀`)	20	-29.884260654449463	20	-28.54939260482788	20	-28.421446228027342	20	-28.76786823272705	20	-30.250082111358644	20	-24.798885536193847	0.0057304752493012295	0.021772909585190292	0.024744738838856487	0.01749982515174874	0.003974810249210883	0.9262772409256924	NB	0.9262772409256924	4	False	2	LN	0	0	0	0	2	0	False
(;´꒳`)	20	-30.752725410461426	20	-26.769057750701904	20	-30.68669490814209	20	-27.345367240905762	20	-26.338073539733887	20	-25.93882808685303	0.003426637615297894	0.18405730568426013	0.003660537503888213	0.1034344069837843	0.28322209108603247	0.4221990211267371	NB	0.4221990211267371	4	False	1	LN	0	0	0	0	1	0	False
(;ω;)	20	-32.58656063079834	20	-32.69354763031006	20	-25.19654893875122	20	-22.590081691741943	20	-24.42502555847168	20	-29.058917617797853	3.688910684851212e-05	3.31462404715804e-05	0.059750210461391264	0.8096806900909056	0.12924322490069343	0.0012558391996895896	HN-S	0.8096806900909056	3	False	47	LN	2	0	0	8	37	0	False
(;д;)	20	-38.43406429290771	20	-43.75717296600342	20	-26.507129287719728	20	-23.31298198699951	20	-28.50879955291748	20	-39.74505462646484	2.5896492035153883e-07	1.2631188455606384e-09	0.03917806630218843	0.9555282776113612	0.005293326053646103	6.980476516733255e-08	HN-S	0.9555282776113612	3	False	1	HN-S	0	0	0	1	0	0	True
(;′⌒`)	20	-39.41299991607666	20	-36.750042247772214	20	-23.942211627960205	20	-23.82948226928711	20	-25.04556722640991	20	-29.41315574645996	7.78069363939695e-08	1.1156452903703094e-06	0.40728301571716485	0.45588367248500367	0.1351185735656701	0.0017135447799344298	HN-S	0.45588367248500367	4	False	25	HN-S	0	0	6	14	5	0	True
(;⁎_⁎)	20	-52.980773544311525	20	-52.61737995147705	20	-37.522558975219724	20	-37.19446849822998	20	-42.36403751373291	20	-45.8035062789917	8.072570645875013e-08	1.1609985744801072e-07	0.4172815104978856	0.5793180037914187	0.003294592673194097	0.0001056962119375983	HN-S	0.5793180037914187	5	False	1	HN-S	0	0	0	1	0	0	True
(;╹⌓╹)	20	-49.52065525054932	20	-51.6969497680664	20	-39.51569004058838	20	-35.172055625915526	20	-37.66144714355469	20	-45.348163795471194	5.353975842503246e-07	6.074684225405265e-08	0.011851616491069798	0.9124184263676514	0.07569462606733024	3.4734929522087986e-05	HN-S	0.9124184263676514	5	True	1	LN	0	0	0	0	1	0	False
(;へ:)	20	-47.717559242248534	20	-48.94822101593017	20	-43.12052917480469	20	-42.73015213012695	20	-46.66444091796875	20	-46.6818868637085	0.00395693439447399	0.0011558174111836277	0.39248552207042137	0.5799121895638848	0.011342853600886296	0.011146682959149874	HN-S	0.5799121895638848	3	False	1	HP	1	0	0	0	0	0	False
(;・`O・´)	20	-85.12192459106446	20	-82.91151885986328	20	-73.73345375061035	20	-72.78623123168946	20	-86.32401008605957	20	-78.26645927429199	3.1552050650108525e-06	2.8773626524569896e-05	0.27859776865726704	0.7183748953182582	9.483496607482661e-07	0.0029944588432244024	HN-S	0.7183748953182582	7	False	1	HN-S	0	0	0	1	0	0	True
(;・∀・)	20	-36.14146423339844	20	-33.22972068786621	20	-28.205905437469482	20	-27.176600456237793	20	-34.4474983215332	20	-24.706054306030275	9.691393990789528e-06	0.00017821341981175473	0.027086671794442973	0.07581883710791087	5.273103523597216e-05	0.8968538552486077	NB	0.8968538552486077	5	False	0		0	0	0	0	0	0	
(;一_一)	20	-34.4097825050354	20	-35.27676162719727	20	-23.279535961151122	20	-22.737425804138184	20	-30.515011978149413	20	-27.351591205596925	5.356173429652041e-06	2.2507661865052044e-06	0.36530808741086945	0.628195378072002	0.0002632279362624897	0.006225699641249915	HN-S	0.628195378072002	5	False	2	HN-S	0	0	0	1	1	0	True
(;︵;)	20	-39.92157192230225	20	-39.80251693725586	20	-27.05506000518799	20	-26.704295063018797	20	-23.700093460083007	20	-36.16401529312134	8.315238233976295e-08	9.366549216136283e-08	0.032190655722688	0.04571567137728901	0.922089933533481	3.5625486674386634e-06	LN	0.922089933533481	3	True	1	HN-D	0	0	1	0	0	0	False
(;﹏;)	20	-27.09300684928894	20	-29.959994792938232	20	-16.648413038253786	20	-12.571784400939942	20	-14.011124801635741	20	-24.032434463500977	3.9372682551009694e-07	2.2391230550161e-08	0.01352771556373574	0.7974101972146996	0.18905326906429948	8.402039209024604e-06	HN-S	0.7974101972146996	3	False	1	HN-S	0	0	0	1	0	0	True
(;￣д￣)	20	-54.12427883148193	20	-53.9463888168335	20	-34.96620664596558	20	-34.16458787918091	20	-41.12074241638184	20	-47.81240043640137	1.4804076504473682e-09	1.7686340119728551e-09	0.30947555813099115	0.6898663503449609	0.0006572724532587503	8.158217475094482e-07	HN-S	0.6898663503449609	5	False	0		0	0	0	0	0	0	
(=^-^=)	20	-35.80682144165039	20	-36.90749864578247	20	-27.883823204040528	20	-29.29337844848633	20	-26.972258377075196	20	-32.894674682617186	9.688552944137353e-05	3.222855847507749e-05	0.26740734470572114	0.06531474971458809	0.6653664612142002	0.0017823302775742574	LN	0.6653664612142002	5	False	6	LP	0	2	0	1	2	1	False
(=^-ω-^=)	20	-33.891422271728516	20	-36.07868671417236	20	-28.754820919036867	20	-30.21914415359497	20	-28.49381866455078	20	-33.41130332946777	0.0023090265162327653	0.00025912662729683626	0.392849806417808	0.09084040106517348	0.5100096368602022	0.0037320025132866813	LN	0.5100096368602022	7	False	22	NB	2	4	3	4	3	6	False
(=^-ω^-=)	20	-43.546022605896	20	-44.95288314819336	20	-36.98664321899414	20	-38.90509586334228	20	-35.72513637542725	20	-44.47579402923584	0.00030273431774624184	7.414295392395187e-05	0.21368002582489282	0.03137549095542981	0.7544481336942357	0.00011947225377153048	LN	0.7544481336942357	6	False	1	LP	0	1	0	0	0	0	False
(=^_^=)	20	-31.215427207946778	20	-35.77257385253906	20	-32.285464668273924	20	-31.906108856201172	20	-29.993320178985595	20	-30.901691055297853	0.15111258128494898	0.00158546618299265	0.05183096082874817	0.07574280695445379	0.5129262944945834	0.20680189025427298	LN	0.5129262944945834	4	False	2	LP	0	1	0	0	1	0	False
(=^・^=)	20	-31.31251640319824	20	-34.94853839874268	20	-33.44011507034302	20	-34.564737033844	20	-37.64800605773926	20	-30.025861930847167	0.20804753921484156	0.005483505641108537	0.02478324798269212	0.008048984841710922	0.00036871803971758136	0.7532680042799292	NB	0.7532680042799292	6	False	1	LP	0	1	0	0	0	0	False
(=^・ω・^=)	20	-31.59708194732666	20	-34.59405937194824	20	-30.717670249938966	20	-33.11372108459473	20	-34.73321237564087	20	-32.67768249511719	0.24620172279171607	0.012294767761513527	0.5932185664890303	0.05402852101010828	0.010697614609693745	0.08355880733793815	HN-D	0.5932185664890303	8	False	19	LP	0	13	1	0	1	4	False
(=^・ｪ・^=)	20	-36.82351245880127	20	-41.014295387268064	20	-37.7847261428833	20	-39.97838802337647	20	-43.049558067321776	20	-37.4493709564209	0.505820487651119	0.007655305297272733	0.19344014854382663	0.021570060695442934	0.001000136239613951	0.2705138615727249	HP	0.505820487651119	8	False	0		0	0	0	0	0	0	
(=`ω´=)	20	-33.4665943145752	20	-36.109085655212404	20	-24.5169716835022	20	-27.793508338928223	20	-29.119633388519286	20	-33.36107006072998	0.00012383378784677513	8.8149478978641e-06	0.9541373157527291	0.03602708232774852	0.009565337555081533	0.00013761562869647723	HN-D	0.9541373157527291	6	False	0		0	0	0	0	0	0	
(=ↀωↀ=)	20	-29.326143264770508	20	-32.748963069915774	20	-26.84230270385742	20	-28.851320266723633	20	-30.261066722869874	20	-29.897813415527345	0.06416524324686183	0.0020930909073243018	0.7691624861434186	0.10316036092462734	0.025192295749512972	0.03622652302825486	HN-D	0.7691624861434186	10	False	1	LP	0	1	0	0	0	0	False
(=⌒‿‿⌒=)	20	-73.97882976531983	20	-72.13236923217774	20	-67.34675312042236	20	-69.59396629333496	20	-64.0882158279419	20	-72.50089149475097	4.8555042596754986e-05	0.00030771024785722475	0.03685603654703182	0.0038954384732006035	0.9586793993378195	0.00021286035149401474	LN	0.9586793993378195	7	False	0		0	0	0	0	0	0	
(>^_^)	20	-32.196150875091554	20	-42.15854072570801	20	-52.44717903137207	20	-53.20695629119873	20	-58.88303279876709	20	-42.33053741455078	0.9999131742568048	4.7135850935220285e-05	1.6034392461427482e-09	7.500417489956293e-10	2.5703764396178297e-12	3.968753620848514e-05	HP	0.9999131742568048	4	False	1	LP	0	1	0	0	0	0	False
(>_<)	20	-15.429210424423218	20	-23.782347774505617	20	-14.18623661994934	20	-12.504864358901978	20	-19.835132312774657	20	-21.36671962738037	0.04328436826263747	1.0200222039457898e-05	0.15001951178474446	0.8060434306605023	0.0005282792097903613	0.00011420986028588787	HN-S	0.8060434306605023	4	False	44	HN-S	0	2	8	31	2	1	True
(>_<;)	20	-35.72418098449707	20	-42.571068572998044	20	-25.24561138153076	20	-21.864239120483397	20	-30.057007312774658	20	-38.31753759384155	9.248392585981154e-07	9.82880590700156e-10	0.03287389878574715	0.9668576279701164	0.0002674782730150331	6.914898215186134e-08	HN-S	0.9668576279701164	4	False	13	HN-S	0	0	0	13	0	0	True
(>ω<)	20	-19.19518404006958	20	-28.824584007263184	20	-31.568185806274414	20	-28.416390132904052	20	-36.95186595916748	20	-27.079907989501955	0.9994549102350886	6.573065139507618e-05	4.228991520392998e-06	9.886538988247568e-05	1.9414858587179313e-08	0.0003762453172549271	HP	0.9994549102350886	5	False	0		0	0	0	0	0	0	
(>ω<*	20	-39.115496444702146	20	-50.88332347869873	20	-51.45802955627441	20	-50.995443725585936	20	-59.56963920593262	20	-50.6452392578125	0.9999711262150253	7.749704005257285e-06	4.362078099738814e-06	6.927745273336072e-06	1.3087784241488361e-09	9.83294881793329e-06	HP	0.9999711262150253	5	False	1	HP	1	0	0	0	0	0	True
(>‿◠)	20	-27.498671340942384	20	-34.349981689453124	20	-53.573316192626955	20	-50.35347919464111	20	-54.386968994140624	20	-34.169409084320066	0.9976798637360119	0.0010556134831317498	4.730606565793998e-12	1.183788920887452e-10	2.0967753790004947e-12	0.00126452265565016	HP	0.9976798637360119	5	False	3	HN-S	0	0	0	2	1	0	False
(>‿◼︵◼<)	20	-74.67190971374512	20	-78.52254219055176	20	-97.73209762573242	20	-93.04750595092773	20	-97.41147575378417	20	-80.89949455261231	0.9772873469305804	0.02078326807441063	9.442998356725264e-11	1.0223561843939282e-08	1.3012304687323816e-10	0.0019293745468939862	HP	0.9772873469305804	8	False	1	LP	0	1	0	0	0	0	False
(>∀<☆)	20	-44.4233211517334	20	-55.454419708251955	20	-62.12384853363037	20	-59.042758750915525	20	-69.13959465026855	20	-56.249777221679686	0.9999760335252739	1.6189907182902906e-05	2.054699061831655e-08	4.4755716429694657e-07	1.8443714789482833e-11	7.308444944610684e-06	HP	0.9999760335252739	6	True	1	HP	1	0	0	0	0	0	True
(>﹏<)	20	-21.89554443359375	20	-33.13795680999756	20	-21.423857116699217	20	-18.64568109512329	20	-27.210177993774415	20	-32.55377902984619	0.03521812835263226	4.6158173319527293e-07	0.05644395940260474	0.9081633819838791	0.00017324082505831593	8.278540922449253e-07	HN-S	0.9081633819838791	5	True	25	HN-S	1	0	4	13	7	0	True
(>﹏<｡)	20	-41.126798439025876	20	-50.84432125091553	20	-45.21871490478516	20	-40.276169776916504	20	-50.44242401123047	20	-54.72405529022217	0.29779836340592825	1.7933116578261583e-05	0.004975372085458487	0.6971811570884967	2.6803871375596723e-05	3.70432162715675e-07	HN-S	0.6971811570884967	6	False	7	HN-S	0	0	0	7	0	0	True
(O_O)	20	-19.016955947875978	20	-32.12883176803589	20	-13.61922721862793	20	-11.708421277999879	20	-19.972335815429688	20	-14.984035611152649	0.0005644289752741996	1.1407592114192857e-09	0.12468468209835833	0.8426856109918086	0.00021711663319190543	0.031848160160607875	HN-S	0.8426856109918086	5	False	1	HN-S	0	0	0	1	0	0	True
(OwO)	20	-18.52742099761963	20	-18.62919225692749	20	-19.850550746917726	20	-16.791522455215453	20	-20.44202380180359	20	-15.016152238845825	0.02410701969442651	0.021774331292743383	0.006419712420694567	0.1367838050600461	0.0035533835687919938	0.8073617479632974	NB	0.8073617479632974	4	False	1	HP	1	0	0	0	0	0	False
(T-T)	20	-26.94065132141113	20	-33.32249813079834	20	-30.316203308105468	20	-28.006263732910156	20	-31.48450574874878	20	-30.01296434402466	0.6957226964421704	0.001177159516229891	0.023793184392337526	0.23968815991562228	0.007397164336142714	0.032221635397497034	HP	0.6957226964421704	5	False	8	LN	0	0	0	1	7	0	False
(T^T)	20	-19.717368793487548	20	-23.08247308731079	20	-29.71915273666382	20	-26.881145668029784	20	-29.001610660552977	20	-19.651245307922363	0.4753237192753215	0.01642643278204631	2.1541200893875095e-05	0.0003679600934633358	4.414631676505476e-05	0.50781620033151	NB	0.50781620033151	5	False	1	HP	1	0	0	0	0	0	False
(T_T)	20	-22.206591510772704	20	-23.92022132873535	20	-16.86199035644531	20	-13.43318977355957	20	-15.323492860794067	20	-19.804316425323485	0.00013059163329674856	2.353397997747095e-05	0.0273555935837315	0.8436364112693927	0.12741105613334358	0.0014428134002580785	HN-S	0.8436364112693927	5	False	22	LN	0	0	2	2	18	0	False
(T▽T)	20	-14.340548515319824	20	-23.396801948547363	20	-28.746521186828613	20	-24.988645935058592	20	-29.627517414093017	20	-20.329329776763917	0.9973590867985901	0.00011635114354274671	5.526079278685706e-07	2.3683266209794175e-05	2.289840914770847e-07	0.0025000971996380294	HP	0.9973590867985901	5	False	2	HP	2	0	0	0	0	0	True
(^	20	-17.733865213394164	20	-16.243792152404787	20	-24.09097785949707	20	-21.108508396148682	20	-19.640566921234132	20	-15.171147584915161	0.053783757572755025	0.23866110590081385	9.328078616813317e-05	0.0018410357759998603	0.007990631635386406	0.6976301883288767	NB	0.6976301883288767	1	False	0		0	0	0	0	0	0	
(^-^)	20	-22.149651050567627	20	-20.71396656036377	20	-31.72251968383789	20	-27.86490488052368	20	-25.918521881103516	20	-16.6881196975708	0.004154779135001486	0.017460544939456427	2.8913716507443984e-07	1.3691301709582395e-05	9.588444024203867e-05	0.9782748110464253	NB	0.9782748110464253	3	False	37	LP	0	17	1	0	4	15	False
(^.^)	20	-27.89716558456421	20	-21.327519702911378	20	-29.861941242218016	20	-25.08131856918335	20	-23.776838970184325	20	-19.403918552398682	0.00017623519483622298	0.12567636110870717	2.4705941952492123e-05	0.0029444179974973733	0.010852449041565666	0.860325830715441	NB	0.860325830715441	3	False	2	LP	0	1	0	0	0	1	False
(^^)	20	-27.360557651519777	20	-23.627021408081056	20	-36.14379777908325	20	-33.72386722564697	20	-31.47697811126709	20	-20.604748821258546	0.001108795922879314	0.04637733712242139	1.6995693863055574e-07	1.911179091997898e-06	1.8076441061148136e-05	0.9524937093776076	NB	0.9524937093776076	2	False	2	LP	0	2	0	0	0	0	False
(^_^)	20	-13.668822383880615	20	-17.080471563339234	20	-25.615091133117676	20	-23.322940349578857	20	-24.260786056518555	20	-11.883247113227844	0.14293694616748023	0.0047150259400366365	9.267143799581816e-07	9.170950282625339e-06	3.5901543768063144e-06	0.8523343400734438	NB	0.8523343400734438	3	False	44	NB	7	8	0	0	0	29	True
(^_^;)	20	-40.39855880737305	20	-31.860245037078858	20	-26.512858963012697	20	-22.990284061431886	20	-25.315822219848634	20	-25.270816040039062	2.2382563107874386e-08	0.00011430161661943263	0.024010026391895003	0.8132563805114382	0.07948022531954593	0.08313904377793828	HN-S	0.8132563805114382	3	False	2	NB	0	0	0	0	0	2	False
(^_~)	20	-23.426634788513184	20	-24.355471324920654	20	-36.89635391235352	20	-33.92294034957886	20	-34.88578577041626	20	-20.486371994018555	0.04922260142652201	0.019443568756566613	6.955684491634415e-08	1.360432432825443e-06	5.194198276614202e-07	0.9313318804078059	NB	0.9313318804078059	3	False	1	HP	1	0	0	0	0	0	False
(^_−)	20	-22.259447479248045	20	-26.258603286743163	20	-34.46205110549927	20	-33.335471057891844	20	-30.892089939117433	20	-22.092625999450682	0.4545303488407014	0.008332044614824561	2.2805493073979745e-06	7.0356943556095785e-06	8.099419655430714e-05	0.5370472961042567	NB	0.5370472961042567	4	False	3	NB	0	1	0	0	0	2	True
(^o^)	20	-23.403925323486327	20	-28.086390209197997	20	-29.388450622558594	20	-26.527337074279785	20	-31.549205207824706	20	-24.196004486083986	0.6627025520578473	0.006134087708750163	0.0016682930050583693	0.029163400025387882	0.00019225096823976312	0.3001394162347164	HP	0.6627025520578473	3	False	6	HP	4	1	0	0	0	1	True
(^‿^)	20	-26.541806507110596	20	-20.07209520339966	20	-38.62472915649414	20	-34.28904275894165	20	-29.862904453277586	20	-19.89037675857544	0.0007041143009509605	0.4543631313009375	3.981956700927579e-09	3.0413136489555357e-07	2.5427792178908475e-05	0.5449070184926109	NB	0.5449070184926109	3	False	13	LP	1	10	0	0	0	2	False
(^▽^)	20	-17.953390073776244	20	-17.622014427185057	20	-31.64323968887329	20	-28.40696563720703	20	-30.744328498840332	20	-16.23530478477478	0.12552151637313758	0.17483677697269945	1.423285520651696e-07	3.620662081775488e-06	3.496907952869457e-07	0.6996375939727338	NB	0.6996375939727338	3	False	15	NB	4	2	0	0	0	9	True
(^・ω・^)	20	-38.32943534851074	20	-32.758685970306395	20	-42.33280372619629	20	-40.326768684387204	20	-44.1176233291626	20	-31.35092897415161	0.0007478861618192995	0.19641796741782377	1.3651950410309072e-05	0.0001014856531722668	2.2911704388423513e-06	0.8027167176463356	NB	0.8027167176463356	5	False	2	LP	0	2	0	0	0	0	False
(__)	20	-29.44007635116577	20	-26.56907720565796	20	-31.49975452423096	20	-28.2299467086792	20	-27.472161197662352	20	-26.405943584442138	0.019970143794666485	0.35256587825015573	0.0025460933755888956	0.06697825338909344	0.1429012027234148	0.4150384284670807	NB	0.4150384284670807	2	False	1	LN	0	0	0	0	1	0	False
(`_´)	20	-32.32029762268066	20	-32.472447872161865	20	-28.932044792175294	20	-28.95503959655762	20	-22.492534255981447	20	-25.86405544281006	5.197906254123779e-05	4.46426975207636e-05	0.001539316590588454	0.0015043241705048303	0.963766535104796	0.03309320237404875	LN	0.963766535104796	4	False	0		0	0	0	0	0	0	
(`⇧´)	20	-40.133108901977536	20	-43.606506538391116	20	-43.458530044555665	20	-45.142527961730956	20	-44.67971687316894	20	-44.3389175415039	0.9097894016943691	0.028213921027776666	0.03271363630751763	0.006072643946495983	0.00964659665422591	0.013563800369614515	HP	0.9097894016943691	4	False	2	HP	2	0	0	0	0	0	True
(`⌒´)	20	-34.12307910919189	20	-31.27021722793579	20	-28.050056838989256	20	-29.778221702575685	20	-23.28684310913086	20	-27.89804811477661	1.928106986886227e-05	0.0003342822379750701	0.00836779802121263	0.0014862050228580258	0.980050890938375	0.009741542709710432	LN	0.980050890938375	4	False	7	HP	7	0	0	0	0	0	False
(`⌒´メ)	20	-63.3271541595459	20	-59.701337051391604	20	-51.697024536132815	20	-54.83346405029297	20	-48.29106502532959	20	-58.37743225097656	2.851727436410242e-07	1.0709775728570225e-05	0.03206336753352586	0.0013927422787015503	0.9664926471817018	4.0248057598558286e-05	LN	0.9664926471817018	5	False	5	HP	5	0	0	0	0	0	False
(`◇´)	20	-40.790921974182126	20	-42.856716537475585	20	-36.77294769287109	20	-37.91975269317627	20	-37.84557476043701	20	-41.34271774291992	0.01064215455643201	0.0013485479163306174	0.5915801875256712	0.1879154711777678	0.20238466587666762	0.006128972947130799	HN-D	0.5915801875256712	4	False	1	NB	0	0	0	0	0	1	False
(`へ´)	20	-39.09487476348877	20	-35.942848205566406	20	-35.72790699005127	20	-37.637071228027345	20	-34.931233978271486	20	-35.89370155334473	0.006824217295236418	0.15957343286281245	0.19783738906383921	0.029320331638075424	0.43883278366285944	0.16761184547717695	LN	0.43883278366285944	4	False	0		0	0	0	0	0	0	
(`・ω・´)	20	-32.75842523574829	20	-35.73967380523682	20	-28.496273136138917	20	-28.871746730804443	20	-31.67548246383667	20	-30.99006462097168	0.00771744516888044	0.00039150178784923777	0.5476494936601085	0.3762154097190686	0.022792377149354212	0.04523377251473907	HN-D	0.5476494936601085	6	False	1	LN	0	0	0	0	1	0	False
(o>ω<o)	20	-25.708596992492676	20	-32.67952814102173	20	-40.91930732727051	20	-36.80077896118164	20	-38.40188484191894	20	-30.90999870300293	0.9935753767192937	0.0009327470593602637	2.4619161418267323e-07	1.5133082468653048e-05	3.0519397087049093e-06	0.005473445007554543	HP	0.9935753767192937	7	False	1	HP	1	0	0	0	0	0	True
