first_word	n_prompts_HP	mean_log_prob_HP	n_prompts_LP	mean_log_prob_LP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(;﹏;)	20	-13.033817434310913	20	-14.221382188796998	20	-14.575651359558105	20	-14.742143678665162	20	-13.963925886154176	20	-13.51746916770935	0.3688459576759671	0.11248437729601765	0.07892872047930576	0.06682336893047144	0.14551375906544575	0.22740381655279235	HP	0.3688459576759671	5	False	1	HN-S	0	0	0	1	0	0	False
(;￣д￣)	20	-73.39997673034668	20	-75.08634490966797	20	-75.23547286987305	20	-74.84463043212891	20	-74.7365966796875	20	-74.18763809204101	0.435124545075353	0.08058109924304946	0.06941730313173729	0.1026144333578816	0.11432123668218329	0.19794138250979532	HP	0.435124545075353	8	False	0		0	0	0	0	0	0	
(=^-^=)	20	-19.136726093292236	20	-19.597705936431886	20	-20.83272933959961	20	-20.66849889755249	20	-19.736421489715575	20	-19.402581787109376	0.2988856452264926	0.1884968318639559	0.05482014832210785	0.06460476944870014	0.16408189228176434	0.22911071285697923	HP	0.2988856452264926	7	False	6	LP	0	2	0	1	2	1	False
(=^-ω-^=)	20	-29.939888668060302	20	-30.893196964263915	20	-32.071798419952394	20	-31.63635606765747	20	-30.555266857147217	20	-29.931169700622558	0.30896640764613376	0.11909532962126533	0.03664667884113995	0.056642815581288135	0.1669767145365089	0.31167205377366397	NB	0.31167205377366397	9	False	22	NB	2	4	3	4	3	6	True
(=^-ω^-=)	20	-55.98927059173584	20	-55.65454254150391	20	-56.23790245056152	20	-55.28297367095947	20	-54.79714164733887	20	-55.26601619720459	0.09470488725366435	0.1323557875493704	0.07385721836346924	0.19191691181183237	0.3119661071579201	0.1951990878637436	LN	0.3119661071579201	9	False	1	LP	0	1	0	0	0	0	False
(=^_^=)	20	-18.693688583374023	20	-19.247413778305052	20	-20.490161323547362	20	-20.269281005859376	20	-19.696529483795167	20	-19.01646223068237	0.32910477113629333	0.18917092253952203	0.05459287682712146	0.06808682513206465	0.12072741708247194	0.2383171872825266	HP	0.32910477113629333	7	False	2	LP	0	1	0	0	1	0	False
(=^・^=)	20	-17.931382942199708	20	-19.14571056365967	20	-20.111594009399415	20	-20.12517728805542	20	-19.333120822906494	20	-18.47376012802124	0.4257214903464314	0.12640079009863095	0.04811405252516047	0.04746492456602477	0.104799339902486	0.24749940256126637	HP	0.4257214903464314	7	False	1	LP	0	1	0	0	0	0	False
(=^・ω・^=)	20	-20.468406009674073	20	-21.67287931442261	20	-22.806460571289062	20	-22.35545654296875	20	-21.72742643356323	20	-20.702169609069824	0.38118993922007965	0.1142997603691839	0.036790630891655296	0.05775715545706349	0.10823203072158273	0.30173048334043484	HP	0.38118993922007965	9	False	19	LP	0	13	1	0	1	4	False
(=^・ｪ・^=)	20	-23.22815465927124	20	-24.046279430389404	20	-25.447969818115233	20	-25.130241203308106	20	-24.293730545043946	20	-23.744384860992433	0.3787247899698092	0.16711547196265775	0.04114056569549612	0.05652727411837059	0.13048182012871143	0.22601007812495483	HP	0.3787247899698092	9	False	0		0	0	0	0	0	0	
(=`ω´=)	20	-23.979169845581055	20	-25.740268611907958	20	-26.031383419036864	20	-26.12436113357544	20	-26.15633840560913	20	-24.86514320373535	0.5146610105034181	0.08844754687052933	0.06610833782380532	0.06023883017560049	0.05834302952516084	0.2122012451014859	HP	0.5146610105034181	8	False	0		0	0	0	0	0	0	
(=ↀωↀ=)	20	-73.38684730529785	20	-74.80288314819336	20	-75.40891609191894	20	-74.67004661560058	20	-75.14573097229004	20	-73.95675239562988	0.4184064068445252	0.10153640280051783	0.05538918946707184	0.11596099853623097	0.07206507702542923	0.2366419253262248	HP	0.4184064068445252	7	False	1	LP	0	1	0	0	0	0	False
(=⌒‿‿⌒=)	20	-41.96396408081055	20	-43.60317249298096	20	-43.89716548919678	20	-43.145542526245116	20	-43.185936546325685	20	-42.53428974151611	0.3991057277161097	0.07747985378172838	0.05774431801131024	0.12244328192834711	0.1175958679088728	0.22563095065363178	HP	0.3991057277161097	5	False	0		0	0	0	0	0	0	
(>^_^)	20	-27.47896671295166	20	-27.903518199920654	20	-28.150460052490235	20	-28.47260332107544	20	-27.872326183319093	20	-27.23434200286865	0.22285791213526945	0.14576313133605476	0.11386813445007843	0.0825082092909835	0.15038142993322914	0.28462118285438476	NB	0.28462118285438476	6	False	1	LP	0	1	0	0	0	0	False
(>_<)	20	-15.1161358833313	20	-16.731074047088622	20	-17.206280612945555	20	-16.913191890716554	20	-16.21942744255066	20	-15.448968124389648	0.3941622803170306	0.07840004800924423	0.048745748035825466	0.06534668396509577	0.1307740656159985	0.2825711740568054	HP	0.3941622803170306	5	False	44	HN-S	0	2	8	31	2	1	False
(>_<;)	20	-18.662194156646727	20	-20.251583194732667	20	-20.73964653015137	20	-20.309143924713133	20	-19.9276162147522	20	-19.406871509552	0.4387998345434481	0.08953721180687492	0.05495919373811323	0.08452890807621999	0.12379429703416761	0.20838055480117618	HP	0.4387998345434481	6	False	13	HN-S	0	0	0	13	0	0	False
(>ω<)	20	-15.80531940460205	20	-17.337774133682252	20	-17.782116889953613	20	-18.08626594543457	20	-17.234623670578003	20	-16.443752431869505	0.4495798180535728	0.0971113909373322	0.06227225139169795	0.04594140903850945	0.10766334071927096	0.23743178985961677	HP	0.4495798180535728	5	False	0		0	0	0	0	0	0	
(>ω<*	20	-18.49281930923462	20	-20.662773895263673	20	-20.81961679458618	20	-21.111266136169434	20	-20.27212381362915	20	-19.54375238418579	0.5546085539201338	0.06332675885925053	0.05413414167110496	0.04043985181033639	0.09359323004166453	0.19389746369750974	HP	0.5546085539201338	5	False	1	HP	1	0	0	0	0	0	True
(>‿◠)	20	-44.09547939300537	20	-45.8193862915039	20	-45.86914138793945	20	-45.42410793304443	20	-45.81511116027832	20	-45.171050262451175	0.46878949702961337	0.08361700726346935	0.07955843945743385	0.12415431826927821	0.0839752461557285	0.15990549182447675	HP	0.46878949702961337	4	False	3	HN-S	0	0	0	2	1	0	False
(>‿◼︵◼<)	20	-77.7872470855713	20	-81.25749740600585	20	-79.73119812011718	20	-79.86872634887695	20	-79.5408863067627	20	-78.2600154876709	0.4772337610727341	0.01484638075813236	0.06830994758561976	0.05953278520696147	0.08262953761068342	0.297447587765869	HP	0.4772337610727341	7	False	1	LP	0	1	0	0	0	0	False
(>∀<☆)	20	-34.0703631401062	20	-36.16464786529541	20	-37.03289375305176	20	-37.71268901824951	20	-35.97559776306152	20	-34.50621166229248	0.5008662432106663	0.061685837139440446	0.025888749002409474	0.013118365666790758	0.07452275111540775	0.3239180538652852	HP	0.5008662432106663	6	True	1	HP	1	0	0	0	0	0	True
(>﹏<)	20	-15.1161358833313	20	-16.731074047088622	20	-17.206280612945555	20	-16.913191890716554	20	-16.21942744255066	20	-15.448968124389648	0.3941622803170306	0.07840004800924423	0.048745748035825466	0.06534668396509577	0.1307740656159985	0.2825711740568054	HP	0.3941622803170306	5	True	25	HN-S	1	0	4	13	7	0	False
(>﹏<｡)	20	-25.181420230865477	20	-27.22718048095703	20	-27.508522033691406	20	-26.862968540191652	20	-26.58097610473633	20	-26.07923650741577	0.4837670483845307	0.06254230675166	0.047205087983175895	0.09002209827098176	0.11934847939590808	0.19711497921374366	HP	0.4837670483845307	6	False	7	HN-S	0	0	0	7	0	0	False
(O_O)	20	-24.14720697402954	20	-25.412391185760498	20	-25.411334133148195	20	-25.9830735206604	20	-25.52106819152832	20	-23.6006121635437	0.2699319797419399	0.0761713790141278	0.07625193873973042	0.04304746971905169	0.06832725825132446	0.4662699745338257	NB	0.4662699745338257	5	False	1	HN-S	0	0	0	1	0	0	False
(OwO)	20	-25.329072761535645	20	-25.370489406585694	20	-26.599639892578125	20	-26.53179349899292	20	-26.602904796600342	20	-24.113424396514894	0.16148006068266804	0.1549287024228436	0.045322995958270364	0.048504711342984355	0.04517526202625373	0.5445882675669799	NB	0.5445882675669799	5	False	1	HP	1	0	0	0	0	0	False
(T-T)	20	-11.736129760742188	20	-12.945949268341064	20	-13.042802619934083	20	-13.295064640045165	20	-12.696347713470459	20	-12.140935850143432	0.3534510610700221	0.10541717010382828	0.09568601705042329	0.07435196899551856	0.13530440364620194	0.23578937913400586	HP	0.3534510610700221	5	False	8	LN	0	0	0	1	7	0	False
(T^T)	20	-15.77004599571228	20	-17.025477933883668	20	-17.387480211257934	20	-17.64781274795532	20	-16.61567802429199	20	-16.508247995376585	0.39315136551513263	0.11202955870988321	0.07800402876221613	0.06012513293832966	0.16877435801342217	0.18791555606101626	HP	0.39315136551513263	5	False	1	HP	1	0	0	0	0	0	True
(T_T)	20	-12.533668661117554	20	-13.969226789474487	20	-13.849841451644897	20	-14.411986494064331	20	-13.536098909378051	20	-13.026776313781738	0.3792617897791726	0.09025766970466101	0.10170270640057817	0.05796902823024106	0.1391839523727091	0.231624853512638	HP	0.3792617897791726	5	False	22	LN	0	0	2	2	18	0	False
(T▽T)	20	-47.85518589019775	20	-51.14901542663574	20	-50.60869655609131	20	-50.916391372680664	20	-50.40113716125488	20	-48.69779758453369	0.6036352995044154	0.022401785608819145	0.03845387768408325	0.028268969651145066	0.047324064803297226	0.25991600274823995	HP	0.6036352995044154	5	False	2	HP	2	0	0	0	0	0	True
(^	20	-9.87123737335205	20	-10.475932836532593	20	-11.569748592376708	20	-11.666377687454224	20	-10.700756454467774	20	-9.738269138336182	0.2878714003330759	0.15724709012053126	0.0526677142385976	0.04781663252225776	0.12558650106691027	0.32881066171862716	NB	0.32881066171862716	2	False	0		0	0	0	0	0	0	
(^-^)	20	-12.709048748016357	20	-13.077775478363037	20	-14.448495531082154	20	-14.591471672058105	20	-13.354801559448243	20	-12.299626922607422	0.24693386533438336	0.1707830126314208	0.0433659150931679	0.03758848017213335	0.12945945426824085	0.3718692725006539	NB	0.3718692725006539	5	False	37	LP	0	17	1	0	4	15	False
(^.^)	20	-15.229591226577758	20	-15.543472576141358	20	-16.67409167289734	20	-16.79121732711792	20	-15.660121965408326	20	-14.905251693725585	0.23755536485837953	0.17355930593616242	0.05603072859666779	0.049837843792875314	0.15444993100806378	0.3285668258078512	NB	0.3285668258078512	5	False	2	LP	0	1	0	0	0	1	False
(^^)	20	-12.429789829254151	20	-12.717333793640137	20	-14.010197734832763	20	-13.99966802597046	20	-13.000850439071655	20	-11.834333658218384	0.220126163755346	0.1651174252901064	0.045322017322262854	0.04580176634582749	0.1243549832431344	0.39927764404332283	NB	0.39927764404332283	4	False	2	LP	0	2	0	0	0	0	False
(^_^)	20	-13.089746046066285	20	-13.683148097991943	20	-14.892096567153931	20	-15.045329999923705	20	-13.752215003967285	20	-12.373957395553589	0.22623341252968726	0.12498143586345811	0.03730833439885549	0.03200791804983392	0.11664070438468503	0.4628281947734803	NB	0.4628281947734803	5	False	44	NB	7	8	0	0	0	29	True
(^_^;)	20	-12.792886638641358	20	-12.874753046035767	20	-13.804291582107544	20	-13.904735565185547	20	-12.951963806152344	20	-12.52170467376709	0.20927081848756646	0.19282109459790764	0.07611339379432125	0.0688396762815674	0.1784934717799773	0.27446154505865994	NB	0.27446154505865994	6	False	2	NB	0	0	0	0	0	2	True
(^_~)	20	-23.016515731811523	20	-23.74136085510254	20	-24.38814506530762	20	-25.08555335998535	20	-23.647787666320802	20	-22.51463747024536	0.24702728262674495	0.1196599132769237	0.06266915952411566	0.03120134361068	0.13139747004180505	0.4080448309197307	NB	0.4080448309197307	5	False	1	HP	1	0	0	0	0	0	False
(^_−)	20	-23.30434455871582	20	-23.983004093170166	20	-24.794999217987062	20	-25.344660568237305	20	-23.933411598205566	20	-22.76329650878906	0.24310762386387316	0.12332765894967886	0.054753953852805466	0.03160098314613898	0.1295979806458213	0.4176117995416823	NB	0.4176117995416823	5	False	3	NB	0	1	0	0	0	2	True
(^o^)	20	-10.466969442367553	20	-11.28459734916687	20	-12.33081316947937	20	-12.508495569229126	20	-11.57112021446228	20	-10.534354257583619	0.3341451785105029	0.1475176246709993	0.05181770248116755	0.04338220950705554	0.11076654548231271	0.31237073934796195	HP	0.3341451785105029	5	False	6	HP	4	1	0	0	0	1	True
(^‿^)	20	-46.80001430511474	20	-48.0432409286499	20	-48.24215469360352	20	-48.843491554260254	20	-48.2727746963501	20	-47.05574264526367	0.37620934804825207	0.10851833464808447	0.08894385933263421	0.04874821181366696	0.08626167196930881	0.29131857418805346	HP	0.37620934804825207	5	False	13	LP	1	10	0	0	0	2	False
(^▽^)	20	-46.80001430511474	20	-48.0432409286499	20	-48.24215469360352	20	-48.843491554260254	20	-48.2727746963501	20	-47.05574264526367	0.37620934804825207	0.10851833464808447	0.08894385933263421	0.04874821181366696	0.08626167196930881	0.29131857418805346	HP	0.37620934804825207	5	False	15	NB	4	2	0	0	0	9	False
(^・ω・^)	20	-18.629122161865233	20	-18.93064546585083	20	-20.22614917755127	20	-20.181312465667723	20	-19.193712329864503	20	-18.264809608459473	0.2402639619598491	0.17772099139699157	0.048652886788892485	0.0508839656208657	0.13661243735727432	0.3458657568761268	NB	0.3458657568761268	7	False	2	LP	0	2	0	0	0	0	False
(__)	20	-14.248622274398803	20	-14.615946626663208	20	-15.530828046798707	20	-15.258463287353516	20	-14.286165380477906	20	-14.233315753936768	0.23186450279929982	0.1605858690444387	0.0643249376577076	0.08446288004473188	0.22332096806510168	0.2354408423887202	NB	0.2354408423887202	4	False	1	LN	0	0	0	0	1	0	False
(`_´)	20	-21.28445358276367	20	-23.00212116241455	20	-22.703777599334718	20	-22.917052936553954	20	-22.75652198791504	20	-22.189457988739015	0.44429176501588413	0.07974339328254243	0.10746416664458447	0.08682391665751264	0.10194292214879863	0.17973383625067768	HP	0.44429176501588413	6	False	0		0	0	0	0	0	0	
(`⇧´)	20	-47.38831253051758	20	-48.36053066253662	20	-48.08573970794678	20	-48.43263473510742	20	-48.961967849731444	20	-48.0504451751709	0.33885964718671274	0.12817132807769763	0.16870621410659978	0.11925496891640221	0.07024089437242524	0.17476694734016238	HP	0.33885964718671274	6	False	2	HP	2	0	0	0	0	0	True
(`⌒´)	20	-47.38831253051758	20	-48.36053066253662	20	-48.08573970794678	20	-48.43263473510742	20	-48.961967849731444	20	-48.0504451751709	0.33885964718671274	0.12817132807769763	0.16870621410659978	0.11925496891640221	0.07024089437242524	0.17476694734016238	HP	0.33885964718671274	6	False	7	HP	7	0	0	0	0	0	True
(`⌒´メ)	20	-57.67892417907715	20	-59.44728336334229	20	-58.83238334655762	20	-59.19098262786865	20	-59.79433002471924	20	-59.03445472717285	0.4796147893563039	0.08182837575034235	0.15133926309516135	0.1057338207281354	0.05783403330442908	0.12364971776562787	HP	0.4796147893563039	7	False	5	HP	5	0	0	0	0	0	True
(`◇´)	20	-26.415757846832275	20	-28.22832307815552	20	-27.93760395050049	20	-28.045651149749755	20	-27.940992736816405	20	-27.535803508758544	0.47140266796722824	0.07694935043280372	0.10291120679531364	0.0923715792293467	0.1025630529486464	0.15380214262666134	HP	0.47140266796722824	6	False	1	NB	0	0	0	0	0	1	False
(`へ´)	20	-24.714496898651124	20	-26.654995441436768	20	-26.68172483444214	20	-26.693516349792482	20	-26.46059579849243	20	-26.027682781219482	0.5361654379416748	0.07701068847145776	0.07497950657509754	0.07410057671366424	0.09353576406073413	0.14420802623737156	HP	0.5361654379416748	6	False	0		0	0	0	0	0	0	
(`・ω・´)	20	-17.334372663497923	20	-18.57871370315552	20	-18.91091079711914	20	-18.77792682647705	20	-18.740025138854982	20	-18.042432355880738	0.40506930377641776	0.11671290702797507	0.08372352817777423	0.09563166699481557	0.09932583392080394	0.19953676010221347	HP	0.40506930377641776	8	False	1	LN	0	0	0	0	1	0	False
(o>ω<o)	20	-16.68756251335144	20	-17.85430212020874	20	-18.27089352607727	20	-18.97116994857788	20	-18.170547199249267	20	-16.88273663520813	0.3747792731759777	0.11669896156842322	0.07693848720216737	0.03819596235771186	0.08505963186853299	0.30832768382718684	HP	0.3747792731759777	7	False	1	HP	1	0	0	0	0	0	True
(o^^o)	20	-16.350121593475343	20	-17.063785314559937	20	-17.8499858379364	20	-18.582295846939086	20	-17.236442947387694	20	-16.362773656845093	0.3105688037213342	0.15213096258299225	0.06930667503785252	0.033322445649417685	0.12800689286768754	0.30666422014071576	HP	0.3105688037213342	6	False	12	NB	1	3	0	0	0	8	False
(o^_^o)	20	-19.611714458465578	20	-20.49345178604126	20	-21.0626428604126	20	-21.947282981872558	20	-20.70049467086792	20	-19.389558029174804	0.3002493968286064	0.12432214302994998	0.0703642308912016	0.02905076824774841	0.10107201066331474	0.3749414503391788	NB	0.3749414503391788	7	False	6	NB	0	1	0	0	0	5	True
(o^▽^o)	20	-54.41006736755371	20	-55.40711841583252	20	-55.89875411987305	20	-56.3323637008667	20	-55.75472908020019	20	-53.87751178741455	0.2699191645286226	0.09959096775209875	0.06091233937689481	0.0394812624192024	0.07034845423967859	0.45974781168350287	NB	0.45974781168350287	7	False	2	HP	1	0	0	0	0	1	False
