first_word	n_prompts_HP	mean_log_prob_HP	n_prompts_LP	mean_log_prob_LP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(>﹏<)	20	-24.346685695648194	20	-25.43180093765259	20	-25.37589511871338	20	-24.563983821868895	20	-25.411915874481203	20	-25.950498580932617	0.32834049086554656	0.11093405324569285	0.11731254861958386	0.2642123208706472	0.11316206253977676	0.0660385238587528	HP	0.32834049086554656	5	True	25	HN-S	1	0	4	13	7	0	False
(>﹏<｡)	20	-35.485935020446775	20	-37.08654365539551	20	-37.12211380004883	20	-36.06658878326416	20	-37.14497413635254	20	-38.38290977478027	0.4542273878744231	0.09165112893058941	0.08844838374994171	0.2541549611312245	0.08644936018328614	0.025068778130535013	HP	0.4542273878744231	6	False	7	HN-S	0	0	0	7	0	0	False
(O_O)	20	-26.49734287261963	20	-26.080043029785156	20	-25.219676876068114	20	-25.01867084503174	20	-26.24513120651245	20	-26.663228034973145	0.07919386814396429	0.12020501173911964	0.28416778897387135	0.34743267352649204	0.10191208598299802	0.06708857163355471	HN-S	0.34743267352649204	5	False	1	HN-S	0	0	0	1	0	0	True
(OwO)	20	-28.369912815093993	20	-26.84578914642334	20	-26.97466449737549	20	-26.703846836090086	20	-28.08787965774536	20	-28.13554391860962	0.05711564006994479	0.26222466976280034	0.23051738982770018	0.3022165957613235	0.07572521098875266	0.07220049358947854	HN-S	0.3022165957613235	5	False	1	HP	1	0	0	0	0	0	False
(T-T)	20	-17.681422853469847	20	-16.731074380874634	20	-16.580826473236083	20	-16.493300867080688	20	-17.255388975143433	20	-17.736764097213744	0.08096629887008468	0.20942830837927093	0.24338130867892743	0.2656434486879573	0.1239733822252001	0.07660725315855961	HN-S	0.2656434486879573	5	False	8	LN	0	0	0	1	7	0	False
(T^T)	20	-23.145321369171143	20	-22.54782009124756	20	-22.374631786346434	20	-22.441601467132568	20	-22.884731483459472	20	-24.31984977722168	0.11618793999319055	0.21117989017446503	0.25111189465250794	0.23484575910846717	0.15077654978992688	0.0358979662814425	HN-D	0.25111189465250794	5	False	1	HP	1	0	0	0	0	0	False
(T_T)	20	-19.17893123626709	20	-18.407515144348146	20	-18.178236484527588	20	-18.21012935638428	20	-18.880462217330933	20	-19.759405517578124	0.09592132638554642	0.20746121998837969	0.2609224118185743	0.25273214653370013	0.12928216711637316	0.05368072815742625	HN-D	0.2609224118185743	5	False	22	LN	0	0	2	2	18	0	False
(T▽T)	20	-53.621374702453615	20	-52.640243721008304	20	-52.669122314453126	20	-52.022936058044436	20	-53.655883979797366	20	-54.442183303833005	0.07929917484438462	0.21152828072068902	0.205507002975208	0.3921586069414406	0.07660929742983667	0.034897637088440965	HN-S	0.3921586069414406	5	False	2	HP	2	0	0	0	0	0	False
(^	20	-15.189330911636352	20	-14.725375938415528	20	-15.016163778305053	20	-14.569304752349854	20	-14.972019863128661	20	-14.791578340530396	0.11948003527485658	0.1900152366433953	0.1420695067383164	0.22211059819199797	0.1484814949122074	0.17784312823922638	HN-S	0.22211059819199797	2	False	0		0	0	0	0	0	0	
(^-^)	20	-17.743305110931395	20	-17.017600870132448	20	-17.38320198059082	20	-16.928156757354735	20	-17.225054883956908	20	-16.966578912734985	0.09422758899288212	0.19469169503548528	0.13507310438357276	0.2129082600759585	0.15821632504549213	0.20488302646660914	HN-S	0.2129082600759585	5	False	37	LP	0	17	1	0	4	15	False
(^.^)	20	-19.526384162902833	20	-18.683668041229247	20	-18.67510051727295	20	-18.23629550933838	20	-18.70731911659241	20	-19.084384632110595	0.07620429004859668	0.17699719458248664	0.1785201368940065	0.2768584637809467	0.1728601363769319	0.11855977831703161	HN-S	0.2768584637809467	5	False	2	LP	0	1	0	0	0	1	False
(^^)	20	-18.135210609436037	20	-17.514980125427247	20	-17.704865169525146	20	-17.37465386390686	20	-17.702142429351806	20	-17.226763105392457	0.09470538025158612	0.1760910685619156	0.14563685840731186	0.20261903839218892	0.1460339300485698	0.2349137243384276	NB	0.2349137243384276	4	False	2	LP	0	2	0	0	0	0	False
(^_^)	20	-19.35207085609436	20	-18.896644401550294	20	-18.79090518951416	20	-18.443841648101806	20	-18.813274097442626	20	-18.56850528717041	0.09334719260276914	0.14719411857944564	0.1636109677944626	0.23149424269346028	0.15999179846104353	0.2043616798688187	HN-S	0.23149424269346028	5	False	44	NB	7	8	0	0	0	29	False
(^_^;)	20	-18.220692920684815	20	-17.696675777435303	20	-17.890066194534302	20	-17.442665386199952	20	-17.866461563110352	20	-17.984973907470703	0.1117478827619542	0.18871962166632528	0.1555351907769537	0.24329454328203765	0.15925021502501074	0.14145254648771838	HN-S	0.24329454328203765	6	False	2	NB	0	0	0	0	0	2	False
(^_~)	20	-28.449374294281007	20	-28.18828601837158	20	-27.89874210357666	20	-27.82517719268799	20	-28.17881498336792	20	-28.244656467437743	0.11852113120184658	0.15388099484994544	0.2055570185046433	0.22124891250605996	0.15534533058009123	0.1454466123574134	HN-S	0.22124891250605996	5	False	1	HP	1	0	0	0	0	0	False
(^_−)	20	-27.702365493774415	20	-27.556284618377685	20	-27.25043363571167	20	-27.13077554702759	20	-27.383654403686524	20	-27.54176969528198	0.1242347209746522	0.143775572971733	0.1952155915347935	0.22002972132055543	0.170866709762392	0.14587768343587385	HN-S	0.22002972132055543	5	False	3	NB	0	1	0	0	0	2	False
(^o^)	20	-15.92666015625	20	-15.581747388839721	20	-15.938755369186401	20	-15.46185474395752	20	-15.831673574447631	20	-15.630306482315063	0.13447839587708305	0.18986557620319255	0.13286164820728533	0.2140498588110767	0.14787837457481987	0.18086614632654247	HN-S	0.2140498588110767	5	False	6	HP	4	1	0	0	0	1	False
(^‿^)	20	-51.33279266357422	20	-51.63526287078857	20	-51.569405746459964	20	-50.79194087982178	20	-51.99682750701904	20	-51.92874584197998	0.18826848330597246	0.13912862146286964	0.14859967777359218	0.32334531230366736	0.09691499007875412	0.10374291507514419	HN-S	0.32334531230366736	5	False	13	LP	1	10	0	0	0	2	False
(^▽^)	20	-51.33279266357422	20	-51.63526287078857	20	-51.569405746459964	20	-50.79194087982178	20	-51.99682750701904	20	-51.92874584197998	0.18826848330597246	0.13912862146286964	0.14859967777359218	0.32334531230366736	0.09691499007875412	0.10374291507514419	HN-S	0.32334531230366736	5	False	15	NB	4	2	0	0	0	9	False
(^・ω・^)	20	-23.770285511016844	20	-23.472708797454835	20	-23.91876640319824	20	-23.137468910217287	20	-23.737704372406007	20	-23.830586528778078	0.14152051257117965	0.19057034382021132	0.12199301384923882	0.2664698949124745	0.14620734864103602	0.13323888620585964	HN-S	0.2664698949124745	7	False	2	LP	0	2	0	0	0	0	False
(__)	20	-22.012803745269775	20	-21.623556041717528	20	-22.17914762496948	20	-21.247638130187987	20	-21.747871112823486	20	-22.227732849121093	0.13189276208620013	0.19465658190159757	0.11168085605864089	0.2834837490777405	0.1719015306084372	0.10638452026738367	HN-S	0.2834837490777405	4	False	1	LN	0	0	0	0	1	0	False
(`_´)	20	-26.93646879196167	20	-27.221773052215575	20	-26.87734079360962	20	-26.74232425689697	20	-26.986678028106688	20	-27.151768302917482	0.1728818078478097	0.12997003308223895	0.18341221629837623	0.20992549970185403	0.16441585724627011	0.139394585823451	HN-S	0.20992549970185403	6	False	0		0	0	0	0	0	0	
(`⇧´)	20	-50.466695594787595	20	-49.497563171386716	20	-49.399771499633786	20	-48.86451053619385	20	-49.89755821228027	20	-49.47143001556397	0.06258552809256279	0.16495397476160376	0.18190019652112568	0.31066623276690447	0.11057250429541868	0.1693215635623847	HN-S	0.31066623276690447	6	False	2	HP	2	0	0	0	0	0	False
(`⌒´)	20	-50.466695594787595	20	-49.497563171386716	20	-49.399771499633786	20	-48.86451053619385	20	-49.89755821228027	20	-49.47143001556397	0.06258552809256279	0.16495397476160376	0.18190019652112568	0.31066623276690447	0.11057250429541868	0.1693215635623847	HN-S	0.31066623276690447	6	False	7	HP	7	0	0	0	0	0	False
(`⌒´メ)	20	-60.92071018218994	20	-60.912712478637694	20	-60.801473999023436	20	-60.17521648406982	20	-61.19234218597412	20	-60.792997169494626	0.14004604004443094	0.141170577621375	0.15778090747543558	0.29514445785555016	0.1067339428175308	0.15912407418567742	HN-S	0.29514445785555016	7	False	5	HP	5	0	0	0	0	0	False
(`◇´)	20	-29.90042610168457	20	-29.64677848815918	20	-29.549335098266603	20	-29.270553970336913	20	-29.451775455474852	20	-29.18771848678589	0.10878542265584906	0.14019368853822606	0.1545423773712851	0.20423054409422864	0.17037944662331936	0.22186852071709176	NB	0.22186852071709176	6	False	1	NB	0	0	0	0	0	1	True
(`へ´)	20	-28.976904010772706	20	-29.357985305786134	20	-29.452980518341064	20	-28.95021524429321	20	-29.28841390609741	20	-29.474845123291015	0.21406366168728705	0.14623167224684336	0.1329797615350883	0.21985367727588911	0.15676745986012092	0.1301037673947711	HN-S	0.21985367727588911	6	False	0		0	0	0	0	0	0	
(`・ω・´)	20	-21.83223190307617	20	-21.259935569763183	20	-21.278931140899658	20	-20.87681827545166	20	-21.272676372528075	20	-21.062128925323485	0.09073632328308188	0.16081491179294166	0.15778897141640422	0.23589136512673328	0.1587789978495552	0.19598943053128376	HN-S	0.23589136512673328	8	False	1	LN	0	0	0	0	1	0	False
(o>ω<o)	20	-21.859582328796385	20	-21.916154670715333	20	-22.453772258758544	20	-22.016489028930664	20	-22.373777008056642	20	-21.24800796508789	0.1726190122922869	0.16312464192761672	0.09528734350348328	0.14755193636897776	0.10322305669219399	0.31819400921544133	NB	0.31819400921544133	7	False	1	HP	1	0	0	0	0	0	False
(o^^o)	20	-21.450678634643555	20	-21.352209281921386	20	-21.28006753921509	20	-21.37601308822632	20	-21.904356002807617	20	-21.19278211593628	0.15881772903310612	0.17525228057360054	0.18836249699577412	0.1711298684343672	0.10089494411273386	0.20554268085041835	NB	0.20554268085041835	6	False	12	NB	1	3	0	0	0	8	True
(o^_^o)	20	-24.973749446868897	20	-24.946437549591064	20	-24.745973968505858	20	-24.88720073699951	20	-25.4208420753479	20	-24.91835813522339	0.16473555663371536	0.16929680183370543	0.20687546203247348	0.17962838894959088	0.10534586324232031	0.17411792730819464	HN-D	0.20687546203247348	7	False	6	NB	0	1	0	0	0	5	False
